Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_BTC
2022-12-05 13:00:00,Bitfinex,BTC/USD,17267.0,17292.0,17231.0,17246.0,689161.33937458,39.96064823
2022-12-05 12:00:00,Bitfinex,BTC/USD,17325.0,17325.0,17253.0,17267.0,182954.35970993002,10.59560779
2022-12-05 11:00:00,Bitfinex,BTC/USD,17314.0,17325.0,17302.0,17324.0,460139.63372643996,26.56081931
2022-12-05 10:00:00,Bitfinex,BTC/USD,17322.0,17341.0,17302.0,17314.0,641602.20757754,37.05684461
2022-12-05 09:00:00,Bitfinex,BTC/USD,17378.0,17378.0,17305.0,17321.0,1041225.09117977,60.11345137
2022-12-05 08:00:00,Bitfinex,BTC/USD,17322.0,17411.0,17318.0,17373.0,3807521.1061344,219.1631328
2022-12-05 07:00:00,Bitfinex,BTC/USD,17323.0,17374.0,17311.0,17323.0,1580819.56853667,91.25553129
2022-12-05 06:00:00,Bitfinex,BTC/USD,17356.0,17357.0,17306.0,17323.0,269474.6634147,15.5558889
2022-12-05 05:00:00,Bitfinex,BTC/USD,17377.0,17417.0,17320.0,17352.0,672466.1587956001,38.75438905
2022-12-05 04:00:00,Bitfinex,BTC/USD,17210.0,17436.0,17207.0,17377.0,2715986.1025366,156.2977558
2022-12-05 03:00:00,Bitfinex,BTC/USD,17260.0,17292.0,17203.0,17210.0,383088.28341369994,22.25963297
2022-12-05 02:00:00,Bitfinex,BTC/USD,17286.0,17347.0,17255.0,17258.0,907906.38523346,52.60785637
2022-12-05 01:00:00,Bitfinex,BTC/USD,17227.0,17308.0,17217.0,17289.0,449758.83990240004,26.0141616
2022-12-05 00:00:00,Bitfinex,BTC/USD,17127.0,17345.0,17095.0,17224.0,3279094.77027064,190.37939911
2022-12-04 23:00:00,Bitfinex,BTC/USD,17118.0,17210.0,17101.0,17127.0,1130396.7895070398,66.00086352
2022-12-04 22:00:00,Bitfinex,BTC/USD,17126.0,17143.0,17097.0,17117.0,132432.70028073,7.73691069
2022-12-04 21:00:00,Bitfinex,BTC/USD,17110.0,17130.0,17094.0,17126.0,228062.02255650001,13.31671275
2022-12-04 20:00:00,Bitfinex,BTC/USD,17102.0,17141.0,17090.0,17111.0,135318.63400631002,7.9082832100000005
2022-12-04 19:00:00,Bitfinex,BTC/USD,17080.0,17117.0,17068.0,17101.0,632872.23077477,37.00790777
2022-12-04 18:00:00,Bitfinex,BTC/USD,17067.0,17170.0,17057.0,17078.0,2410707.28602664,141.15864188
2022-12-04 17:00:00,Bitfinex,BTC/USD,17030.0,17071.0,16998.0,17063.0,324831.6616976,19.0371952
2022-12-04 16:00:00,Bitfinex,BTC/USD,17066.0,17118.0,17029.0,17030.0,2745901.5116234,161.23907878
2022-12-04 15:00:00,Bitfinex,BTC/USD,17017.0,17083.0,17017.0,17065.0,7379886.91480085,432.45748109
2022-12-04 14:00:00,Bitfinex,BTC/USD,16956.0,17022.0,16945.0,17017.0,608909.43620507,35.78241971
2022-12-04 13:00:00,Bitfinex,BTC/USD,16967.0,16968.0,16936.0,16957.0,59163.486288390006,3.48903027
2022-12-04 12:00:00,Bitfinex,BTC/USD,16953.0,16971.0,16945.0,16967.0,580009.96822225,34.18459175
2022-12-04 11:00:00,Bitfinex,BTC/USD,17011.0,17013.0,16922.0,16953.0,2155292.57529498,127.13340266
2022-12-04 10:00:00,Bitfinex,BTC/USD,17015.0,17016.0,17004.0,17009.0,44226.155458,2.600162
2022-12-04 09:00:00,Bitfinex,BTC/USD,17022.0,17039.0,17015.0,17015.0,75987.77376780001,4.46592852
2022-12-04 08:00:00,Bitfinex,BTC/USD,17003.0,17058.0,16988.0,17022.0,225137.15277341998,13.22624561
2022-12-04 07:00:00,Bitfinex,BTC/USD,17006.0,17020.0,16997.0,17002.0,85585.34529972,5.03383986
2022-12-04 06:00:00,Bitfinex,BTC/USD,17028.0,17049.0,17006.0,17006.0,183040.6772491,10.76329985
2022-12-04 05:00:00,Bitfinex,BTC/USD,17017.0,17083.0,17013.0,17028.0,1309052.93114772,76.87649349
2022-12-04 04:00:00,Bitfinex,BTC/USD,16967.0,17036.0,16967.0,17016.0,488168.87842223997,28.68881514
2022-12-04 03:00:00,Bitfinex,BTC/USD,16981.0,16985.0,16962.0,16967.0,61263.020068699996,3.6107161
2022-12-04 02:00:00,Bitfinex,BTC/USD,16974.0,16991.0,16957.0,16979.0,51573.876007770006,3.03750963
2022-12-04 01:00:00,Bitfinex,BTC/USD,16951.0,17073.0,16947.0,16974.0,2621321.2256031,154.43155565
2022-12-04 00:00:00,Bitfinex,BTC/USD,16890.0,16965.0,16885.0,16951.0,339020.18900365,20.00001115
2022-12-03 23:00:00,Bitfinex,BTC/USD,16902.0,16917.0,16878.0,16889.0,487403.37570006,28.85922054
2022-12-03 22:00:00,Bitfinex,BTC/USD,16956.0,16957.0,16865.0,16909.0,672059.67860195,39.74567855
2022-12-03 21:00:00,Bitfinex,BTC/USD,16939.0,16957.0,16879.0,16957.0,497513.90419985,29.33973605
2022-12-03 20:00:00,Bitfinex,BTC/USD,16959.0,16964.0,16924.0,16939.0,126446.00903766001,7.4647859400000005
2022-12-03 19:00:00,Bitfinex,BTC/USD,16976.0,16977.0,16951.0,16959.0,95408.60444894999,5.62583905
2022-12-03 18:00:00,Bitfinex,BTC/USD,16979.0,16989.0,16964.0,16976.0,104834.41679167999,6.17544868
2022-12-03 17:00:00,Bitfinex,BTC/USD,16958.0,16989.0,16950.0,16980.0,207600.724029,12.22619105
2022-12-03 16:00:00,Bitfinex,BTC/USD,16971.0,16973.0,16955.0,16959.0,42441.89052168,2.50261752
2022-12-03 15:00:00,Bitfinex,BTC/USD,16952.0,16984.0,16948.0,16972.0,70647.35239636,4.16258263
2022-12-03 14:00:00,Bitfinex,BTC/USD,16959.0,16962.0,16934.0,16952.0,150671.75453512,8.88814031
2022-12-03 13:00:00,Bitfinex,BTC/USD,16972.0,16973.0,16956.0,16959.0,76367.92959644999,4.50309155
2022-12-03 12:00:00,Bitfinex,BTC/USD,16955.0,16975.0,16946.0,16973.0,83890.80954496,4.94260352
2022-12-03 11:00:00,Bitfinex,BTC/USD,16974.0,16974.0,16901.0,16957.0,684588.59461231,40.37203483
2022-12-03 10:00:00,Bitfinex,BTC/USD,16989.0,16992.0,16965.0,16975.0,278686.0918695,16.41744282
2022-12-03 09:00:00,Bitfinex,BTC/USD,16949.0,16994.0,16942.0,16989.0,405808.49533644004,23.88654396
2022-12-03 08:00:00,Bitfinex,BTC/USD,16971.0,16971.0,16926.0,16950.0,627536.666112,37.02281216
2022-12-03 07:00:00,Bitfinex,BTC/USD,16984.0,16988.0,16936.0,16971.0,539009.73115428,31.76063468
2022-12-03 06:00:00,Bitfinex,BTC/USD,17020.0,17022.0,16953.0,16984.0,1417454.58188664,83.45823021
2022-12-03 05:00:00,Bitfinex,BTC/USD,17022.0,17028.0,17016.0,17019.0,927987.2351468101,54.52654299
2022-12-03 04:00:00,Bitfinex,BTC/USD,17027.0,17038.0,17017.0,17021.0,328696.0577512,19.3112072
2022-12-03 03:00:00,Bitfinex,BTC/USD,17036.0,17037.0,17021.0,17026.0,148169.40568838,8.70253763
2022-12-03 02:00:00,Bitfinex,BTC/USD,17057.0,17060.0,17026.0,17035.0,450855.1464862,26.46640132
2022-12-03 01:00:00,Bitfinex,BTC/USD,17054.0,17058.0,17021.0,17057.0,976329.4371157701,57.23922361
2022-12-03 00:00:00,Bitfinex,BTC/USD,17091.0,17144.0,17043.0,17055.0,2341119.24227295,137.26879169
2022-12-02 23:00:00,Bitfinex,BTC/USD,17045.0,17091.0,17045.0,17090.0,788310.2500423,46.12698947
2022-12-02 22:00:00,Bitfinex,BTC/USD,17016.0,17070.0,17015.0,17045.0,1036610.57228015,60.81610867
2022-12-02 21:00:00,Bitfinex,BTC/USD,17036.0,17049.0,17001.0,17014.0,1122411.60433432,65.96988388
2022-12-02 20:00:00,Bitfinex,BTC/USD,16996.0,17055.0,16990.0,17034.0,2210771.96074452,129.78583778
2022-12-02 19:00:00,Bitfinex,BTC/USD,16959.0,17000.0,16942.0,16996.0,789492.7969597201,46.45168257
2022-12-02 18:00:00,Bitfinex,BTC/USD,16944.0,16970.0,16941.0,16958.0,182022.99965368,10.73375396
2022-12-02 17:00:00,Bitfinex,BTC/USD,16942.0,16979.0,16938.0,16944.0,1008254.21412192,59.50508818
2022-12-02 16:00:00,Bitfinex,BTC/USD,16948.0,16951.0,16911.0,16942.0,455789.06784425996,26.90290803
2022-12-02 15:00:00,Bitfinex,BTC/USD,16916.0,16981.0,16906.0,16948.0,392128.79664884,23.137172330000002
2022-12-02 14:00:00,Bitfinex,BTC/USD,16900.0,17012.0,16866.0,16916.0,2060050.65199168,121.78119248
2022-12-02 13:00:00,Bitfinex,BTC/USD,17036.0,17100.0,16789.0,16901.0,8550381.97378927,505.90982627
2022-12-02 12:00:00,Bitfinex,BTC/USD,17000.0,17041.0,16996.0,17036.0,1394262.13348912,81.84210692
2022-12-02 11:00:00,Bitfinex,BTC/USD,16969.0,17040.0,16961.0,17000.0,2475403.54321,145.61197313
2022-12-02 10:00:00,Bitfinex,BTC/USD,16972.0,16977.0,16956.0,16970.0,62505.6033758,3.68330014
2022-12-02 09:00:00,Bitfinex,BTC/USD,16971.0,16990.0,16965.0,16972.0,85692.574189,5.04905575
2022-12-02 08:00:00,Bitfinex,BTC/USD,16961.0,16975.0,16946.0,16971.0,186059.71969215,10.96339165
2022-12-02 07:00:00,Bitfinex,BTC/USD,16920.0,16976.0,16915.0,16960.0,600844.6366528,35.42716018
2022-12-02 06:00:00,Bitfinex,BTC/USD,16939.0,16956.0,16919.0,16919.0,65860.58757782,3.89269978
2022-12-02 05:00:00,Bitfinex,BTC/USD,16934.0,16949.0,16933.0,16939.0,82237.95587189,4.85494751
2022-12-02 04:00:00,Bitfinex,BTC/USD,16906.0,16937.0,16891.0,16934.0,469290.71817982,27.71292773
2022-12-02 03:00:00,Bitfinex,BTC/USD,16926.0,16934.0,16898.0,16906.0,154367.30494886,9.13091831
2022-12-02 02:00:00,Bitfinex,BTC/USD,16931.0,16943.0,16865.0,16927.0,220888.27746654,13.04946402
2022-12-02 01:00:00,Bitfinex,BTC/USD,17039.0,17044.0,16882.0,16928.0,492964.58466496,29.12125382
2022-12-02 00:00:00,Bitfinex,BTC/USD,16982.0,17040.0,16965.0,17040.0,1105045.7377392,64.85010198
2022-12-01 23:00:00,Bitfinex,BTC/USD,16974.0,16983.0,16953.0,16980.0,142848.2958246,8.41273827
2022-12-01 22:00:00,Bitfinex,BTC/USD,16931.0,16985.0,16930.0,16976.0,361489.35595008003,21.29414208
2022-12-01 21:00:00,Bitfinex,BTC/USD,16922.0,16944.0,16872.0,16938.0,718683.25538808,42.43023116
2022-12-01 20:00:00,Bitfinex,BTC/USD,16958.0,16969.0,16921.0,16921.0,311395.54450635,18.40290435
2022-12-01 19:00:00,Bitfinex,BTC/USD,16940.0,16966.0,16906.0,16958.0,1556366.3734510601,91.77770807
2022-12-01 18:00:00,Bitfinex,BTC/USD,16977.0,16981.0,16921.0,16941.0,442982.46086423995,26.14854264
2022-12-01 17:00:00,Bitfinex,BTC/USD,16991.0,16994.0,16942.0,16977.0,184841.11851888002,10.88773744
2022-12-01 16:00:00,Bitfinex,BTC/USD,16982.0,17000.0,16935.0,16990.0,903922.7392315,53.20322185
2022-12-01 15:00:00,Bitfinex,BTC/USD,17114.0,17147.0,16904.0,16981.0,2056699.58915341,121.11769561
2022-12-01 14:00:00,Bitfinex,BTC/USD,17096.0,17144.0,17040.0,17114.0,2772292.02991578,161.98971777
2022-12-01 13:00:00,Bitfinex,BTC/USD,17145.0,17335.0,16990.0,17094.0,3357771.5165840997,196.42983015
2022-12-01 12:00:00,Bitfinex,BTC/USD,17108.0,17162.0,17107.0,17145.0,1426984.61701185,83.23036553
2022-12-01 11:00:00,Bitfinex,BTC/USD,17103.0,17108.0,17056.0,17107.0,677894.8774276699,39.62675381
2022-12-01 10:00:00,Bitfinex,BTC/USD,17115.0,17116.0,17097.0,17103.0,103252.09800075,6.03707525
2022-12-01 09:00:00,Bitfinex,BTC/USD,17121.0,17122.0,17094.0,17114.0,1878826.08093388,109.78298942
2022-12-01 08:00:00,Bitfinex,BTC/USD,17078.0,17140.0,17072.0,17121.0,391059.26068677,22.84091237
2022-12-01 07:00:00,Bitfinex,BTC/USD,17130.0,17132.0,17079.0,17079.0,489735.90632112,28.67474128
2022-12-01 06:00:00,Bitfinex,BTC/USD,17119.0,17135.0,17096.0,17130.0,51003.0427215,2.97741055
2022-12-01 05:00:00,Bitfinex,BTC/USD,17149.0,17158.0,17076.0,17124.0,495260.29340952,28.92199798
2022-12-01 04:00:00,Bitfinex,BTC/USD,17160.0,17170.0,17147.0,17147.0,2763939.30021482,161.19083806
2022-12-01 03:00:00,Bitfinex,BTC/USD,17147.0,17183.0,17141.0,17161.0,2184684.13769192,127.30517672
2022-12-01 02:00:00,Bitfinex,BTC/USD,17129.0,17157.0,17108.0,17147.0,457771.94817782997,26.69691189
2022-12-01 01:00:00,Bitfinex,BTC/USD,17180.0,17184.0,17125.0,17128.0,591496.49909296,34.53389182
2022-12-01 00:00:00,Bitfinex,BTC/USD,17181.0,17271.0,17146.0,17179.0,2367879.20255175,137.83568325
2022-11-30 23:00:00,Bitfinex,BTC/USD,17169.0,17239.0,17130.0,17180.0,2201520.6658988,128.14439266
2022-11-30 22:00:00,Bitfinex,BTC/USD,17119.0,17297.0,17088.0,17172.0,3615198.3830592,210.5286736
2022-11-30 21:00:00,Bitfinex,BTC/USD,17105.0,17119.0,17039.0,17118.0,952131.5002184401,55.62165558
2022-11-30 20:00:00,Bitfinex,BTC/USD,17071.0,17105.0,17050.0,17105.0,1144838.9118358502,66.93007377
2022-11-30 19:00:00,Bitfinex,BTC/USD,16935.0,17175.0,16935.0,17069.0,4128422.24672839,241.86667331
2022-11-30 18:00:00,Bitfinex,BTC/USD,16800.0,16987.0,16734.0,16938.0,4569703.2874510195,269.79001579
2022-11-30 17:00:00,Bitfinex,BTC/USD,16873.0,16881.0,16703.0,16797.0,1765159.1416734,105.0877622
2022-11-30 16:00:00,Bitfinex,BTC/USD,16881.0,16914.0,16850.0,16872.0,1225925.7857546401,72.66037137000001
2022-11-30 15:00:00,Bitfinex,BTC/USD,16866.0,16882.0,16821.0,16881.0,782612.47932486,46.36055206
2022-11-30 14:00:00,Bitfinex,BTC/USD,16824.0,16892.0,16819.0,16866.0,1107982.1124729002,65.69323565
2022-11-30 13:00:00,Bitfinex,BTC/USD,16781.0,16902.0,16780.0,16818.0,1447958.8453625399,86.09578103
2022-11-30 12:00:00,Bitfinex,BTC/USD,16890.0,16897.0,16753.0,16788.0,2180705.24123112,129.89666674
2022-11-30 11:00:00,Bitfinex,BTC/USD,16889.0,16908.0,16884.0,16889.0,119039.11177801,7.04832209
2022-11-30 10:00:00,Bitfinex,BTC/USD,16889.0,16908.0,16884.0,16888.0,292505.56399112,17.32031999
2022-11-30 09:00:00,Bitfinex,BTC/USD,16905.0,16915.0,16863.0,16889.0,949380.27728623,56.21293607
2022-11-30 08:00:00,Bitfinex,BTC/USD,16909.0,16943.0,16900.0,16905.0,1488159.338505,88.030721
2022-11-30 07:00:00,Bitfinex,BTC/USD,16885.0,16936.0,16885.0,16908.0,621653.13572748,36.766804810000004
2022-11-30 06:00:00,Bitfinex,BTC/USD,16886.0,16924.0,16844.0,16886.0,2775127.5516513004,164.34487455000001
2022-11-30 05:00:00,Bitfinex,BTC/USD,16891.0,16930.0,16882.0,16886.0,357370.80844022,21.16373377
2022-11-30 04:00:00,Bitfinex,BTC/USD,16860.0,16899.0,16833.0,16888.0,365894.65918608004,21.66595566
2022-11-30 03:00:00,Bitfinex,BTC/USD,16980.0,16990.0,16861.0,16861.0,586007.7848218101,34.75522121
2022-11-30 02:00:00,Bitfinex,BTC/USD,16896.0,17109.0,16896.0,16981.0,4100863.73006966,241.49718686
2022-11-30 01:00:00,Bitfinex,BTC/USD,16867.0,16956.0,16847.0,16895.0,3650562.0599159,216.07351642
2022-11-30 00:00:00,Bitfinex,BTC/USD,16454.0,16930.0,16446.0,16864.0,5784456.11934784,343.00617406
2022-11-29 23:00:00,Bitfinex,BTC/USD,16510.0,16538.0,16444.0,16452.0,143045.90986175998,8.69474288
2022-11-29 22:00:00,Bitfinex,BTC/USD,16475.0,16511.0,16470.0,16511.0,259720.25205038,15.73013458
2022-11-29 21:00:00,Bitfinex,BTC/USD,16509.0,16511.0,16469.0,16477.0,240728.10891197997,14.609947739999999
2022-11-29 20:00:00,Bitfinex,BTC/USD,16439.0,16514.0,16436.0,16509.0,1320602.05227495,79.99285555
2022-11-29 19:00:00,Bitfinex,BTC/USD,16425.0,16486.0,16423.0,16437.0,2615787.3128922,159.1401906
2022-11-29 18:00:00,Bitfinex,BTC/USD,16383.0,16438.0,16363.0,16426.0,300243.1198179,18.27852915
2022-11-29 17:00:00,Bitfinex,BTC/USD,16417.0,16433.0,16365.0,16384.0,735894.95660544,44.91546366
2022-11-29 16:00:00,Bitfinex,BTC/USD,16397.0,16428.0,16354.0,16417.0,1781188.7199591,108.4966023
2022-11-29 15:00:00,Bitfinex,BTC/USD,16366.0,16458.0,16352.0,16397.0,1003347.86875932,61.19094156
2022-11-29 14:00:00,Bitfinex,BTC/USD,16415.0,16460.0,16345.0,16374.0,1607542.38203484,98.17652266
2022-11-29 13:00:00,Bitfinex,BTC/USD,16490.0,16491.0,16392.0,16412.0,969537.34430652,59.07490521
2022-11-29 12:00:00,Bitfinex,BTC/USD,16497.0,16508.0,16476.0,16490.0,311125.9652951,18.86755399
2022-11-29 11:00:00,Bitfinex,BTC/USD,16509.0,16540.0,16495.0,16497.0,373703.99237846996,22.65284551
2022-11-29 10:00:00,Bitfinex,BTC/USD,16520.0,16536.0,16491.0,16517.0,456423.30653505,27.63354765
2022-11-29 09:00:00,Bitfinex,BTC/USD,16502.0,16526.0,16483.0,16520.0,607053.2623903999,36.74656552
2022-11-29 08:00:00,Bitfinex,BTC/USD,16465.0,16545.0,16440.0,16502.0,1089829.85654342,66.04228921
2022-11-29 07:00:00,Bitfinex,BTC/USD,16471.0,16506.0,16463.0,16466.0,171818.59481728,10.43475008
2022-11-29 06:00:00,Bitfinex,BTC/USD,16489.0,16518.0,16459.0,16471.0,214068.80151566,12.99670946
2022-11-29 05:00:00,Bitfinex,BTC/USD,16460.0,16543.0,16459.0,16486.0,1524189.79670476,92.45358466
2022-11-29 04:00:00,Bitfinex,BTC/USD,16285.0,16500.0,16284.0,16459.0,9085762.79232219,552.02398641
2022-11-29 03:00:00,Bitfinex,BTC/USD,16262.0,16300.0,16262.0,16284.0,420260.77976892,25.80820313
2022-11-29 02:00:00,Bitfinex,BTC/USD,16251.0,16298.0,16250.0,16262.0,358366.55913839996,22.0370532
2022-11-29 01:00:00,Bitfinex,BTC/USD,16175.0,16298.0,16172.0,16250.0,470466.2298375,28.95176799
2022-11-29 00:00:00,Bitfinex,BTC/USD,16216.0,16222.0,16101.0,16175.0,753359.80900325,46.57556779
2022-11-28 23:00:00,Bitfinex,BTC/USD,16222.0,16245.0,16204.0,16214.0,120099.8592442,7.4071703
2022-11-28 22:00:00,Bitfinex,BTC/USD,16204.0,16233.0,16202.0,16221.0,146076.3208872,9.0053832
2022-11-28 21:00:00,Bitfinex,BTC/USD,16263.0,16263.0,16196.0,16204.0,221380.12734844,13.66206661
2022-11-28 20:00:00,Bitfinex,BTC/USD,16223.0,16268.0,16218.0,16263.0,181792.3090932,11.1782764
2022-11-28 19:00:00,Bitfinex,BTC/USD,16162.0,16250.0,16154.0,16225.0,532200.245555,32.8012478
2022-11-28 18:00:00,Bitfinex,BTC/USD,16206.0,16228.0,16150.0,16161.0,416248.14399507,25.75633587
2022-11-28 17:00:00,Bitfinex,BTC/USD,16315.0,16385.0,16202.0,16207.0,1406792.03659046,86.80150778
2022-11-28 16:00:00,Bitfinex,BTC/USD,16153.0,16397.0,16002.0,16306.0,4985117.1630615005,305.72287275
2022-11-28 15:00:00,Bitfinex,BTC/USD,16223.0,16234.0,16129.0,16151.0,1246308.24236892,77.16601092
2022-11-28 14:00:00,Bitfinex,BTC/USD,16193.0,16313.0,16186.0,16223.0,1248118.0265551698,76.93509379
2022-11-28 13:00:00,Bitfinex,BTC/USD,16187.0,16221.0,16162.0,16193.0,681399.73552482,42.07989474
2022-11-28 12:00:00,Bitfinex,BTC/USD,16211.0,16235.0,16170.0,16188.0,398651.25472944,24.62634388
2022-11-28 11:00:00,Bitfinex,BTC/USD,16193.0,16226.0,16191.0,16212.0,1098453.8585327999,67.7556044
2022-11-28 10:00:00,Bitfinex,BTC/USD,16213.0,16221.0,16180.0,16192.0,474612.03436416003,29.31151398
2022-11-28 09:00:00,Bitfinex,BTC/USD,16230.0,16244.0,16188.0,16215.0,1270819.88898105,78.37310447
2022-11-28 08:00:00,Bitfinex,BTC/USD,16221.0,16263.0,16196.0,16231.0,888194.89722392,54.72213032
2022-11-28 07:00:00,Bitfinex,BTC/USD,16209.0,16230.0,16190.0,16227.0,309132.03754125,19.05047375
2022-11-28 06:00:00,Bitfinex,BTC/USD,16150.0,16208.0,16137.0,16208.0,624728.62340176,38.54446097
2022-11-28 05:00:00,Bitfinex,BTC/USD,16204.0,16218.0,16146.0,16150.0,569587.3404155,35.26856597
2022-11-28 04:00:00,Bitfinex,BTC/USD,16176.0,16240.0,16173.0,16204.0,1576723.4593671202,97.30458278
2022-11-28 03:00:00,Bitfinex,BTC/USD,16113.0,16199.0,16110.0,16180.0,434408.58632159996,26.84849112
2022-11-28 02:00:00,Bitfinex,BTC/USD,16139.0,16183.0,16052.0,16112.0,3421506.9316206397,212.35767947
2022-11-28 01:00:00,Bitfinex,BTC/USD,16459.0,16473.0,16102.0,16144.0,5555712.46127056,344.13481549
2022-11-28 00:00:00,Bitfinex,BTC/USD,16436.0,16487.0,16427.0,16459.0,443252.67307808,26.93071712
2022-11-27 23:00:00,Bitfinex,BTC/USD,16589.0,16589.0,16410.0,16435.0,1071624.130874,65.2037804
2022-11-27 22:00:00,Bitfinex,BTC/USD,16592.0,16599.0,16574.0,16588.0,569739.23888596,34.34646967
2022-11-27 21:00:00,Bitfinex,BTC/USD,16569.0,16597.0,16567.0,16592.0,150115.5002888,9.04746265
2022-11-27 20:00:00,Bitfinex,BTC/USD,16566.0,16579.0,16559.0,16569.0,230473.86992343,13.90994447
2022-11-27 19:00:00,Bitfinex,BTC/USD,16576.0,16577.0,16546.0,16566.0,88209.85869498001,5.32475303
2022-11-27 18:00:00,Bitfinex,BTC/USD,16541.0,16576.0,16541.0,16575.0,430097.95068825,25.94859431
2022-11-27 17:00:00,Bitfinex,BTC/USD,16544.0,16551.0,16527.0,16542.0,787593.76551522,47.61176191
2022-11-27 16:00:00,Bitfinex,BTC/USD,16578.0,16581.0,16544.0,16544.0,79922.02892256,4.83087699
2022-11-27 15:00:00,Bitfinex,BTC/USD,16543.0,16588.0,16529.0,16579.0,270103.5012845,16.2919055
2022-11-27 14:00:00,Bitfinex,BTC/USD,16544.0,16562.0,16530.0,16543.0,358913.91965545004,21.69581815
2022-11-27 13:00:00,Bitfinex,BTC/USD,16561.0,16561.0,16532.0,16545.0,423990.59140499996,25.626509
2022-11-27 12:00:00,Bitfinex,BTC/USD,16554.0,16578.0,16544.0,16560.0,59208.9293664,3.57541844
2022-11-27 11:00:00,Bitfinex,BTC/USD,16549.0,16563.0,16537.0,16553.0,55067.39794107,3.32673219
2022-11-27 10:00:00,Bitfinex,BTC/USD,16527.0,16599.0,16523.0,16548.0,244593.37871135998,14.78084232
2022-11-27 09:00:00,Bitfinex,BTC/USD,16533.0,16545.0,16522.0,16527.0,139162.74482480998,8.42032703
2022-11-27 08:00:00,Bitfinex,BTC/USD,16573.0,16586.0,16531.0,16534.0,349357.20172794,21.12962391
2022-11-27 07:00:00,Bitfinex,BTC/USD,16565.0,16576.0,16562.0,16573.0,24924.48124143,1.50392091
2022-11-27 06:00:00,Bitfinex,BTC/USD,16545.0,16598.0,16545.0,16566.0,247357.45348248,14.931634279999999
2022-11-27 05:00:00,Bitfinex,BTC/USD,16576.0,16581.0,16545.0,16546.0,131837.07459936,7.96791216
2022-11-27 04:00:00,Bitfinex,BTC/USD,16535.0,16603.0,16535.0,16576.0,941890.92960256,56.82257056
2022-11-27 03:00:00,Bitfinex,BTC/USD,16529.0,16567.0,16529.0,16536.0,1025992.9381041599,62.04601706
2022-11-27 02:00:00,Bitfinex,BTC/USD,16485.0,16535.0,16485.0,16530.0,184254.2240106,11.14665602
2022-11-27 01:00:00,Bitfinex,BTC/USD,16468.0,16508.0,16468.0,16487.0,63677.686517250004,3.86229675
2022-11-27 00:00:00,Bitfinex,BTC/USD,16460.0,16499.0,16452.0,16469.0,240366.65430459,14.59509711
2022-11-26 23:00:00,Bitfinex,BTC/USD,16423.0,16481.0,16419.0,16460.0,330771.8442434,20.09549479
2022-11-26 22:00:00,Bitfinex,BTC/USD,16515.0,16517.0,16389.0,16426.0,573336.6052019,34.90421315
2022-11-26 21:00:00,Bitfinex,BTC/USD,16502.0,16542.0,16500.0,16514.0,151076.26276832,9.14837488
2022-11-26 20:00:00,Bitfinex,BTC/USD,16487.0,16510.0,16481.0,16502.0,1026985.38433486,62.23399493
2022-11-26 19:00:00,Bitfinex,BTC/USD,16475.0,16490.0,16422.0,16485.0,881262.63479625,53.45845525
2022-11-26 18:00:00,Bitfinex,BTC/USD,16525.0,16526.0,16456.0,16475.0,668959.24343425,40.60450643
2022-11-26 17:00:00,Bitfinex,BTC/USD,16510.0,16527.0,16498.0,16525.0,211812.52042724998,12.81770169
2022-11-26 16:00:00,Bitfinex,BTC/USD,16510.0,16528.0,16500.0,16510.0,660746.8280465001,40.02100715
2022-11-26 15:00:00,Bitfinex,BTC/USD,16570.0,16582.0,16489.0,16510.0,2416797.3780288002,146.38385088
2022-11-26 14:00:00,Bitfinex,BTC/USD,16609.0,16679.0,16549.0,16569.0,812911.27301244,49.06218076
2022-11-26 13:00:00,Bitfinex,BTC/USD,16583.0,16611.0,16583.0,16609.0,184776.59755394,11.12508866
2022-11-26 12:00:00,Bitfinex,BTC/USD,16581.0,16596.0,16568.0,16583.0,499762.23964009,30.13702223
2022-11-26 11:00:00,Bitfinex,BTC/USD,16605.0,16606.0,16563.0,16582.0,200305.29703902002,12.07968261
2022-11-26 10:00:00,Bitfinex,BTC/USD,16594.0,16634.0,16590.0,16604.0,523364.98859232,31.52041608
2022-11-26 09:00:00,Bitfinex,BTC/USD,16578.0,16600.0,16577.0,16593.0,82650.44799237,4.98104309
2022-11-26 08:00:00,Bitfinex,BTC/USD,16589.0,16595.0,16576.0,16577.0,155829.29312049,9.40033137
2022-11-26 07:00:00,Bitfinex,BTC/USD,16556.0,16594.0,16536.0,16590.0,502543.1167092,30.29192988
2022-11-26 06:00:00,Bitfinex,BTC/USD,16632.0,16632.0,16534.0,16553.0,668213.5595515401,40.36812418
2022-11-26 05:00:00,Bitfinex,BTC/USD,16634.0,16649.0,16624.0,16631.0,127249.25392948,7.65132908
2022-11-26 04:00:00,Bitfinex,BTC/USD,16624.0,16642.0,16610.0,16633.0,363893.04371709,21.87777573
2022-11-26 03:00:00,Bitfinex,BTC/USD,16629.0,16641.0,16608.0,16623.0,57657.38865201,3.46853087
2022-11-26 02:00:00,Bitfinex,BTC/USD,16635.0,16663.0,16622.0,16628.0,255128.57148356,15.34331077
2022-11-26 01:00:00,Bitfinex,BTC/USD,16583.0,16697.0,16576.0,16635.0,1286669.3285574,77.34711924
2022-11-26 00:00:00,Bitfinex,BTC/USD,16520.0,16584.0,16515.0,16577.0,191532.59170704999,11.55411665
