Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_SOL
2022-09-08 19:00:00,Bitfinex,SOL/USD,33.14,33.445,32.864,33.445,81206.7028524694,2428.06706092
2022-09-08 18:00:00,Bitfinex,SOL/USD,33.199,33.211,33.046,33.096,20795.64762480576,628.34323256
2022-09-08 17:00:00,Bitfinex,SOL/USD,33.306,33.432,33.082,33.199,22110.737828912388,666.00613961
2022-09-08 16:00:00,Bitfinex,SOL/USD,33.41,33.418,33.002,33.329,14719.26578899283,441.63538627
2022-09-08 15:00:00,Bitfinex,SOL/USD,33.71,34.0,33.32,33.422,316065.7666693243,9456.81786456
2022-09-08 14:00:00,Bitfinex,SOL/USD,33.117,33.705,32.874,33.678,251490.83145941104,7467.51088127
2022-09-08 13:00:00,Bitfinex,SOL/USD,32.418,33.319,32.197,33.075,17730.744778593,536.07693964
2022-09-08 12:00:00,Bitfinex,SOL/USD,32.883,33.018,32.31,32.429,80420.46341299599,2479.89341062
2022-09-08 11:00:00,Bitfinex,SOL/USD,33.04,33.103,32.881,32.889,14665.937618279162,445.92227244
2022-09-08 10:00:00,Bitfinex,SOL/USD,32.781,33.329,32.744,32.99,117883.5332299076,3573.31110124
2022-09-08 09:00:00,Bitfinex,SOL/USD,32.888,33.049,32.674,32.797,52304.682024214926,1594.80080569
2022-09-08 08:00:00,Bitfinex,SOL/USD,32.341,32.878,32.325,32.84,153418.795692534,4671.70510635
2022-09-08 07:00:00,Bitfinex,SOL/USD,32.368,32.475,31.991,32.368,180997.58070120384,5591.86791588
2022-09-08 06:00:00,Bitfinex,SOL/USD,32.484,32.605,32.322,32.361,8645.7260439879,267.1649839
2022-09-08 05:00:00,Bitfinex,SOL/USD,32.648,32.66,32.45,32.46,6979.5276121524,215.01933494
2022-09-08 04:00:00,Bitfinex,SOL/USD,32.446,32.758,32.446,32.652,27477.52112068236,841.52643393
2022-09-08 03:00:00,Bitfinex,SOL/USD,32.57,32.585,32.235,32.461,14883.08065175789,458.49113249
2022-09-08 02:00:00,Bitfinex,SOL/USD,32.428,32.589,32.428,32.549,4371.98682860082,134.32015818
2022-09-08 01:00:00,Bitfinex,SOL/USD,32.54,32.57,32.314,32.39,32978.2301520759,1018.16085681
2022-09-08 00:00:00,Bitfinex,SOL/USD,32.702,32.838,32.445,32.595,15303.5483685702,469.50600916
2022-09-07 23:00:00,Bitfinex,SOL/USD,32.741,32.988,32.652,32.678,112955.1398067244,3456.6111698
2022-09-07 22:00:00,Bitfinex,SOL/USD,32.611,32.795,32.558,32.709,123208.50100210845,3766.80733138
2022-09-07 21:00:00,Bitfinex,SOL/USD,32.764,32.869,32.432,32.556,258047.5556205056,7926.26722019
2022-09-07 20:00:00,Bitfinex,SOL/USD,32.074,32.849,32.013,32.635,65266.03771579015,1999.87858789
2022-09-07 19:00:00,Bitfinex,SOL/USD,32.098,32.243,31.96,32.0,69646.37113632,2176.44909801
2022-09-07 18:00:00,Bitfinex,SOL/USD,32.137,32.287,31.919,32.098,31911.363245563774,994.18540861
2022-09-07 17:00:00,Bitfinex,SOL/USD,31.67,32.311,31.67,32.095,93478.03834356646,2912.54208891
2022-09-07 16:00:00,Bitfinex,SOL/USD,31.499,31.773,31.419,31.643,18377.73034635408,580.78343856
2022-09-07 15:00:00,Bitfinex,SOL/USD,31.36,31.543,31.231,31.503,43773.99737172039,1389.51837513
2022-09-07 14:00:00,Bitfinex,SOL/USD,31.3,31.537,31.237,31.376,135566.2647659725,4320.69941248
2022-09-07 13:00:00,Bitfinex,SOL/USD,31.127,31.539,31.127,31.331,516679.1969594458,16490.98965751
2022-09-07 12:00:00,Bitfinex,SOL/USD,31.137,31.172,30.84,31.099,65347.00729322734,2101.25750967
2022-09-07 11:00:00,Bitfinex,SOL/USD,31.12,31.27,30.96,31.191,13790.74021584939,442.13844429
2022-09-07 10:00:00,Bitfinex,SOL/USD,31.183,31.22,31.08,31.113,5504.24085936354,176.91128658
2022-09-07 09:00:00,Bitfinex,SOL/USD,31.309,31.309,31.171,31.22,4372.7131169554,140.06127857
2022-09-07 08:00:00,Bitfinex,SOL/USD,31.079,31.302,31.071,31.278,7379.076752782799,235.9190726
2022-09-07 07:00:00,Bitfinex,SOL/USD,31.071,31.118,30.868,31.11,7997.0011663482,257.05564662
2022-09-07 06:00:00,Bitfinex,SOL/USD,31.059,31.168,30.951,31.081,8203.640041049468,263.94388987
2022-09-07 05:00:00,Bitfinex,SOL/USD,30.899,31.12,30.865,30.97,5816.1300280353,187.79883849
2022-09-07 04:00:00,Bitfinex,SOL/USD,30.802,30.968,30.68,30.933,36040.14080237277,1165.10331369
2022-09-07 03:00:00,Bitfinex,SOL/USD,30.569,30.903,30.532,30.839,6773.371360987429,219.63654337
2022-09-07 02:00:00,Bitfinex,SOL/USD,30.955,30.955,30.275,30.569,11678.15037140675,382.02592075
2022-09-07 01:00:00,Bitfinex,SOL/USD,31.078,31.079,30.666,30.898,10714.3915471901,346.76650745
2022-09-07 00:00:00,Bitfinex,SOL/USD,30.88,31.203,30.527,31.11,57669.4450203363,1853.72693733
2022-09-06 23:00:00,Bitfinex,SOL/USD,31.1,31.147,30.831,30.88,23149.6764195008,749.66568716
2022-09-06 22:00:00,Bitfinex,SOL/USD,31.087,31.27,30.951,31.15,65655.82427430249,2107.73111635
2022-09-06 21:00:00,Bitfinex,SOL/USD,31.141,31.31,31.081,31.121,14495.95477906227,465.79334787
2022-09-06 20:00:00,Bitfinex,SOL/USD,30.926,31.289,30.429,31.177,40909.62053324357,1312.17309341
2022-09-06 19:00:00,Bitfinex,SOL/USD,30.871,31.173,30.804,31.014,30248.64074544282,975.32213663
2022-09-06 18:00:00,Bitfinex,SOL/USD,31.468,31.468,30.75,30.868,194256.6917710678,6293.14149835
2022-09-06 17:00:00,Bitfinex,SOL/USD,33.488,33.488,31.311,31.547,270780.16841058584,8583.3888614
2022-09-06 16:00:00,Bitfinex,SOL/USD,33.797,33.818,33.383,33.541,40076.30646724275,1194.84530775
2022-09-06 15:00:00,Bitfinex,SOL/USD,32.928,33.898,32.905,33.797,157470.05104660674,4659.29079642
2022-09-06 14:00:00,Bitfinex,SOL/USD,32.732,33.014,32.429,33.014,45612.77024011346,1381.61901739
2022-09-06 13:00:00,Bitfinex,SOL/USD,32.954,33.073,32.55,32.681,62604.221462354,1915.615234
2022-09-06 12:00:00,Bitfinex,SOL/USD,33.248,33.515,32.94,32.94,14132.21829048,429.029092
2022-09-06 11:00:00,Bitfinex,SOL/USD,33.07,33.339,33.07,33.268,5573.72405910916,167.54010037
2022-09-06 10:00:00,Bitfinex,SOL/USD,32.95,33.199,32.95,33.04,3512.6677474616,106.31560979
2022-09-06 09:00:00,Bitfinex,SOL/USD,33.1,33.1,32.731,32.987,24884.69431775811,754.37882553
2022-09-06 08:00:00,Bitfinex,SOL/USD,32.977,33.1,32.866,33.1,5841.738640151,176.48757221
2022-09-06 07:00:00,Bitfinex,SOL/USD,33.04,33.22,32.85,32.961,17168.59727679879,520.87610439
2022-09-06 06:00:00,Bitfinex,SOL/USD,32.919,33.156,32.813,33.065,17034.09607083095,515.17000063
2022-09-06 05:00:00,Bitfinex,SOL/USD,32.564,33.076,32.564,32.842,30568.04173267114,930.76066417
2022-09-06 04:00:00,Bitfinex,SOL/USD,32.761,32.874,32.526,32.526,14908.153030533362,458.34572436
2022-09-06 03:00:00,Bitfinex,SOL/USD,32.819,32.819,32.527,32.636,8728.40916670748,267.44727193
2022-09-06 02:00:00,Bitfinex,SOL/USD,32.591,32.823,32.24,32.823,107884.55929114396,3286.85858365
2022-09-06 01:00:00,Bitfinex,SOL/USD,33.216,33.459,32.594,32.618,89834.16956214537,2754.12868852
2022-09-06 00:00:00,Bitfinex,SOL/USD,32.178,33.599,32.173,33.16,145318.180125054,4382.33353815
2022-09-05 23:00:00,Bitfinex,SOL/USD,32.211,32.402,32.0,32.176,8547.11394498832,265.63631107
2022-09-05 22:00:00,Bitfinex,SOL/USD,32.072,32.236,31.934,32.199,21517.22985359868,668.25770532
2022-09-05 21:00:00,Bitfinex,SOL/USD,31.97,32.267,31.914,32.123,25012.727578247497,778.6547825
2022-09-05 20:00:00,Bitfinex,SOL/USD,31.794,31.999,31.794,31.94,38054.9236053576,1191.45033204
2022-09-05 19:00:00,Bitfinex,SOL/USD,31.843,31.868,31.705,31.749,1486.70483263608,46.82682392
2022-09-05 18:00:00,Bitfinex,SOL/USD,31.931,31.979,31.693,31.841,2407.39786273157,75.60685477
2022-09-05 17:00:00,Bitfinex,SOL/USD,31.86,32.024,31.857,31.86,5256.8164347246,164.99737711
2022-09-05 16:00:00,Bitfinex,SOL/USD,31.92,31.97,31.721,31.822,1159.4673355223,36.43602965
2022-09-05 15:00:00,Bitfinex,SOL/USD,31.691,31.939,31.691,31.876,3358.5867206772405,105.36412099
2022-09-05 14:00:00,Bitfinex,SOL/USD,31.439,31.742,31.428,31.709,4774.48154960847,150.57181083
2022-09-05 13:00:00,Bitfinex,SOL/USD,31.39,31.599,31.35,31.44,16698.749918544003,531.1307226
2022-09-05 12:00:00,Bitfinex,SOL/USD,31.261,31.417,31.194,31.417,18819.462078455,599.021615
2022-09-05 11:00:00,Bitfinex,SOL/USD,31.199,31.31,31.194,31.25,7633.289358125,244.26525946
2022-09-05 10:00:00,Bitfinex,SOL/USD,31.666,31.682,31.159,31.207,33621.18672649033,1077.36042319
2022-09-05 09:00:00,Bitfinex,SOL/USD,31.7,31.7,31.561,31.623,1217.41555877844,38.49778828
2022-09-05 08:00:00,Bitfinex,SOL/USD,31.6,31.71,31.544,31.671,7691.002338851459,242.84052726
2022-09-05 07:00:00,Bitfinex,SOL/USD,31.789,31.794,31.593,31.664,6012.925312467681,189.89784337
2022-09-05 06:00:00,Bitfinex,SOL/USD,31.659,31.85,31.654,31.772,8498.17471697948,267.47371009
2022-09-05 05:00:00,Bitfinex,SOL/USD,32.07,32.07,31.462,31.687,21867.69204947902,690.11556946
2022-09-05 04:00:00,Bitfinex,SOL/USD,32.12,32.159,32.071,32.129,1185.3014037178,36.8919482
2022-09-05 03:00:00,Bitfinex,SOL/USD,32.128,32.177,32.044,32.099,20617.559591952217,642.31158578
2022-09-05 02:00:00,Bitfinex,SOL/USD,32.176,32.2,32.083,32.158,16982.554568758384,528.09734961
2022-09-05 01:00:00,Bitfinex,SOL/USD,32.274,32.409,32.125,32.145,1916.8608479901,59.63169538
2022-09-05 00:00:00,Bitfinex,SOL/USD,32.182,32.505,32.155,32.23,17336.231221102196,537.89113314
2022-09-04 23:00:00,Bitfinex,SOL/USD,31.911,32.126,31.864,32.115,1378.0652787804,42.91033096
2022-09-04 22:00:00,Bitfinex,SOL/USD,31.975,32.0,31.822,31.881,26783.59722044967,840.11157807
2022-09-04 21:00:00,Bitfinex,SOL/USD,31.959,32.2,31.911,31.969,32492.788572260662,1016.38426514
2022-09-04 20:00:00,Bitfinex,SOL/USD,31.768,31.988,31.731,31.96,3042.620616984,95.2008954
2022-09-04 19:00:00,Bitfinex,SOL/USD,31.725,31.76,31.671,31.733,1565.1055533415902,49.32107123
2022-09-04 18:00:00,Bitfinex,SOL/USD,31.721,31.871,31.643,31.683,1448.73908373075,45.72607025
2022-09-04 17:00:00,Bitfinex,SOL/USD,31.835,31.901,31.685,31.749,4172.49114890919,131.42118331
2022-09-04 16:00:00,Bitfinex,SOL/USD,31.8,31.921,31.711,31.835,14090.6104923622,442.61380532
2022-09-04 15:00:00,Bitfinex,SOL/USD,31.682,31.834,31.621,31.815,18042.0039904356,567.09112024
2022-09-04 14:00:00,Bitfinex,SOL/USD,31.531,31.681,31.446,31.681,10733.418834679973,338.79671837
2022-09-04 13:00:00,Bitfinex,SOL/USD,31.8,31.866,31.493,31.571,17869.807929441693,566.01969939
2022-09-04 12:00:00,Bitfinex,SOL/USD,31.928,31.998,31.606,31.8,10582.70415861,332.78943895
2022-09-04 11:00:00,Bitfinex,SOL/USD,31.638,31.864,31.555,31.864,7688.09649479368,241.27844887
2022-09-04 10:00:00,Bitfinex,SOL/USD,31.546,31.71,31.546,31.621,10374.78347645026,328.09789306
2022-09-04 09:00:00,Bitfinex,SOL/USD,31.296,31.66,31.296,31.529,48525.58587473965,1539.07786085
2022-09-04 08:00:00,Bitfinex,SOL/USD,31.06,31.35,31.014,31.291,28275.92759505618,903.64410198
2022-09-04 07:00:00,Bitfinex,SOL/USD,31.248,31.338,31.055,31.055,8316.123236922751,267.78693405
2022-09-04 06:00:00,Bitfinex,SOL/USD,31.446,31.472,31.18,31.281,70135.78736010588,2242.12101148
2022-09-04 05:00:00,Bitfinex,SOL/USD,31.468,31.534,31.411,31.475,316784.307684441,10064.63249196
2022-09-04 04:00:00,Bitfinex,SOL/USD,31.425,31.52,31.236,31.472,14101.26634717584,448.05752247
2022-09-04 03:00:00,Bitfinex,SOL/USD,31.473,31.525,31.305,31.427,9554.29366908676,304.01545388
2022-09-04 02:00:00,Bitfinex,SOL/USD,31.259,31.72,31.259,31.47,44849.5208815818,1425.15160094
2022-09-04 01:00:00,Bitfinex,SOL/USD,31.122,31.257,31.122,31.24,6168.390378233599,197.45167664
2022-09-04 00:00:00,Bitfinex,SOL/USD,31.13,31.296,31.1,31.1,17364.217872402,558.3349798200001
2022-09-03 23:00:00,Bitfinex,SOL/USD,31.103,31.131,31.017,31.13,4204.361980797,135.0582069
2022-09-03 22:00:00,Bitfinex,SOL/USD,31.048,31.225,31.048,31.098,6830.49831731898,219.64429601
2022-09-03 21:00:00,Bitfinex,SOL/USD,31.003,31.082,31.003,31.049,3681.06241595994,118.55655306
2022-09-03 20:00:00,Bitfinex,SOL/USD,30.947,31.034,30.926,30.994,4553.815137431619,146.92569973
2022-09-03 19:00:00,Bitfinex,SOL/USD,31.1,31.161,30.842,30.976,20725.25683728896,669.07466546
2022-09-03 18:00:00,Bitfinex,SOL/USD,31.17,31.2,31.102,31.102,8520.32419754812,273.94779106
2022-09-03 17:00:00,Bitfinex,SOL/USD,31.113,31.175,31.024,31.17,4519.020827316001,144.9798148
2022-09-03 16:00:00,Bitfinex,SOL/USD,31.173,31.226,31.121,31.137,25574.39386385928,821.35060744
2022-09-03 15:00:00,Bitfinex,SOL/USD,31.103,31.186,31.053,31.186,228672.41906174488,7332.53444051
2022-09-03 14:00:00,Bitfinex,SOL/USD,31.173,31.173,31.022,31.14,928.722981582,29.8241163
2022-09-03 13:00:00,Bitfinex,SOL/USD,31.177,31.278,31.07,31.209,82908.1539354723,2656.5463147
2022-09-03 12:00:00,Bitfinex,SOL/USD,31.049,31.274,31.049,31.172,4290.19515209844,137.62976877
2022-09-03 11:00:00,Bitfinex,SOL/USD,31.137,31.166,31.012,31.032,3995.32559755248,128.74856914
2022-09-03 10:00:00,Bitfinex,SOL/USD,31.122,31.211,31.066,31.134,19677.71867799372,632.03310458
2022-09-03 09:00:00,Bitfinex,SOL/USD,30.929,31.157,30.895,31.097,2035.3905407020895,65.45295497
2022-09-03 08:00:00,Bitfinex,SOL/USD,31.019,31.085,30.96,30.96,283.4957673288,9.15684003
2022-09-03 07:00:00,Bitfinex,SOL/USD,31.172,31.21,30.794,31.065,1438.5622224732,46.30813528
2022-09-03 06:00:00,Bitfinex,SOL/USD,31.25,31.25,31.04,31.21,928.7937746574,29.75949294
2022-09-03 05:00:00,Bitfinex,SOL/USD,31.136,31.277,31.136,31.25,11331.570306562498,362.61024981
2022-09-03 04:00:00,Bitfinex,SOL/USD,30.944,31.157,30.944,31.139,3357.21455219004,107.81382036
2022-09-03 03:00:00,Bitfinex,SOL/USD,31.118,31.119,30.88,30.921,3318.6657138884702,107.32724407
2022-09-03 02:00:00,Bitfinex,SOL/USD,31.14,31.14,30.93,31.108,1749.1626142452,56.2287069
2022-09-03 01:00:00,Bitfinex,SOL/USD,31.175,31.205,31.094,31.141,9740.402676287798,312.7838758
2022-09-03 00:00:00,Bitfinex,SOL/USD,31.22,31.258,31.085,31.2,3265.218679944,104.65444487
2022-09-02 23:00:00,Bitfinex,SOL/USD,31.208,31.307,31.116,31.243,1289.79699542917,41.28275119
2022-09-02 22:00:00,Bitfinex,SOL/USD,31.191,31.269,30.979,31.2,12771.320547336,409.33719703
2022-09-02 21:00:00,Bitfinex,SOL/USD,31.218,31.246,31.177,31.2,2394.37864848,76.7429054
2022-09-02 20:00:00,Bitfinex,SOL/USD,31.068,31.174,30.947,31.168,2155.49416942784,69.15728213
2022-09-02 19:00:00,Bitfinex,SOL/USD,31.158,31.23,30.783,31.07,35008.9779207935,1126.77753205
2022-09-02 18:00:00,Bitfinex,SOL/USD,31.161,31.336,30.96,31.158,26400.7691004546,847.3191187
2022-09-02 17:00:00,Bitfinex,SOL/USD,31.785,31.825,31.143,31.178,36226.68861618534,1161.93112503
2022-09-02 16:00:00,Bitfinex,SOL/USD,32.321,32.358,31.741,31.831,26228.18761767494,823.98252074
2022-09-02 15:00:00,Bitfinex,SOL/USD,32.261,32.359,32.194,32.288,4486.73714368096,138.95989667
2022-09-02 14:00:00,Bitfinex,SOL/USD,32.001,32.37,31.88,32.26,43018.81591603199,1333.5032832
2022-09-02 13:00:00,Bitfinex,SOL/USD,32.022,32.306,32.011,32.011,14610.05133087521,456.40721411
2022-09-02 12:00:00,Bitfinex,SOL/USD,31.61,32.224,31.464,32.005,45431.811635886304,1419.52231326
2022-09-02 11:00:00,Bitfinex,SOL/USD,31.41,31.596,31.259,31.589,983.01870224715,31.11901935
2022-09-02 10:00:00,Bitfinex,SOL/USD,31.591,31.683,31.384,31.439,49921.402401490486,1587.88137032
2022-09-02 09:00:00,Bitfinex,SOL/USD,31.561,31.625,31.422,31.581,2096.75831706396,66.39303115999999
2022-09-02 08:00:00,Bitfinex,SOL/USD,31.627,31.678,31.404,31.58,201563.4763346978,6382.63066291
2022-09-02 07:00:00,Bitfinex,SOL/USD,31.558,31.651,31.52,31.613,142808.13438823298,4517.38634069
2022-09-02 06:00:00,Bitfinex,SOL/USD,31.566,31.617,31.45,31.593,16128.68497730007,510.51451199
2022-09-02 05:00:00,Bitfinex,SOL/USD,31.67,31.8,31.524,31.597,13944.457745825732,441.32220609
2022-09-02 04:00:00,Bitfinex,SOL/USD,31.64,31.99,31.61,31.641,31947.723373001576,1009.69385838
2022-09-02 03:00:00,Bitfinex,SOL/USD,31.315,31.8,31.315,31.61,15665.4692049779,495.58586539
2022-09-02 02:00:00,Bitfinex,SOL/USD,31.4,31.49,31.113,31.27,6491.8827541507,207.60737941
2022-09-02 01:00:00,Bitfinex,SOL/USD,31.474,31.534,31.343,31.406,12851.99393205632,409.22097472
2022-09-02 00:00:00,Bitfinex,SOL/USD,31.58,31.65,31.331,31.51,7770.9813843131,246.61952981
2022-09-01 23:00:00,Bitfinex,SOL/USD,31.51,31.63,31.434,31.604,3421.016397042,108.2463105
2022-09-01 22:00:00,Bitfinex,SOL/USD,31.479,31.789,31.448,31.473,7152.2518769676,227.2504012
2022-09-01 21:00:00,Bitfinex,SOL/USD,31.5,31.555,31.319,31.419,9786.08085712758,311.47015682
2022-09-01 20:00:00,Bitfinex,SOL/USD,31.097,31.47,31.028,31.47,20250.964287648298,643.50061289
2022-09-01 19:00:00,Bitfinex,SOL/USD,30.883,31.095,30.86,31.07,9977.714652906,321.1366158
2022-09-01 18:00:00,Bitfinex,SOL/USD,30.78,31.079,30.78,30.869,30657.67179960826,993.15403154
2022-09-01 17:00:00,Bitfinex,SOL/USD,30.634,31.117,30.634,30.81,10507.945747283398,341.05633714
2022-09-01 16:00:00,Bitfinex,SOL/USD,30.78,30.87,30.497,30.606,25831.23704334942,843.99258457
2022-09-01 15:00:00,Bitfinex,SOL/USD,30.576,31.006,30.549,30.74,8364.181438858199,272.09438643
2022-09-01 14:00:00,Bitfinex,SOL/USD,31.157,31.166,30.46,30.637,50021.16612190584,1632.70444632
2022-09-01 13:00:00,Bitfinex,SOL/USD,31.244,31.359,31.058,31.125,7861.482858435,252.57776252
2022-09-01 12:00:00,Bitfinex,SOL/USD,31.456,31.519,31.063,31.279,23126.26438177981,739.35433939
2022-09-01 11:00:00,Bitfinex,SOL/USD,31.388,31.614,31.294,31.509,5591.88893887362,177.46957817999998
2022-09-01 10:00:00,Bitfinex,SOL/USD,31.22,31.378,31.179,31.359,8309.38812959598,264.97618322
2022-09-01 09:00:00,Bitfinex,SOL/USD,31.099,31.293,30.982,31.253,27016.45258111306,864.44349602
2022-09-01 08:00:00,Bitfinex,SOL/USD,31.086,31.121,30.859,31.062,3745.61093701536,120.58498928
2022-09-01 07:00:00,Bitfinex,SOL/USD,31.129,31.157,30.844,31.106,3471.2820732627406,111.59525729
2022-09-01 06:00:00,Bitfinex,SOL/USD,31.359,31.359,31.059,31.152,11768.3634403632,377.7723241
2022-09-01 05:00:00,Bitfinex,SOL/USD,31.357,31.568,31.321,31.34,1683.7892458632,53.72652348
2022-09-01 04:00:00,Bitfinex,SOL/USD,31.271,31.448,31.133,31.337,4196.66888140758,133.92056934
2022-09-01 03:00:00,Bitfinex,SOL/USD,31.41,31.533,30.98,31.24,7821.993431186,250.38391265
2022-09-01 02:00:00,Bitfinex,SOL/USD,31.505,31.677,31.365,31.443,4336.32077623863,137.91052941
2022-09-01 01:00:00,Bitfinex,SOL/USD,31.499,31.65,31.394,31.504,6000.7594513504,190.4761126
2022-09-01 00:00:00,Bitfinex,SOL/USD,31.429,31.77,31.129,31.504,14663.64868299056,465.45355139
2022-08-31 23:00:00,Bitfinex,SOL/USD,31.9,31.9,31.181,31.509,40187.43605945844,1275.42721316
2022-08-31 22:00:00,Bitfinex,SOL/USD,32.337,32.504,31.823,31.938,8210.9975395161,257.09178845
2022-08-31 21:00:00,Bitfinex,SOL/USD,32.217,32.357,32.167,32.291,2898.2645244073497,89.75456085
2022-08-31 20:00:00,Bitfinex,SOL/USD,32.153,32.239,32.03,32.201,4522.667894288829,140.45116283
2022-08-31 19:00:00,Bitfinex,SOL/USD,31.75,32.35,31.75,32.096,8554.080909951039,266.51548199
2022-08-31 18:00:00,Bitfinex,SOL/USD,31.684,31.78,31.624,31.726,4853.55841187664,152.98362264
2022-08-31 17:00:00,Bitfinex,SOL/USD,31.796,32.0,31.497,31.685,8189.857218095699,258.47742522
2022-08-31 16:00:00,Bitfinex,SOL/USD,31.925,31.98,31.753,31.77,3469.1140800612,109.19465156
2022-08-31 15:00:00,Bitfinex,SOL/USD,32.23,32.23,31.561,31.96,61428.512722518,1922.04357705
2022-08-31 14:00:00,Bitfinex,SOL/USD,32.62,32.748,32.18,32.222,17955.981919610123,557.25845446
2022-08-31 13:00:00,Bitfinex,SOL/USD,32.734,32.98,32.49,32.683,44312.41107587812,1355.82446764
2022-08-31 12:00:00,Bitfinex,SOL/USD,32.564,33.042,32.424,32.739,439521.8563574861,13425.02386626
2022-08-31 11:00:00,Bitfinex,SOL/USD,32.693,32.805,32.474,32.603,16252.912858906122,498.50973404
2022-08-31 10:00:00,Bitfinex,SOL/USD,32.179,32.801,32.179,32.66,13947.227523525,427.04309625
2022-08-31 09:00:00,Bitfinex,SOL/USD,32.172,32.309,32.113,32.202,4318.375258106999,134.1027035
2022-08-31 08:00:00,Bitfinex,SOL/USD,32.319,32.517,31.925,32.267,22184.680786776436,687.53465729
2022-08-31 07:00:00,Bitfinex,SOL/USD,32.359,32.487,32.288,32.402,17754.37712342614,547.94077907
2022-08-31 06:00:00,Bitfinex,SOL/USD,32.59,32.884,32.186,32.312,25976.12199036512,803.91563476
2022-08-31 05:00:00,Bitfinex,SOL/USD,32.47,32.644,32.424,32.56,7875.7637296008,241.88463543
2022-08-31 04:00:00,Bitfinex,SOL/USD,32.5,32.589,32.357,32.44,7363.825550108799,226.99832152
2022-08-31 03:00:00,Bitfinex,SOL/USD,32.37,32.649,32.252,32.49,3456.2571354207003,106.37910543
2022-08-31 02:00:00,Bitfinex,SOL/USD,32.07,32.564,32.07,32.324,29762.74592527656,920.76308394
2022-08-31 01:00:00,Bitfinex,SOL/USD,31.817,32.22,31.748,32.029,19818.00558678885,618.75193065
2022-08-31 00:00:00,Bitfinex,SOL/USD,31.535,31.956,31.488,31.791,7722.46311887457,242.91350127
2022-08-30 23:00:00,Bitfinex,SOL/USD,31.818,31.88,31.352,31.436,154754.77162549103,4922.85187764
2022-08-30 22:00:00,Bitfinex,SOL/USD,31.559,31.859,31.481,31.818,16483.43299027974,518.05371143
2022-08-30 21:00:00,Bitfinex,SOL/USD,31.768,31.809,31.32,31.566,13249.4776565364,419.7388854
2022-08-30 20:00:00,Bitfinex,SOL/USD,31.588,32.137,31.469,31.82,18666.2843123702,586.62112861
2022-08-30 19:00:00,Bitfinex,SOL/USD,31.155,32.023,31.123,31.544,43668.50648619512,1384.36807273
2022-08-30 18:00:00,Bitfinex,SOL/USD,30.99,31.25,30.979,31.205,7451.6317144701,238.79608122
2022-08-30 17:00:00,Bitfinex,SOL/USD,30.892,31.02,30.735,30.959,42043.60925540624,1358.04157936
2022-08-30 16:00:00,Bitfinex,SOL/USD,31.234,31.459,30.693,30.893,33178.68653499984,1073.98719888
2022-08-30 15:00:00,Bitfinex,SOL/USD,31.359,31.375,30.93,31.239,41015.48333296986,1312.95762774
2022-08-30 14:00:00,Bitfinex,SOL/USD,32.366,32.366,31.1,31.308,62372.9803708434,1992.23777855
2022-08-30 13:00:00,Bitfinex,SOL/USD,32.502,32.679,32.311,32.311,12880.34995617624,398.63668584
2022-08-30 12:00:00,Bitfinex,SOL/USD,32.788,32.858,32.209,32.503,63917.97589300039,1966.52542513
2022-08-30 11:00:00,Bitfinex,SOL/USD,32.785,32.799,32.649,32.787,3267.34532386533,99.65368359
2022-08-30 10:00:00,Bitfinex,SOL/USD,32.911,33.156,32.637,32.769,19266.18537413196,587.93937484
2022-08-30 09:00:00,Bitfinex,SOL/USD,32.82,32.941,32.782,32.89,3331.777638475,101.3006275
2022-08-30 08:00:00,Bitfinex,SOL/USD,32.747,33.025,32.747,32.822,17604.57719257238,536.36515729
2022-08-30 07:00:00,Bitfinex,SOL/USD,32.66,33.034,32.659,32.748,3726.68500145652,113.79885799
2022-08-30 06:00:00,Bitfinex,SOL/USD,32.67,32.735,32.617,32.633,1439.6294733799202,44.11575624
2022-08-30 05:00:00,Bitfinex,SOL/USD,32.825,32.833,32.597,32.677,2141.20890263658,65.52648354
2022-08-30 04:00:00,Bitfinex,SOL/USD,32.352,33.038,32.346,32.807,41932.65876164316,1278.16193988
2022-08-30 03:00:00,Bitfinex,SOL/USD,32.137,32.349,32.102,32.33,2147.7159809928,66.43105416
2022-08-30 02:00:00,Bitfinex,SOL/USD,32.014,32.17,31.884,32.111,5055.81003003378,157.44791598
2022-08-30 01:00:00,Bitfinex,SOL/USD,32.329,32.359,31.957,32.01,4709.6269815309,147.12986509
2022-08-30 00:00:00,Bitfinex,SOL/USD,32.444,32.55,32.072,32.3,28180.347571791,872.45658117
2022-08-29 23:00:00,Bitfinex,SOL/USD,32.126,32.669,32.01,32.444,32237.383390638843,993.63159261
2022-08-29 22:00:00,Bitfinex,SOL/USD,32.0,32.135,31.949,32.08,7168.590620108799,223.45980736
2022-08-29 21:00:00,Bitfinex,SOL/USD,31.95,32.0,31.81,31.97,3527.139704393,110.3265469
2022-08-29 20:00:00,Bitfinex,SOL/USD,31.545,31.966,31.541,31.95,2994.4609229115,93.72334657
2022-08-29 19:00:00,Bitfinex,SOL/USD,31.692,31.71,31.437,31.541,22035.83699122817,698.64103837
2022-08-29 18:00:00,Bitfinex,SOL/USD,31.83,31.861,31.52,31.645,7398.02179681825,233.78169685
2022-08-29 17:00:00,Bitfinex,SOL/USD,31.84,31.855,31.564,31.841,22037.12123697069,692.09890509
2022-08-29 16:00:00,Bitfinex,SOL/USD,31.821,31.931,31.65,31.8,22025.072910942,692.61235569
