Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_LTC
2021-11-21 11:00:00,Bitfinex,LTC/USD,223.46,225.0,221.52,222.67,1574382.0161720384,7070.47207155
2021-11-21 10:00:00,Bitfinex,LTC/USD,224.41,224.75,221.4,223.14,741213.6355323653,3321.74256311
2021-11-21 09:00:00,Bitfinex,LTC/USD,223.57,224.77,223.42,224.19,548907.0744977857,2448.40124224
2021-11-21 08:00:00,Bitfinex,LTC/USD,225.4,226.57,223.57,223.67,1178139.400277062,5267.31077157
2021-11-21 07:00:00,Bitfinex,LTC/USD,227.77,227.77,225.17,225.52,627089.2649202648,2780.63703849
2021-11-21 06:00:00,Bitfinex,LTC/USD,225.91,227.8,225.13,227.74,750536.3494907614,3295.58421661
2021-11-21 05:00:00,Bitfinex,LTC/USD,224.09,226.27,223.45,225.96,316515.3090409884,1400.75813879
2021-11-21 04:00:00,Bitfinex,LTC/USD,222.05,226.99,221.66,224.12,1136747.1562101876,5072.04692223
2021-11-21 03:00:00,Bitfinex,LTC/USD,221.56,223.13,220.75,221.92,463232.6782422672,2087.38589691
2021-11-21 02:00:00,Bitfinex,LTC/USD,223.11,223.48,220.1,221.63,604189.4319615567,2726.11754709
2021-11-21 01:00:00,Bitfinex,LTC/USD,224.14,224.54,222.5,223.1,245589.99369557295,1100.80678483
2021-11-21 00:00:00,Bitfinex,LTC/USD,226.9,227.39,223.84,224.08,426282.5447777505,1902.36765788
2021-11-20 23:00:00,Bitfinex,LTC/USD,224.6,227.52,223.7,227.08,1088473.5775253312,4793.34850064
2021-11-20 22:00:00,Bitfinex,LTC/USD,225.76,226.03,224.62,224.62,230187.8429002108,1024.78783234
2021-11-20 21:00:00,Bitfinex,LTC/USD,225.76,226.45,225.19,225.77,1389801.9101456096,6155.83075761
2021-11-20 20:00:00,Bitfinex,LTC/USD,225.91,227.17,225.12,225.62,319036.32246633683,1414.04273764
2021-11-20 19:00:00,Bitfinex,LTC/USD,226.9,227.71,224.55,225.76,682103.0927816047,3021.36380573
2021-11-20 18:00:00,Bitfinex,LTC/USD,215.94,227.71,215.24,226.83,5161079.94028685,22753.07472683
2021-11-20 17:00:00,Bitfinex,LTC/USD,214.84,215.95,213.9,215.95,1272961.929624728,5894.70678224
2021-11-20 16:00:00,Bitfinex,LTC/USD,214.74,216.27,213.15,215.07,1762629.1161591285,8195.60662184
2021-11-20 15:00:00,Bitfinex,LTC/USD,220.12,220.27,214.46,214.78,3580072.9876324674,16668.55846742
2021-11-20 14:00:00,Bitfinex,LTC/USD,220.07,222.51,219.43,220.09,1950511.1177759336,8862.33412593
2021-11-20 13:00:00,Bitfinex,LTC/USD,222.69,222.96,219.51,220.19,1274265.806217315,5787.11933429
2021-11-20 12:00:00,Bitfinex,LTC/USD,224.03,225.34,221.85,222.81,1776933.6868214274,7975.10743154
2021-11-20 11:00:00,Bitfinex,LTC/USD,222.92,224.4,222.43,223.99,201197.6657830672,898.24396528
2021-11-20 10:00:00,Bitfinex,LTC/USD,222.14,223.89,221.33,222.89,323902.8464812748,1453.19595532
2021-11-20 09:00:00,Bitfinex,LTC/USD,222.66,224.05,221.76,222.17,267300.0738553054,1203.13306862
2021-11-20 08:00:00,Bitfinex,LTC/USD,222.04,224.57,220.55,222.72,445858.097378304,2001.8772332
2021-11-20 07:00:00,Bitfinex,LTC/USD,222.63,223.43,221.31,222.04,215162.6216028744,969.02639886
2021-11-20 06:00:00,Bitfinex,LTC/USD,220.52,223.68,219.62,222.65,762081.1912495495,3422.77651583
2021-11-20 05:00:00,Bitfinex,LTC/USD,221.32,221.78,219.1,220.58,622308.9751436136,2821.23934692
2021-11-20 04:00:00,Bitfinex,LTC/USD,221.28,221.59,219.4,221.4,197208.497938104,890.73395636
2021-11-20 03:00:00,Bitfinex,LTC/USD,222.9,223.98,220.67,221.58,547339.0976848638,2470.16471561
2021-11-20 02:00:00,Bitfinex,LTC/USD,223.5,223.95,221.76,222.95,278662.584017636,1249.88824408
2021-11-20 01:00:00,Bitfinex,LTC/USD,218.1,224.9,217.94,223.47,2801754.833921386,12537.49869746
2021-11-20 00:00:00,Bitfinex,LTC/USD,218.12,220.7,217.33,218.0,551784.7247922199,2531.12259079
2021-11-19 23:00:00,Bitfinex,LTC/USD,218.49,219.66,216.99,218.31,368918.4154206006,1689.88326426
2021-11-19 22:00:00,Bitfinex,LTC/USD,217.74,219.45,217.54,218.37,419182.6449605037,1919.59813601
2021-11-19 21:00:00,Bitfinex,LTC/USD,217.48,217.61,215.79,217.36,745069.4486300208,3427.81306878
2021-11-19 20:00:00,Bitfinex,LTC/USD,218.76,219.45,217.04,217.53,484461.2711870865,2227.10095705
2021-11-19 19:00:00,Bitfinex,LTC/USD,217.65,218.73,216.1,218.68,1234526.8633283433,5645.35788974
2021-11-19 18:00:00,Bitfinex,LTC/USD,217.56,220.32,217.13,217.79,928532.766574133,4263.4315927
2021-11-19 17:00:00,Bitfinex,LTC/USD,218.84,221.38,217.17,217.57,2575914.573435055,11839.47498936
2021-11-19 16:00:00,Bitfinex,LTC/USD,218.24,219.98,217.66,218.82,985361.3204141238,4503.06791159
2021-11-19 15:00:00,Bitfinex,LTC/USD,219.62,219.62,216.7,218.24,667929.4548251072,3060.52719403
2021-11-19 14:00:00,Bitfinex,LTC/USD,216.33,220.0,215.37,219.31,2362472.1033976427,10772.29539646
2021-11-19 13:00:00,Bitfinex,LTC/USD,211.34,216.33,210.46,215.96,1373116.2785052068,6358.19725183
2021-11-19 12:00:00,Bitfinex,LTC/USD,209.91,213.7,209.19,211.43,1703621.640426854,8057.61547759
2021-11-19 11:00:00,Bitfinex,LTC/USD,209.72,211.06,206.99,209.91,2826808.1267487523,13466.76254942
2021-11-19 10:00:00,Bitfinex,LTC/USD,212.71,213.1,208.91,209.79,995650.563453336,4745.9390984
2021-11-19 09:00:00,Bitfinex,LTC/USD,212.43,215.32,212.14,212.9,418461.98113959504,1965.53302555
2021-11-19 08:00:00,Bitfinex,LTC/USD,205.51,213.84,205.51,212.62,5601260.925069181,26343.99833068
2021-11-19 07:00:00,Bitfinex,LTC/USD,206.8,207.59,203.81,205.13,405080.583234346,1974.7505642
2021-11-19 06:00:00,Bitfinex,LTC/USD,208.49,209.16,206.27,206.82,2572991.2546442803,12440.72746661
2021-11-19 05:00:00,Bitfinex,LTC/USD,207.15,209.03,205.5,208.37,530790.3185634495,2547.34519635
2021-11-19 04:00:00,Bitfinex,LTC/USD,202.14,207.23,201.93,207.05,554461.470881177,2677.91099194
2021-11-19 03:00:00,Bitfinex,LTC/USD,202.01,203.97,199.67,202.13,624464.082655152,3089.4181104
2021-11-19 02:00:00,Bitfinex,LTC/USD,204.3,207.54,201.09,201.99,1061386.65734872,5254.64952398
2021-11-19 01:00:00,Bitfinex,LTC/USD,209.19,209.2,204.18,204.41,1006732.9900865708,4925.06721827
2021-11-19 00:00:00,Bitfinex,LTC/USD,204.31,209.33,201.6,209.33,2587456.0719154403,12360.655768
2021-11-18 23:00:00,Bitfinex,LTC/USD,203.35,205.41,201.85,204.22,993494.9670319072,4864.82698576
2021-11-18 22:00:00,Bitfinex,LTC/USD,204.96,207.55,201.7,203.48,5739456.417084823,28206.4891738
2021-11-18 21:00:00,Bitfinex,LTC/USD,207.96,209.42,204.56,205.0,914065.84791555,4458.85779471
2021-11-18 20:00:00,Bitfinex,LTC/USD,208.62,211.07,207.17,207.85,768761.3897911544,3698.63550537
2021-11-18 19:00:00,Bitfinex,LTC/USD,208.57,210.78,207.95,208.49,905018.8185756352,4340.82602799
2021-11-18 18:00:00,Bitfinex,LTC/USD,206.12,208.89,206.12,208.79,2283937.4798325654,10938.92178664
2021-11-18 17:00:00,Bitfinex,LTC/USD,206.62,208.66,199.8,206.13,3603926.2685779496,17483.75427438
2021-11-18 16:00:00,Bitfinex,LTC/USD,212.45,213.76,206.14,206.62,3914743.86801278,18946.58730042
2021-11-18 15:00:00,Bitfinex,LTC/USD,214.47,217.95,208.79,212.22,6727448.680865271,31700.35190305
2021-11-18 14:00:00,Bitfinex,LTC/USD,216.24,218.47,213.92,214.19,1244784.0036584334,5811.58785965
2021-11-18 13:00:00,Bitfinex,LTC/USD,217.83,219.72,214.55,216.09,1429037.3596042152,6613.15821928
2021-11-18 12:00:00,Bitfinex,LTC/USD,218.27,222.03,215.88,217.76,1457479.3438440384,6693.05356284
2021-11-18 11:00:00,Bitfinex,LTC/USD,225.1,225.65,218.04,218.2,855321.1113720459,3919.89510253
2021-11-18 10:00:00,Bitfinex,LTC/USD,216.22,225.8,215.25,225.19,2612304.7032925864,11600.44719256
2021-11-18 09:00:00,Bitfinex,LTC/USD,220.12,220.82,213.53,216.27,3775686.112414789,17458.20554129
2021-11-18 08:00:00,Bitfinex,LTC/USD,220.53,221.66,219.04,220.32,461432.58025608,2094.3744565
2021-11-18 07:00:00,Bitfinex,LTC/USD,221.05,221.3,218.14,220.63,402649.8508345289,1825.00045703
2021-11-18 06:00:00,Bitfinex,LTC/USD,220.74,222.31,219.29,221.13,467249.8611494259,2113.00981843
2021-11-18 05:00:00,Bitfinex,LTC/USD,219.44,221.14,218.28,220.69,509663.9029549489,2309.41095181
2021-11-18 04:00:00,Bitfinex,LTC/USD,221.7,223.57,219.06,219.35,1906101.1268296489,8689.77035254
2021-11-18 03:00:00,Bitfinex,LTC/USD,228.91,228.93,221.69,221.74,2150915.688693233,9700.16996795
2021-11-18 02:00:00,Bitfinex,LTC/USD,229.49,230.07,227.63,228.86,424890.9912093569,1856.55418688
2021-11-18 01:00:00,Bitfinex,LTC/USD,231.64,231.68,227.37,229.43,726696.8713525274,3167.40126118
2021-11-18 00:00:00,Bitfinex,LTC/USD,229.72,232.39,228.35,231.33,1301844.3308473616,5627.65024358
2021-11-17 23:00:00,Bitfinex,LTC/USD,226.1,230.87,224.59,229.82,464000.46196178,2018.973379
2021-11-17 22:00:00,Bitfinex,LTC/USD,226.74,227.01,224.69,226.17,1200014.287112907,5305.8066371
2021-11-17 21:00:00,Bitfinex,LTC/USD,230.01,230.01,225.35,226.51,428459.0217958693,1891.56779743
2021-11-17 20:00:00,Bitfinex,LTC/USD,228.64,230.3,226.47,230.02,1662264.3219512345,7226.60778172
2021-11-17 19:00:00,Bitfinex,LTC/USD,230.75,231.86,228.12,228.6,356207.46746553,1558.21289355
2021-11-17 18:00:00,Bitfinex,LTC/USD,229.41,231.84,229.41,230.93,370779.125658004,1605.5909828
2021-11-17 17:00:00,Bitfinex,LTC/USD,231.8,231.81,228.03,229.44,782482.9655649888,3410.40344127
2021-11-17 16:00:00,Bitfinex,LTC/USD,228.3,232.1,226.55,231.76,1423765.0802748704,6143.27356004
2021-11-17 15:00:00,Bitfinex,LTC/USD,227.39,228.94,225.58,227.89,1815676.4599116452,7967.33713595
2021-11-17 14:00:00,Bitfinex,LTC/USD,231.63,232.68,227.13,227.38,1764148.1641267212,7758.58986774
2021-11-17 13:00:00,Bitfinex,LTC/USD,232.78,234.41,231.61,231.66,1751312.4927012,7559.83982
2021-11-17 12:00:00,Bitfinex,LTC/USD,234.2,234.2,232.23,232.79,607554.80696864,2609.883616
2021-11-17 11:00:00,Bitfinex,LTC/USD,233.28,235.31,231.24,234.3,1822638.119503872,7779.07861504
2021-11-17 10:00:00,Bitfinex,LTC/USD,224.13,234.33,221.45,233.0,4687685.031499441,20118.81987768
2021-11-17 09:00:00,Bitfinex,LTC/USD,228.82,228.82,223.26,224.02,2021614.0561463484,9024.25701342
2021-11-17 08:00:00,Bitfinex,LTC/USD,228.42,232.8,227.69,228.57,1417890.669282216,6203.3104488
2021-11-17 07:00:00,Bitfinex,LTC/USD,225.35,230.94,223.32,228.52,2547767.6084120595,11148.99180996
2021-11-17 06:00:00,Bitfinex,LTC/USD,226.5,226.67,223.05,224.85,1781529.71859174,7923.1919884
2021-11-17 05:00:00,Bitfinex,LTC/USD,223.6,227.39,222.7,226.5,4266583.575428325,18837.01357805
2021-11-17 04:00:00,Bitfinex,LTC/USD,223.3,224.97,218.3,223.42,1867908.0868871617,8360.5231711
2021-11-17 03:00:00,Bitfinex,LTC/USD,227.56,228.72,219.77,223.13,6515330.277843918,29199.70545352
2021-11-17 02:00:00,Bitfinex,LTC/USD,227.8,231.41,226.67,227.58,1520794.0705188075,6682.45922541
2021-11-17 01:00:00,Bitfinex,LTC/USD,228.54,233.69,227.57,227.79,1074433.3371650358,4716.77131202
2021-11-17 00:00:00,Bitfinex,LTC/USD,230.32,234.59,227.47,228.65,3451498.6054706816,15095.11745231
2021-11-16 23:00:00,Bitfinex,LTC/USD,233.3,233.84,230.25,230.33,940436.7258526584,4082.99711654
2021-11-16 22:00:00,Bitfinex,LTC/USD,233.67,234.98,233.0,233.15,337296.4714275305,1446.69299347
2021-11-16 21:00:00,Bitfinex,LTC/USD,228.58,234.98,228.34,233.18,4893258.3249314055,20984.89718214
2021-11-16 20:00:00,Bitfinex,LTC/USD,233.93,233.93,225.51,228.73,3912355.825807208,17104.69035897
2021-11-16 19:00:00,Bitfinex,LTC/USD,232.2,236.45,231.63,234.22,1830619.748392561,7815.81311755
2021-11-16 18:00:00,Bitfinex,LTC/USD,234.22,236.04,232.2,232.2,923624.325167688,3977.71027204
2021-11-16 17:00:00,Bitfinex,LTC/USD,236.87,237.31,233.22,234.12,1332501.487090577,5691.53206514
2021-11-16 16:00:00,Bitfinex,LTC/USD,234.13,237.4,234.11,236.5,773365.749050345,3270.04545053
2021-11-16 15:00:00,Bitfinex,LTC/USD,236.97,238.29,233.95,234.47,1602515.5110609652,6834.62921082
2021-11-16 14:00:00,Bitfinex,LTC/USD,235.24,240.74,234.75,236.98,7875657.486083125,33233.42681274
2021-11-16 13:00:00,Bitfinex,LTC/USD,231.94,236.81,231.94,235.33,3365826.831226011,14302.58288882
2021-11-16 12:00:00,Bitfinex,LTC/USD,236.6,237.42,231.19,231.85,2780721.8597540297,11993.6245838
2021-11-16 11:00:00,Bitfinex,LTC/USD,233.5,237.14,232.9,236.64,4842796.570303751,20464.82661555
2021-11-16 10:00:00,Bitfinex,LTC/USD,239.46,239.83,221.95,233.45,29416663.02961163,126008.40877966
2021-11-16 09:00:00,Bitfinex,LTC/USD,247.15,249.23,239.1,239.51,2426267.2374492176,10130.12916976
2021-11-16 08:00:00,Bitfinex,LTC/USD,246.83,247.57,244.82,247.57,1127785.8209947976,4555.42198568
2021-11-16 07:00:00,Bitfinex,LTC/USD,246.86,247.78,244.91,246.67,1154287.906987375,4679.48233262
2021-11-16 06:00:00,Bitfinex,LTC/USD,245.28,247.28,243.0,246.93,1284065.7915143373,5200.12064761
2021-11-16 05:00:00,Bitfinex,LTC/USD,246.8,247.85,244.61,245.25,636946.4853338175,2597.13143867
2021-11-16 04:00:00,Bitfinex,LTC/USD,244.63,248.24,241.32,246.89,1715886.783583579,6950.00519901
2021-11-16 03:00:00,Bitfinex,LTC/USD,246.03,248.24,240.61,244.63,3303091.3965795645,13502.3970755
2021-11-16 02:00:00,Bitfinex,LTC/USD,250.72,251.32,245.33,246.1,1460095.3414043218,5932.93515402
2021-11-16 01:00:00,Bitfinex,LTC/USD,252.53,253.78,240.45,250.9,13133444.029367063,52345.33291896
2021-11-16 00:00:00,Bitfinex,LTC/USD,262.89,263.05,252.26,252.53,6986620.285701662,27666.49620125
2021-11-15 23:00:00,Bitfinex,LTC/USD,264.63,265.15,262.39,262.91,774054.6285451119,2944.18100698
2021-11-15 22:00:00,Bitfinex,LTC/USD,262.67,265.53,260.84,264.36,1018402.2097252248,3852.33094918
2021-11-15 21:00:00,Bitfinex,LTC/USD,261.31,264.01,258.89,262.98,2381597.140022294,9056.19111728
2021-11-15 20:00:00,Bitfinex,LTC/USD,264.79,264.79,261.01,261.39,1275353.1898276776,4879.12004984
2021-11-15 19:00:00,Bitfinex,LTC/USD,263.75,265.01,262.77,264.67,1240200.2320434523,4685.83606772
2021-11-15 18:00:00,Bitfinex,LTC/USD,265.15,265.27,262.79,263.75,2153799.64798055,8166.06501604
2021-11-15 17:00:00,Bitfinex,LTC/USD,267.64,268.59,265.05,265.09,808280.8377813889,3049.0808321
2021-11-15 16:00:00,Bitfinex,LTC/USD,268.71,270.15,264.95,267.64,2141546.4147188067,8001.59323987
2021-11-15 15:00:00,Bitfinex,LTC/USD,268.87,269.52,266.0,268.69,1118058.5106948228,4161.14671441
2021-11-15 14:00:00,Bitfinex,LTC/USD,268.63,270.33,267.0,269.13,1296423.58059079,4817.09055323
2021-11-15 13:00:00,Bitfinex,LTC/USD,271.12,273.88,267.5,268.49,4432009.5836923765,16507.168176440002
2021-11-15 12:00:00,Bitfinex,LTC/USD,273.82,274.84,271.01,271.06,1415541.5359652862,5222.24428527
2021-11-15 11:00:00,Bitfinex,LTC/USD,273.29,274.75,271.95,273.58,696708.8763444421,2546.63672909
2021-11-15 10:00:00,Bitfinex,LTC/USD,272.77,275.56,270.76,273.28,1021116.5063104768,3736.52117356
2021-11-15 09:00:00,Bitfinex,LTC/USD,272.25,275.31,271.99,272.75,3146893.808370908,11537.64915993
2021-11-15 08:00:00,Bitfinex,LTC/USD,273.5,274.2,269.03,272.4,2508573.962057184,9209.15551416
2021-11-15 07:00:00,Bitfinex,LTC/USD,274.81,275.18,272.74,273.57,1284160.6009237072,4694.08415003
2021-11-15 06:00:00,Bitfinex,LTC/USD,273.98,276.75,273.92,274.86,3624407.313580082,13186.37602263
2021-11-15 05:00:00,Bitfinex,LTC/USD,276.28,278.14,273.53,273.92,1461563.0512403713,5335.72959711
2021-11-15 04:00:00,Bitfinex,LTC/USD,278.59,281.32,275.61,276.24,1880443.3970881223,6807.28133901
2021-11-15 03:00:00,Bitfinex,LTC/USD,275.17,279.73,273.69,278.34,1685097.9912766276,6054.09927167
2021-11-15 02:00:00,Bitfinex,LTC/USD,276.81,277.5,273.36,275.65,898017.3988725344,3257.81751813
2021-11-15 01:00:00,Bitfinex,LTC/USD,276.58,277.13,272.3,277.03,1253518.4058093631,4524.84714944
2021-11-15 00:00:00,Bitfinex,LTC/USD,279.18,279.74,275.66,276.26,2741397.826854476,9923.25283014
2021-11-14 23:00:00,Bitfinex,LTC/USD,274.0,279.28,271.54,279.16,3660510.6713742535,13112.59016827
2021-11-14 22:00:00,Bitfinex,LTC/USD,272.6,275.74,272.02,274.08,2209520.437985366,8061.58945558
2021-11-14 21:00:00,Bitfinex,LTC/USD,268.79,273.74,267.2,272.76,2890205.7806697106,10596.14965783
2021-11-14 20:00:00,Bitfinex,LTC/USD,270.98,272.99,265.89,269.01,4824256.569883531,17933.37262512
2021-11-14 19:00:00,Bitfinex,LTC/USD,266.61,271.15,264.55,270.87,2045391.1085888688,7551.19100893
2021-11-14 18:00:00,Bitfinex,LTC/USD,270.61,271.77,262.63,266.92,6199811.0967362365,23227.2257483
2021-11-14 17:00:00,Bitfinex,LTC/USD,252.78,271.33,252.74,270.5,9900122.78071316,36599.34484552
2021-11-14 16:00:00,Bitfinex,LTC/USD,255.9,256.82,251.55,253.21,2501517.281265674,9879.21994102
2021-11-14 15:00:00,Bitfinex,LTC/USD,257.55,257.55,254.75,255.83,399001.2786035608,1559.63443929
2021-11-14 14:00:00,Bitfinex,LTC/USD,261.38,261.38,255.58,257.56,2804299.3869714933,10887.94605906
2021-11-14 13:00:00,Bitfinex,LTC/USD,254.38,261.65,253.86,261.37,6718422.980254674,25704.64468093
2021-11-14 12:00:00,Bitfinex,LTC/USD,253.92,255.25,252.43,254.33,1414582.4044669175,5561.99584975
2021-11-14 11:00:00,Bitfinex,LTC/USD,252.76,253.87,251.38,253.78,896622.3262865585,3533.06929737
2021-11-14 10:00:00,Bitfinex,LTC/USD,250.64,253.32,250.57,252.84,345015.0696894468,1364.55888977
2021-11-14 09:00:00,Bitfinex,LTC/USD,250.28,251.86,249.66,250.71,349064.225385807,1392.3027617
2021-11-14 08:00:00,Bitfinex,LTC/USD,252.07,253.01,248.42,250.64,1467245.0131451632,5853.99382838
2021-11-14 07:00:00,Bitfinex,LTC/USD,256.0,256.53,251.44,252.05,3149949.3479772527,12497.31937305
2021-11-14 06:00:00,Bitfinex,LTC/USD,256.56,258.5,255.44,255.99,2131046.9439179464,8324.72730934
2021-11-14 05:00:00,Bitfinex,LTC/USD,255.58,256.7,254.79,256.54,1516033.335563968,5909.53978157
2021-11-14 04:00:00,Bitfinex,LTC/USD,255.66,256.74,255.05,255.5,1467746.39758712,5744.60429584
2021-11-14 03:00:00,Bitfinex,LTC/USD,256.41,257.94,255.17,255.71,1965776.1592445888,7687.52164266
2021-11-14 02:00:00,Bitfinex,LTC/USD,256.93,258.34,256.21,256.45,1187840.470318942,4631.85989596
2021-11-14 01:00:00,Bitfinex,LTC/USD,259.03,259.58,255.38,256.75,1218931.3275801025,4747.54168483
2021-11-14 00:00:00,Bitfinex,LTC/USD,257.77,262.75,257.54,258.93,903187.9414497304,3488.15487371
2021-11-13 23:00:00,Bitfinex,LTC/USD,256.82,258.96,256.74,257.94,949456.9929204972,3680.92189238
2021-11-13 22:00:00,Bitfinex,LTC/USD,257.09,258.09,256.35,256.88,209486.2733016768,815.50246536
2021-11-13 21:00:00,Bitfinex,LTC/USD,258.38,258.42,256.26,257.22,425693.86379303766,1654.97964308
2021-11-13 20:00:00,Bitfinex,LTC/USD,255.51,259.4,255.21,258.31,1500518.471291862,5808.98328091
2021-11-13 19:00:00,Bitfinex,LTC/USD,256.7,257.21,254.92,255.5,1134567.88302697,4440.57879854
2021-11-13 18:00:00,Bitfinex,LTC/USD,259.54,259.92,255.2,256.5,3433991.0071563,13387.8791702
2021-11-13 17:00:00,Bitfinex,LTC/USD,258.89,260.23,258.65,259.54,1613190.0758821382,6215.5739997
2021-11-13 16:00:00,Bitfinex,LTC/USD,261.38,263.97,258.84,258.91,2639873.560051549,10196.10505601
2021-11-13 15:00:00,Bitfinex,LTC/USD,260.46,263.47,257.5,261.51,2369165.651684289,9059.5604439
2021-11-13 14:00:00,Bitfinex,LTC/USD,246.7,262.15,246.7,260.48,6285891.958488244,24131.95622884
2021-11-13 13:00:00,Bitfinex,LTC/USD,245.81,248.17,245.72,246.7,390675.097047949,1583.60396047
2021-11-13 12:00:00,Bitfinex,LTC/USD,247.73,249.68,245.38,245.79,570939.6086950689,2322.87566091
2021-11-13 11:00:00,Bitfinex,LTC/USD,248.91,249.67,247.01,247.71,381182.5241346672,1538.82574032
2021-11-13 10:00:00,Bitfinex,LTC/USD,247.15,249.01,246.36,248.71,587549.5288613412,2362.38803772
2021-11-13 09:00:00,Bitfinex,LTC/USD,249.16,249.89,246.38,246.7,846357.8751742209,3430.71696463
2021-11-13 08:00:00,Bitfinex,LTC/USD,249.9,251.39,248.46,248.89,569946.8922667656,2289.95496913
2021-11-13 07:00:00,Bitfinex,LTC/USD,251.52,251.54,247.8,249.96,516784.6184642424,2067.46926894
2021-11-13 06:00:00,Bitfinex,LTC/USD,246.73,252.29,246.73,251.63,773721.9008829026,3074.83964902
2021-11-13 05:00:00,Bitfinex,LTC/USD,246.92,248.23,245.91,246.62,964570.4595606046,3911.16073133
2021-11-13 04:00:00,Bitfinex,LTC/USD,246.33,248.57,245.58,247.01,528202.2840381531,2138.38421132
2021-11-13 03:00:00,Bitfinex,LTC/USD,245.92,247.83,245.38,246.43,597399.8920953824,2424.21739275
2021-11-13 02:00:00,Bitfinex,LTC/USD,247.91,249.85,245.38,245.92,1876265.1203740272,7629.57514791
2021-11-13 01:00:00,Bitfinex,LTC/USD,254.46,254.78,246.38,247.6,2573679.104822012,10394.50365437
2021-11-13 00:00:00,Bitfinex,LTC/USD,251.14,255.73,251.14,254.29,1516976.8437661305,5965.53873045
2021-11-12 23:00:00,Bitfinex,LTC/USD,251.25,252.97,249.78,251.15,1959863.23592091,7803.5565834
2021-11-12 22:00:00,Bitfinex,LTC/USD,252.28,253.38,250.22,251.25,554102.2441503375,2205.38206627
2021-11-12 21:00:00,Bitfinex,LTC/USD,253.09,257.91,251.63,252.46,2758620.3433721503,10926.96008624
2021-11-12 20:00:00,Bitfinex,LTC/USD,251.09,255.48,251.08,253.08,3022366.1000215537,11942.33483492
2021-11-12 19:00:00,Bitfinex,LTC/USD,252.6,252.75,249.12,251.28,796903.4143629,3171.37621125
2021-11-12 18:00:00,Bitfinex,LTC/USD,249.6,253.02,248.57,252.87,4093702.421448388,16188.96042017
2021-11-12 17:00:00,Bitfinex,LTC/USD,249.36,251.38,246.36,249.69,3577276.322036613,14326.8706077
2021-11-12 16:00:00,Bitfinex,LTC/USD,251.54,251.54,243.97,249.3,8778160.149120154,35211.23204621
2021-11-12 15:00:00,Bitfinex,LTC/USD,260.47,261.17,250.73,251.5,3929597.498911685,15624.64214279
2021-11-12 14:00:00,Bitfinex,LTC/USD,265.17,266.37,260.28,260.28,1665916.263499669,6400.47742239
2021-11-12 13:00:00,Bitfinex,LTC/USD,259.98,265.28,256.93,265.02,3702393.023505111,13970.24007058
2021-11-12 12:00:00,Bitfinex,LTC/USD,258.87,264.4,256.2,260.23,2967106.662456731,11401.86243883
2021-11-12 11:00:00,Bitfinex,LTC/USD,262.27,263.48,256.64,258.96,8051156.266790395,31090.34702962
2021-11-12 10:00:00,Bitfinex,LTC/USD,265.61,269.31,261.43,262.32,3504625.166946261,13360.11423813
2021-11-12 09:00:00,Bitfinex,LTC/USD,278.49,279.02,264.36,265.78,8209569.798536583,30888.59131062
2021-11-12 08:00:00,Bitfinex,LTC/USD,270.44,279.31,268.53,278.54,5420315.957015977,19459.73991892
2021-11-12 07:00:00,Bitfinex,LTC/USD,269.66,271.48,268.0,269.97,1963882.2211896584,7274.44612805
2021-11-12 06:00:00,Bitfinex,LTC/USD,271.32,275.06,269.27,269.97,2756421.080819049,10210.10142171
2021-11-12 05:00:00,Bitfinex,LTC/USD,275.03,275.03,271.05,271.46,2456531.636089113,9049.33189453
2021-11-12 04:00:00,Bitfinex,LTC/USD,275.64,276.87,272.46,275.04,1938835.3175730575,7049.28489519
2021-11-12 03:00:00,Bitfinex,LTC/USD,277.85,278.13,272.42,275.76,1545293.264809277,5603.76147668
2021-11-12 02:00:00,Bitfinex,LTC/USD,274.59,282.75,274.51,277.74,5616414.702791195,20221.84310071
2021-11-12 01:00:00,Bitfinex,LTC/USD,267.4,276.58,261.63,274.58,6700922.688332258,24404.2635601
2021-11-12 00:00:00,Bitfinex,LTC/USD,262.24,271.36,261.3,267.51,3112402.705386479,11634.71535788
2021-11-11 23:00:00,Bitfinex,LTC/USD,267.01,267.01,261.52,262.39,5054630.071912847,19263.80605935
2021-11-11 22:00:00,Bitfinex,LTC/USD,264.84,267.88,264.01,266.95,516621.627689046,1935.27487428
2021-11-11 21:00:00,Bitfinex,LTC/USD,262.6,266.71,262.46,265.11,666232.8667632159,2513.04313969
2021-11-11 20:00:00,Bitfinex,LTC/USD,263.87,266.07,261.88,262.45,1055648.630711117,4022.28474266
2021-11-11 19:00:00,Bitfinex,LTC/USD,259.93,264.85,259.93,263.87,1312792.2031939328,4975.14762267
2021-11-11 18:00:00,Bitfinex,LTC/USD,261.18,263.05,257.84,259.96,2418236.1699807905,9302.33947523
2021-11-11 17:00:00,Bitfinex,LTC/USD,266.46,267.37,261.18,261.18,2757482.7991582714,10557.78696362
2021-11-11 16:00:00,Bitfinex,LTC/USD,264.75,267.65,263.83,265.97,2506006.473037172,9422.13961363
2021-11-11 15:00:00,Bitfinex,LTC/USD,266.85,268.45,262.72,264.8,3041200.127528016,11484.89474142
2021-11-11 14:00:00,Bitfinex,LTC/USD,263.7,270.28,260.21,267.03,4160931.626845579,15582.26276765
2021-11-11 13:00:00,Bitfinex,LTC/USD,265.24,265.98,261.54,263.68,3631103.7511209473,13770.87284254
