iter	Passed	Remaining
144	2518	14852
145	2534	14824
146	2551	14804
147	2565	14770
148	2580	14741
149	2598	14725
150	2613	14696
151	2628	14663
152	2646	14648
153	2661	14622
154	2677	14595
155	2694	14580
156	2710	14555
157	2726	14529
158	2744	14515
159	2759	14487
160	2775	14463
161	2792	14446
162	2809	14424
163	2824	14400
164	2842	14385
165	2858	14360
166	2873	14332
167	2891	14318
168	2906	14293
169	2923	14272
170	2941	14261
171	2957	14236
172	2973	14212
173	2990	14197
174	3005	14170
175	3021	14144
176	3038	14126
177	3054	14107
178	3069	14078
179	3087	14066
180	3103	14042
181	3118	14016
182	3135	13996
183	3151	13974
184	3166	13950
185	3184	13935
186	3199	13911
187	3215	13889
188	3232	13871
189	3248	13847
190	3263	13821
191	3281	13808
192	3296	13784
193	3311	13759
194	3329	13743
195	3344	13720
196	3360	13699
197	3377	13680
198	3393	13658
199	3408	13635
200	3426	13618
201	3443	13601
202	3458	13577
203	3475	13563
204	3492	13543
205	3507	13517
206	3524	13503
207	3540	13479
208	3556	13460
209	3574	13445
210	3590	13424
211	3605	13402
212	3622	13385
213	3639	13367
214	3655	13346
215	3672	13330
216	3687	13305
217	3702	13282
218	3720	13268
219	3736	13248
220	3753	13230
221	3771	13216
222	3787	13195
223	3802	13172
224	3820	13158
225	3838	13144
226	3853	13122
227	3871	13107
228	3886	13086
229	3901	13063
230	3919	13049
231	3935	13028
232	3951	13007
233	3970	12997
234	3985	12975
235	4000	12951
236	4017	12934
237	4033	12914
238	4048	12891
239	4065	12873
240	4081	12855
241	4096	12832
242	4114	12818
243	4131	12799
244	4146	12777
245	4163	12762
246	4180	12744
247	4195	12721
248	4212	12705
249	4228	12684
250	4243	12662
251	4260	12645
252	4275	12623
253	4292	12606
254	4308	12588
255	4324	12567
256	4342	12553
257	4358	12534
258	4373	12512
259	4390	12497
260	4407	12478
261	4422	12457
262	4439	12441
263	4454	12418
264	4469	12397
265	4487	12382
266	4503	12363
267	4519	12343
268	4537	12329
269	4552	12308
270	4567	12286
271	4584	12269
272	4599	12249
273	4615	12229
274	4633	12215
275	4649	12195
276	4664	12175
277	4682	12159
278	4697	12139
279	4712	12118
280	4729	12102
281	4745	12083
282	4761	12063
283	4778	12046
284	4793	12025
285	4808	12004
286	4826	11991
287	4842	11971
288	4857	11950
289	4875	11937
290	4890	11915
291	4905	11894
292	4923	11880
293	4938	11860
294	4954	11839
295	4970	11822
296	4986	11802
297	5001	11781
298	5017	11764
299	5033	11744
300	5049	11726
301	5066	11710
302	5081	11689
303	5097	11670
304	5114	11655
305	5130	11635
306	5145	11615
307	5162	11599
308	5178	11581
309	5195	11563
310	5212	11548
311	5227	11527
312	5242	11506
313	5261	11494
314	5279	11480
315	5295	11462
316	5312	11447
317	5328	11428
318	5344	11409
319	5362	11395
320	5378	11375
321	5393	11357
322	5410	11340
323	5425	11319
324	5441	11301
325	5459	11287
326	5475	11268
327	5490	11248
328	5507	11232
329	5523	11213
330	5539	11195
331	5556	11180
332	5572	11160
333	5589	11144
334	5607	11131
335	5628	11122
336	5644	11104
337	5661	11088
338	5677	11069
339	5697	11059
340	5717	11048
341	5732	11028
342	5751	11016
343	5766	10996
344	5783	10979
345	5799	10961
346	5814	10942
347	5831	10926
348	5846	10906
349	5862	10887
350	5880	10872
351	5897	10857
352	5912	10837
353	5929	10821
354	5946	10803
355	5961	10784
356	5978	10767
357	5993	10748
358	6008	10728
359	6026	10713
360	6041	10693
361	6055	10672
362	6072	10656
363	6088	10638
364	6104	10619
365	6120	10602
366	6136	10584
367	6152	10566
368	6169	10549
369	6185	10531
370	6202	10515
371	6221	10502
372	6238	10486
373	6254	10468
374	6272	10454
375	6290	10439
376	6307	10423
377	6325	10408
378	6340	10389
379	6358	10375
380	6374	10356
381	6389	10337
382	6406	10319
383	6422	10302
384	6439	10286
385	6455	10269
386	6471	10250
387	6485	10230
388	6503	10215
389	6519	10197
390	6534	10177
391	6553	10164
392	6569	10146
393	6583	10126
394	6600	10109
395	6615	10090
396	6631	10072
397	6649	10057
398	6665	10039
399	6679	10019
400	6696	10003
401	6712	9985
402	6727	9965
403	6745	9950
404	6760	9932
405	6776	9914
406	6793	9897
407	6808	9878
408	6823	9859
409	6840	9843
410	6855	9824
411	6870	9805
412	6886	9787
413	6902	9770
414	6918	9752
415	6937	9738
416	6952	9719
417	6969	9703
418	6986	9687
419	7001	9669
420	7017	9651
421	7035	9636
422	7051	9618
423	7067	9601
424	7084	9584
425	7100	9567
426	7115	9548
427	7131	9531
428	7147	9512
429	7162	9494
430	7178	9477
431	7194	9459
432	7210	9442
433	7227	9425
434	7243	9408
435	7260	9391
436	7276	9374
437	7291	9356
438	7310	9342
439	7326	9324
440	7340	9304
441	7357	9289
442	7373	9270
443	7389	9253
444	7406	9237
445	7421	9218
446	7436	9199
447	7454	9184
448	7469	9166
449	7485	9148
450	7503	9133
451	7518	9115
452	7533	9097
453	7550	9080
454	7566	9062
455	7581	9044
456	7599	9029
457	7615	9011
458	7630	8993
459	7647	8977
460	7663	8959
461	7677	8940
462	7694	8924
463	7710	8907
464	7725	8888
465	7743	8873
466	7759	8856
467	7774	8838
468	7790	8820
469	7806	8803
470	7822	8785
471	7839	8769
472	7854	8751
473	7870	8734
474	7887	8717
475	7903	8699
476	7917	8681
477	7935	8666
478	7951	8648
479	7965	8629
480	7982	8613
481	7998	8595
482	8013	8577
483	8029	8560
484	8045	8543
485	8061	8526
486	8078	8509
487	8092	8491
488	8108	8473
489	8126	8457
490	8142	8441
491	8157	8422
492	8175	8407
493	8190	8389
494	8206	8372
495	8222	8355
496	8239	8338
497	8256	8322
498	8272	8305
499	8287	8287
500	8304	8271
501	8321	8254
502	8336	8236
503	8354	8221
504	8369	8204
505	8386	8187
506	8403	8171
507	8418	8153
508	8433	8134
509	8452	8121
510	8468	8103
511	8483	8086
512	8501	8070
513	8517	8053
514	8532	8035
515	8549	8018
516	8564	8001
517	8580	7984
518	8597	7968
519	8612	7950
520	8627	7932
521	8645	7916
522	8660	7899
523	8676	7881
524	8694	7866
525	8710	7849
526	8725	7831
527	8742	7815
528	8758	7797
529	8772	7779
530	8789	7763
531	8805	7746
532	8821	7729
533	8838	7712
534	8853	7695
535	8869	7677
536	8885	7661
537	8900	7643
538	8915	7625
539	8932	7609
540	8948	7592
541	8963	7574
542	8981	7558
543	8997	7541
544	9012	7523
545	9030	7508
546	9046	7492
547	9061	7474
548	9079	7458
549	9095	7441
550	9110	7423
551	9128	7408
552	9143	7391
553	9158	7373
554	9175	7357
555	9190	7339
556	9205	7321
557	9223	7305
558	9237	7287
559	9253	7270
560	9270	7254
561	9285	7236
562	9301	7219
563	9320	7204
564	9335	7187
565	9350	7169
566	9367	7153
567	9382	7136
568	9398	7118
569	9415	7103
570	9432	7086
571	9448	7070
572	9465	7053
573	9480	7036
574	9496	7018
575	9512	7002
576	9528	6985
577	9543	6967
578	9561	6952
579	9576	6934
580	9590	6916
581	9607	6900
582	9623	6883
583	9638	6865
584	9655	6849
585	9671	6833
586	9689	6817
587	9710	6803
588	9726	6786
589	9742	6769
590	9758	6753
591	9774	6736
592	9789	6718
593	9807	6703
594	9823	6686
595	9838	6669
596	9855	6653
597	9871	6635
598	9886	6618
599	9905	6603
600	9920	6586
601	9936	6569
602	9953	6553
603	9971	6537
604	9986	6520
605	10003	6503
606	10018	6486
607	10032	6468
608	10051	6453
609	10066	6436
610	10081	6418
611	10098	6402
612	10113	6385
613	10128	6367
614	10145	6351
615	10164	6336
616	10182	6320
617	10199	6304
618	10216	6288
619	10236	6273
620	10254	6258
621	10273	6243
622	10291	6227
623	10307	6211
624	10325	6195
625	10340	6178
626	10357	6161
627	10374	6145
628	10390	6128
629	10406	6111
630	10424	6096
631	10440	6079
632	10456	6062
633	10472	6045
634	10488	6028
635	10503	6011
636	10521	5995
637	10536	5978
638	10551	5961
639	10569	5945
640	10584	5928
641	10600	5911
642	10618	5895
643	10633	5878
644	10648	5860
645	10665	5844
646	10681	5827
647	10696	5810
648	10712	5793
649	10728	5777
650	10757	5767
651	10775	5751
652	10791	5734
653	10809	5718
654	10827	5702
655	10844	5686
656	10861	5670
657	10879	5654
658	10897	5639
659	10914	5622
660	10930	5605
661	10946	5588
662	10962	5572
663	10979	5556
664	10995	5539
665	11010	5521
666	11027	5505
667	11043	5488
668	11060	5472
669	11078	5456
670	11094	5439
671	11110	5423
672	11128	5407
673	11144	5390
674	11160	5373
675	11178	5357
676	11193	5340
677	11209	5323
678	11228	5308
679	11244	5291
680	11260	5274
681	11277	5258
682	11293	5241
683	11308	5224
684	11326	5208
685	11340	5191
686	11356	5174
687	11373	5157
688	11388	5140
689	11403	5123
690	11421	5107
691	11436	5090
692	11451	5073
693	11469	5057
694	11485	5040
695	11501	5023
696	11521	5008
697	11537	4991
698	11553	4974
699	11570	4958
700	11586	4941
701	11601	4925
702	11618	4908
703	11634	4891
704	11649	4874
705	11667	4858
706	11684	4842
707	11699	4825
708	11718	4809
709	11732	4792
710	11748	4775
711	11765	4759
712	11782	4742
713	11797	4725
714	11814	4709
715	11830	4692
716	11845	4675
717	11862	4658
718	11878	4642
719	11893	4625
720	11910	4609
721	11926	4592
722	11943	4575
723	11960	4559
724	11975	4542
725	11991	4525
726	12008	4509
727	12024	4492
728	12039	4475
729	12056	4459
730	12072	4442
731	12088	4425
732	12105	4409
733	12120	4392
734	12136	4375
735	12154	4359
736	12170	4342
737	12185	4326
738	12203	4310
739	12219	4293
740	12234	4276
741	12251	4260
742	12267	4243
743	12282	4226
744	12299	4210
745	12314	4192
746	12329	4175
747	12346	4159
748	12362	4142
749	12378	4126
750	12396	4110
751	12412	4093
752	12427	4076
753	12445	4060
754	12459	4043
755	12474	4026
756	12492	4010
757	12507	3993
758	12524	3976
759	12541	3960
760	12555	3943
761	12571	3926
762	12588	3910
763	12604	3893
764	12619	3876
765	12636	3860
766	12652	3843
767	12667	3826
768	12685	3810
769	12700	3793
770	12716	3776
771	12734	3760
772	12749	3744
773	12764	3727
774	12783	3711
775	12798	3694
776	12813	3677
777	12830	3661
778	12845	3644
779	12860	3627
780	12876	3610
781	12891	3593
782	12908	3577
783	12925	3561
784	12941	3544
785	12957	3527
786	12975	3511
787	12989	3494
788	13004	3477
789	13021	3461
790	13037	3444
791	13052	3427
792	13070	3411
793	13087	3395
794	13102	3378
795	13120	3362
796	13135	3345
797	13151	3328
798	13168	3312
799	13184	3296
800	13199	3279
801	13216	3262
802	13233	3246
803	13248	3229
804	13265	3213
805	13282	3197
806	13297	3180
807	13314	3163
808	13329	3147
809	13344	3130
810	13361	3113
811	13378	3097
812	13392	3080
813	13411	3064
814	13427	3047
815	13443	3031
816	13461	3015
817	13476	2998
818	13492	2981
819	13510	2965
820	13525	2948
821	13540	2932
822	13558	2915
823	13573	2899
824	13589	2882
825	13607	2866
826	13622	2849
827	13637	2832
828	13653	2816
829	13668	2799
830	13683	2782
831	13701	2766
832	13716	2749
833	13732	2733
834	13748	2716
835	13765	2700
836	13780	2683
837	13797	2667
838	13812	2650
839	13827	2633
840	13844	2617
841	13860	2600
842	13875	2584
843	13892	2567
844	13908	2551
845	13925	2534
846	13943	2518
847	13958	2502
848	13975	2485
849	13990	2468
850	14006	2452
851	14023	2436
852	14039	2419
853	14054	2402
854	14071	2386
855	14086	2369
856	14103	2353
857	14121	2337
858	14137	2320
859	14152	2303
860	14170	2287
861	14185	2271
862	14201	2254
863	14218	2238
864	14233	2221
865	14248	2204
866	14265	2188
867	14282	2171
868	14297	2155
869	14314	2139
870	14331	2122
871	14345	2105
872	14364	2089
873	14378	2072
874	14394	2056
875	14413	2040
876	14428	2023
877	14443	2007
878	14461	1990
879	14477	1974
880	14492	1957
881	14510	1941
882	14525	1924
883	14540	1908
884	14558	1891
885	14574	1875
886	14589	1858
887	14605	1842
888	14620	1825
889	14636	1809
890	14653	1792
891	14670	1776
892	14685	1759
893	14703	1743
894	14719	1726
895	14736	1710
896	14755	1694
897	14771	1677
898	14785	1661
899	14803	1644
900	14819	1628
901	14835	1611
902	14852	1595
903	14870	1579
904	14885	1562
905	14903	1546
906	14918	1529
907	14933	1513
908	14950	1496
909	14966	1480
910	14982	1463
911	14999	1447
912	15014	1430
913	15029	1414
914	15047	1397
915	15062	1381
916	15078	1364
917	15096	1348
918	15111	1331
919	15127	1315
920	15147	1299
921	15163	1282
922	15179	1266
923	15198	1250
924	15215	1233
925	15233	1217
926	15253	1201
927	15268	1184
928	15285	1168
929	15301	1151
930	15317	1135
931	15335	1118
932	15351	1102
933	15366	1085
934	15384	1069
935	15401	1053
936	15416	1036
937	15433	1020
938	15450	1003
939	15466	987
940	15482	970
941	15499	954
942	15515	937
943	15532	921
944	15548	904
945	15564	888
946	15581	872
947	15596	855
948	15612	839
949	15629	822
950	15645	806
951	15660	789
952	15678	773
953	15695	756
954	15714	740
955	15731	724
956	15748	707
957	15767	691
958	15784	674
959	15800	658
960	15817	641
961	15834	625
962	15848	608
963	15867	592
964	15882	576
965	15899	559
966	15916	543
967	15932	526
968	15947	510
969	15965	493
970	15981	477
971	15995	460
972	16013	444
973	16029	427
974	16045	411
975	16062	394
976	16078	378
977	16097	362
978	16115	345
979	16131	329
980	16149	312
981	16164	296
982	16179	279
983	16197	263
984	16213	246
985	16229	230
986	16247	213
987	16263	197
988	16278	181
989	16296	164
990	16312	148
991	16326	131
992	16344	115
993	16359	98
994	16374	82
995	16392	65
996	16408	49
997	16423	32
998	16449	16
999	16463	0
