https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETH
1621789200000,2021-05-23 17:00:00,ETH/USD,1858.1,2012.5,1853.6,1922.3,38546896.36656643,20052.48731549
1621785600000,2021-05-23 16:00:00,ETH/USD,1929.58386795,1964.6,1755.0,1861.0,111716076.70850831,60030.13256771
1621782000000,2021-05-23 15:00:00,ETH/USD,1985.402071,1995.6,1906.63785626,1933.2,30626425.358933114,15842.34707166
1621778400000,2021-05-23 14:00:00,ETH/USD,1978.3,2023.5,1919.8,1986.3,18029430.344461806,9076.89188162
1621774800000,2021-05-23 13:00:00,ETH/USD,1947.7,1988.0,1888.0,1977.2,93251575.0921551,47163.45088618
1621771200000,2021-05-23 12:00:00,ETH/USD,2126.1,2147.8,1896.74200362,1947.8,66271304.82812331,34023.67020645
1621767600000,2021-05-23 11:00:00,ETH/USD,2123.4,2160.7,2091.1,2126.7,22163815.60358218,10421.69351746
1621764000000,2021-05-23 10:00:00,ETH/USD,2045.8,2185.6,2039.9,2122.5,23223275.95012245,10941.47276802
1621760400000,2021-05-23 09:00:00,ETH/USD,2052.1,2101.2,2002.5,2047.2,26394594.886049785,12893.02212097
1621756800000,2021-05-23 08:00:00,ETH/USD,2166.3,2166.8,2015.0,2052.2,153574180.47782296,74833.92480159
1621753200000,2021-05-23 07:00:00,ETH/USD,2223.2,2226.9,2138.7,2164.1,34916761.35710168,16134.5415448
1621749600000,2021-05-23 06:00:00,ETH/USD,2240.1,2267.7,2207.19439527,2222.4,69186065.16903591,31131.23882696
1621746000000,2021-05-23 05:00:00,ETH/USD,2291.1,2291.1,2208.9,2240.4,12604013.310919931,5625.78705183
1621742400000,2021-05-23 04:00:00,ETH/USD,2327.1,2327.1,2278.9,2291.7,7721624.8826746885,3369.38730317
1621738800000,2021-05-23 03:00:00,ETH/USD,2301.4,2343.9,2289.3,2328.0,6377148.26015856,2739.32485402
1621735200000,2021-05-23 02:00:00,ETH/USD,2351.0,2362.9,2282.9,2302.0,9255963.95167894,4020.83577397
1621731600000,2021-05-23 01:00:00,ETH/USD,2368.96860446,2388.70694929,2349.2,2351.5,7224307.77995599,3072.21253666
1621728000000,2021-05-23 00:00:00,ETH/USD,2302.13365081,2370.0,2262.0,2368.4,14028542.265695985,5923.21494076
1621724400000,2021-05-22 23:00:00,ETH/USD,2344.9,2378.3,2292.1,2302.1,9064211.590649987,3937.36657428
1621720800000,2021-05-22 22:00:00,ETH/USD,2371.0,2389.0,2321.2,2343.9,8275361.993812953,3530.59515927
1621717200000,2021-05-22 21:00:00,ETH/USD,2360.3,2386.3,2348.1,2370.7,5980541.645547276,2522.69019511
1621713600000,2021-05-22 20:00:00,ETH/USD,2261.46347984,2372.9,2261.46347984,2361.9,14839398.08250772,6282.82233901
1621710000000,2021-05-22 19:00:00,ETH/USD,2299.9,2330.40997736,2259.1,2260.8,13533389.963560225,5986.10667178
1621706400000,2021-05-22 18:00:00,ETH/USD,2293.5,2308.9,2274.6,2299.9,13202417.354530755,5740.43104245
1621702800000,2021-05-22 17:00:00,ETH/USD,2362.0,2378.8,2274.3,2293.5,20147990.41498815,8784.8225049
1621699200000,2021-05-22 16:00:00,ETH/USD,2373.6,2398.9,2331.0,2359.9,15372750.075912576,6514.15317425
1621695600000,2021-05-22 15:00:00,ETH/USD,2366.9,2399.7,2297.0,2373.9,23326420.276995316,9826.20172585
1621692000000,2021-05-22 14:00:00,ETH/USD,2437.7,2451.3,2332.5,2366.4,37534891.900337234,15861.60070163
1621688400000,2021-05-22 13:00:00,ETH/USD,2392.8,2483.0,2383.13920486,2437.7,43143102.84456796,17698.28233358
1621684800000,2021-05-22 12:00:00,ETH/USD,2417.3,2452.7,2382.1,2393.8,36636944.718389355,15304.93137204
1621681200000,2021-05-22 11:00:00,ETH/USD,2466.9,2476.4,2403.1,2417.3,34960814.887164794,14462.7538523
1621677600000,2021-05-22 10:00:00,ETH/USD,2369.8,2480.0,2323.0,2466.9,37043586.72188387,15016.24983659
1621674000000,2021-05-22 09:00:00,ETH/USD,2355.1,2395.5,2288.1,2368.1,30282075.768656824,12787.49874104
1621670400000,2021-05-22 08:00:00,ETH/USD,2257.88303589,2380.9,2256.68955458,2354.55502243,23967827.454849105,10179.34481315
1621666800000,2021-05-22 07:00:00,ETH/USD,2258.98521132,2269.4,2195.3,2259.44374223,17142299.266799077,7586.95556185
1621663200000,2021-05-22 06:00:00,ETH/USD,2243.41966551,2266.7,2183.1,2258.70929219,78405028.83651257,34712.31517381
1621659600000,2021-05-22 05:00:00,ETH/USD,2278.81486204,2291.9,2164.1,2244.9,52906902.10645634,23567.59860415
1621656000000,2021-05-22 04:00:00,ETH/USD,2337.9,2358.9,2222.1,2277.1,29960690.619076036,13157.38905585
1621652400000,2021-05-22 03:00:00,ETH/USD,2404.4,2424.23596998,2315.0,2337.4,19421611.85069235,8309.06642025
1621648800000,2021-05-22 02:00:00,ETH/USD,2454.6,2495.0,2394.58254961,2401.1,11436177.132631002,4762.89081364
1621645200000,2021-05-22 01:00:00,ETH/USD,2455.35829044,2492.8,2418.9,2457.3,11263241.99393906,4583.58441946
1621641600000,2021-05-22 00:00:00,ETH/USD,2439.7,2473.8,2389.4,2457.8,18048193.018710133,7343.23094585
1621638000000,2021-05-21 23:00:00,ETH/USD,2386.2,2441.9,2358.3,2439.8,18109156.829817813,7422.39397894
1621634400000,2021-05-21 22:00:00,ETH/USD,2394.67435587,2440.9447084,2339.2,2386.3,32121916.60916423,13460.97163356
1621630800000,2021-05-21 21:00:00,ETH/USD,2259.1,2398.1,2113.0,2394.2,54534253.03835917,22777.65142359
1621627200000,2021-05-21 20:00:00,ETH/USD,2352.5,2378.1,2255.0,2259.2,90607492.15174906,40106.00750343
1621623600000,2021-05-21 19:00:00,ETH/USD,2481.15654007,2482.5,2316.3,2354.6,40818965.94413118,17335.83875993
1621620000000,2021-05-21 18:00:00,ETH/USD,2498.1,2498.1,2393.3,2481.2,50684453.00887228,20427.39521557
1621616400000,2021-05-21 17:00:00,ETH/USD,2459.3,2509.7,2431.8,2499.00180357,31521572.2194742,12613.66525404
1621612800000,2021-05-21 16:00:00,ETH/USD,2426.82149685,2525.8,2365.6,2458.3,51652247.14325847,21011.36848361
1621609200000,2021-05-21 15:00:00,ETH/USD,2527.5334777,2585.1,2402.99689346,2426.2,149490533.31383258,61615.09080613
1621605600000,2021-05-21 14:00:00,ETH/USD,2729.25573685,2766.6,2391.7,2528.9,127606733.42587502,50459.38290398
1621602000000,2021-05-21 13:00:00,ETH/USD,2657.5,2737.8,2641.4,2729.99049408,9000273.189557422,3296.81484572
1621598400000,2021-05-21 12:00:00,ETH/USD,2718.35547183,2745.8,2646.0,2657.7,12593008.611777997,4738.31079948
1621594800000,2021-05-21 11:00:00,ETH/USD,2697.7,2721.93757595,2658.9,2719.1284328,8573407.777774489,3152.99846611
1621591200000,2021-05-21 10:00:00,ETH/USD,2768.4,2773.9,2690.1,2696.5,10147790.434232565,3763.31927841
1621587600000,2021-05-21 09:00:00,ETH/USD,2708.4,2788.9,2708.4,2767.9,8019623.763737069,2897.36759411
1621584000000,2021-05-21 08:00:00,ETH/USD,2693.0,2711.70366315,2631.1,2709.8,15447428.941546911,5700.57898795
1621580400000,2021-05-21 07:00:00,ETH/USD,2771.8,2775.9,2686.1,2692.8,10603638.799139233,3937.77436094
1621576800000,2021-05-21 06:00:00,ETH/USD,2759.01402992,2780.7,2709.4,2772.8,10865079.099535553,3918.45033884
1621573200000,2021-05-21 05:00:00,ETH/USD,2787.8,2811.3,2737.1,2758.9,9714654.125839595,3521.20559855
1621569600000,2021-05-21 04:00:00,ETH/USD,2798.6,2811.3,2748.1,2786.46904475,11770518.49689244,4224.16983927
1621566000000,2021-05-21 03:00:00,ETH/USD,2862.3,2862.3,2781.0,2798.3,11656579.830589736,4165.59333545
1621562400000,2021-05-21 02:00:00,ETH/USD,2902.4,2902.4,2843.1,2863.9,8294507.937311843,2896.22819837
1621558800000,2021-05-21 01:00:00,ETH/USD,2910.5,2940.8,2887.1,2902.2,9894036.203001384,3409.15036972
1621555200000,2021-05-21 00:00:00,ETH/USD,2772.06112579,2929.8,2767.7,2907.3,19499701.861652598,6707.15160515
1621551600000,2021-05-20 23:00:00,ETH/USD,2843.1,2859.0,2744.7,2773.9,16790108.39410781,6052.88885472
1621548000000,2021-05-20 22:00:00,ETH/USD,2840.8,2859.0,2720.0,2844.1,14832507.755284721,5215.18503403
1621544400000,2021-05-20 21:00:00,ETH/USD,2761.9,2840.8,2730.13878723,2840.8,10213042.49913612,3595.12901265
1621540800000,2021-05-20 20:00:00,ETH/USD,2788.5,2834.7,2749.45646724,2761.8,17849727.41715704,6463.07749191
1621537200000,2021-05-20 19:00:00,ETH/USD,2786.7,2820.0,2755.1,2788.1,22224157.205934264,7971.07607544
1621533600000,2021-05-20 18:00:00,ETH/USD,2759.1,2813.7,2721.2,2786.7,17138005.614262365,6149.92845095
1621530000000,2021-05-20 17:00:00,ETH/USD,2703.96369567,2775.9,2643.8,2761.1,31380859.00447407,11365.3467837
1621526400000,2021-05-20 16:00:00,ETH/USD,2903.4,2905.41581384,2583.6,2704.1,85039136.4125422,31448.221742
1621522800000,2021-05-20 15:00:00,ETH/USD,2897.7,2955.0,2866.1,2902.9,28883194.878188655,9949.77259919
1621519200000,2021-05-20 14:00:00,ETH/USD,2907.8,2955.0,2867.7,2895.7,25851757.969354924,8927.63683025
1621515600000,2021-05-20 13:00:00,ETH/USD,2879.0,2989.9,2860.7,2907.8,58167689.62601831,20004.02009286
1621512000000,2021-05-20 12:00:00,ETH/USD,2761.68781599,2904.1,2717.1,2879.9,76094581.37557188,26422.64709732
1621508400000,2021-05-20 11:00:00,ETH/USD,2718.2,2765.0,2678.1,2763.57871762,11769657.500371441,4258.8464824
1621504800000,2021-05-20 10:00:00,ETH/USD,2673.9,2724.9,2651.7,2719.1,14705845.418303885,5408.35034324
1621501200000,2021-05-20 09:00:00,ETH/USD,2697.0,2704.9,2576.1,2676.8,20628773.265192065,7706.50525448
1621497600000,2021-05-20 08:00:00,ETH/USD,2718.1,2751.2,2665.5,2697.7,19978891.16705707,7405.8980491
1621494000000,2021-05-20 07:00:00,ETH/USD,2652.1,2780.6,2652.1,2719.8,22858120.938615322,8404.33889941
1621490400000,2021-05-20 06:00:00,ETH/USD,2662.9,2695.7,2584.5,2653.80372846,17777508.71806588,6698.87849181
1621486800000,2021-05-20 05:00:00,ETH/USD,2569.9,2668.9,2569.9,2662.9,16500230.05719439,6196.33859972
1621483200000,2021-05-20 04:00:00,ETH/USD,2477.0,2596.8,2460.5,2569.9,20647113.92916054,8034.20908563
1621479600000,2021-05-20 03:00:00,ETH/USD,2472.0,2506.2,2412.0,2477.38953664,23610992.465680797,9530.59343978
1621476000000,2021-05-20 02:00:00,ETH/USD,2342.5,2487.5,2323.3,2472.5,27080333.146041475,10952.61199031
1621472400000,2021-05-20 01:00:00,ETH/USD,2239.5,2389.3,2179.3,2342.5,50296006.70042208,21471.08076859
1621468800000,2021-05-20 00:00:00,ETH/USD,2441.6,2551.7,2160.3,2237.34137033,53152812.79698833,23757.13134431
1621465200000,2021-05-19 23:00:00,ETH/USD,2660.3,2673.2,2425.2,2441.6,26745120.221505504,10953.93193869
1621461600000,2021-05-19 22:00:00,ETH/USD,2590.9,2715.6,2548.2,2659.7,49168722.77425986,18486.56719715
1621458000000,2021-05-19 21:00:00,ETH/USD,2528.9,2603.2,2433.7,2589.5,25865612.7837272,9988.6513936
1621454400000,2021-05-19 20:00:00,ETH/USD,2598.6,2709.4,2526.1,2527.5,43558451.37687735,17233.80865554
1621450800000,2021-05-19 19:00:00,ETH/USD,2605.81217325,2653.59246587,2556.6,2598.5,66204800.89526862,25478.08385425
1621447200000,2021-05-19 18:00:00,ETH/USD,2761.1,2784.2,2565.0,2607.0,58799806.019584745,22554.58612182
1621443600000,2021-05-19 17:00:00,ETH/USD,2850.3,2920.1,2723.1,2758.9,76785547.29594399,27831.94291056
1621440000000,2021-05-19 16:00:00,ETH/USD,2749.9,2890.6,2485.0,2850.4,140537860.06226647,49304.60990116
1621436400000,2021-05-19 15:00:00,ETH/USD,2616.6,2777.6,2533.5,2747.2,76495602.94622354,27844.93409516
1621432800000,2021-05-19 14:00:00,ETH/USD,2514.5,2621.6,2363.1,2616.5,89181026.71420607,34084.09199855
1621429200000,2021-05-19 13:00:00,ETH/USD,2332.2,2595.8,2055.0,2515.1,181588669.42691633,72199.38349446
1621425600000,2021-05-19 12:00:00,ETH/USD,2735.3,2779.0,2033.7,2332.0,531063829.19961184,227728.91475112
1621422000000,2021-05-19 11:00:00,ETH/USD,2862.60929964,2871.6,2453.9,2739.9,124244654.55022667,45346.4194132
1621418400000,2021-05-19 10:00:00,ETH/USD,2981.2,2989.6,2826.8,2859.0,38781142.20973281,13564.58279459
1621414800000,2021-05-19 09:00:00,ETH/USD,2984.4,3012.7,2940.0,2982.9,16820718.72130023,5639.0488187
1621411200000,2021-05-19 08:00:00,ETH/USD,2992.4,3003.8,2924.4,2984.4,25195006.963245384,8442.23527786
1621407600000,2021-05-19 07:00:00,ETH/USD,2948.6,3016.9,2863.5,2992.3,27404742.89105769,9158.42091069
1621404000000,2021-05-19 06:00:00,ETH/USD,2931.2,3018.7,2930.4,2947.984397,25340990.864306893,8596.03968396
1621400400000,2021-05-19 05:00:00,ETH/USD,2929.45087678,3024.1,2910.3,2930.4,65948962.27233441,22505.10588054
1621396800000,2021-05-19 04:00:00,ETH/USD,3100.9,3135.9,2863.0,2930.66273264,95550503.37145346,32603.71871088
1621393200000,2021-05-19 03:00:00,ETH/USD,3108.4,3155.6,3057.2,3100.0,26118980.365567997,8425.47753728
1621389600000,2021-05-19 02:00:00,ETH/USD,3192.14857094,3237.38601866,3100.0,3108.4,20558798.326703023,6613.94876036
1621386000000,2021-05-19 01:00:00,ETH/USD,3354.58314403,3354.58314403,3163.0,3192.5,26122888.4787917,8182.58057284
1621382400000,2021-05-19 00:00:00,ETH/USD,3378.6,3442.9,3351.5,3354.7,7497252.707529982,2234.85042106
1621378800000,2021-05-18 23:00:00,ETH/USD,3371.7,3402.26837553,3324.82594611,3378.6,9725574.393566802,2878.58118557
1621375200000,2021-05-18 22:00:00,ETH/USD,3405.0,3425.3,3371.1,3372.78106509,3407083.245043859,1010.17029546
1621371600000,2021-05-18 21:00:00,ETH/USD,3433.7,3465.9,3394.1,3404.9,5485733.078268531,1611.12898419
1621368000000,2021-05-18 20:00:00,ETH/USD,3405.32973046,3449.4,3366.1,3432.8,8628084.504147528,2513.42475651
1621364400000,2021-05-18 19:00:00,ETH/USD,3366.1,3420.1,3329.4,3406.9,7784096.317935197,2284.80328684
1621360800000,2021-05-18 18:00:00,ETH/USD,3403.1,3403.1,3334.1,3369.3,5963790.271920987,1770.03836759
1621357200000,2021-05-18 17:00:00,ETH/USD,3425.1,3440.5,3392.8,3404.1,3893708.2123337365,1143.82897457
1621353600000,2021-05-18 16:00:00,ETH/USD,3351.1,3439.4,3314.7,3427.8,9118356.566303324,2660.11919199
1621350000000,2021-05-18 15:00:00,ETH/USD,3313.1,3402.0,3279.3,3352.1,10501118.859535374,3132.69856494
1621346400000,2021-05-18 14:00:00,ETH/USD,3370.1,3370.7,3262.4,3315.9,20932597.5274143,6312.795177
1621342800000,2021-05-18 13:00:00,ETH/USD,3418.37514131,3438.9,3348.1,3371.1,17957202.086204484,5326.80789244
1621339200000,2021-05-18 12:00:00,ETH/USD,3535.76248313,3541.9,3390.2,3419.4,22651628.850342005,6624.44547299
1621335600000,2021-05-18 11:00:00,ETH/USD,3515.4,3563.8,3494.1,3535.1,20399923.10463759,5770.67780392
1621332000000,2021-05-18 10:00:00,ETH/USD,3467.1,3514.9,3447.7,3514.9,4992819.281035488,1420.47263963
1621328400000,2021-05-18 09:00:00,ETH/USD,3476.2,3486.3,3433.1,3468.1,7209397.226891182,2078.77432222
1621324800000,2021-05-18 08:00:00,ETH/USD,3503.8,3518.7,3467.62935264,3476.3,32609398.283224903,9380.49025781
1621321200000,2021-05-18 07:00:00,ETH/USD,3455.83018814,3503.3,3452.3,3503.3,74951813.61107461,21394.63180746
1621317600000,2021-05-18 06:00:00,ETH/USD,3521.9,3551.0670765,3451.28976418,3455.9,69260619.45816879,20041.26839844
1621314000000,2021-05-18 05:00:00,ETH/USD,3508.4,3549.0,3495.0,3521.9,15527076.105465967,4408.72145872
1621310400000,2021-05-18 04:00:00,ETH/USD,3384.42630092,3525.6,3383.8,3507.9,18441096.877732024,5257.01897937
1621306800000,2021-05-18 03:00:00,ETH/USD,3406.3,3409.2,3376.3,3386.9,8646014.33570127,2552.7811083
1621303200000,2021-05-18 02:00:00,ETH/USD,3402.9,3420.0,3349.7,3406.1,12506177.152145844,3671.69993604
1621299600000,2021-05-18 01:00:00,ETH/USD,3356.3,3415.9,3349.2,3402.9,10068490.967447178,2958.79719282
1621296000000,2021-05-18 00:00:00,ETH/USD,3283.5,3374.3,3238.6,3353.1,17238454.366241585,5141.04988406
1621292400000,2021-05-17 23:00:00,ETH/USD,3220.6,3317.0,3196.8,3277.66615736,14954835.703767193,4562.64762358
1621288800000,2021-05-17 22:00:00,ETH/USD,3261.1,3343.4,3190.7,3224.70879184,40515291.63820715,12564.01562235
1621285200000,2021-05-17 21:00:00,ETH/USD,3434.7,3435.6,3243.7,3262.9,14794364.815241354,4534.11530088
1621281600000,2021-05-17 20:00:00,ETH/USD,3375.2,3446.1,3359.1,3433.1,43716068.276765235,12733.70081756
1621278000000,2021-05-17 19:00:00,ETH/USD,3339.8998545,3396.2,3335.4,3375.8,57920702.416324,17157.62261281
1621274400000,2021-05-17 18:00:00,ETH/USD,3196.9,3368.7,3164.4,3340.70441243,69011338.6508096,20657.7206873
1621270800000,2021-05-17 17:00:00,ETH/USD,3199.1,3247.62275089,3122.5,3195.5,60471051.69675493,18923.81527046
1621267200000,2021-05-17 16:00:00,ETH/USD,3288.2,3337.79068246,3195.7,3199.2366273,94616480.94085929,29574.70545738
1621263600000,2021-05-17 15:00:00,ETH/USD,3395.9,3418.7,3273.1,3287.7,18438312.370917466,5608.27094045
1621260000000,2021-05-17 14:00:00,ETH/USD,3462.9,3471.2,3359.6,3393.9,15404516.21208609,4538.8833531
1621256400000,2021-05-17 13:00:00,ETH/USD,3489.1,3499.4,3425.58429923,3462.1,9736215.119937168,2812.22816208
1621252800000,2021-05-17 12:00:00,ETH/USD,3525.8,3551.5,3464.68834804,3487.4,6396661.687179764,1834.22081986
1621249200000,2021-05-17 11:00:00,ETH/USD,3456.9,3533.0,3440.1,3524.6,5149832.33690879,1461.11114365
1621245600000,2021-05-17 10:00:00,ETH/USD,3522.1,3531.9,3449.3,3455.9,6696130.149976743,1937.59372377
1621242000000,2021-05-17 09:00:00,ETH/USD,3555.3,3564.9,3488.0,3523.0,12117617.9707115,3439.5736505
1621238400000,2021-05-17 08:00:00,ETH/USD,3535.1,3586.9,3490.1,3554.9,22783778.44521359,6409.1193691
1621234800000,2021-05-17 07:00:00,ETH/USD,3411.8,3540.0,3411.0,3536.5,21068361.701993156,5957.40469447
1621231200000,2021-05-17 06:00:00,ETH/USD,3355.7,3462.9,3350.1,3411.9,23862181.539204065,6993.81035177
1621227600000,2021-05-17 05:00:00,ETH/USD,3346.8,3362.1,3233.2,3355.7,24434258.94554663,7281.41935976
1621224000000,2021-05-17 04:00:00,ETH/USD,3261.7,3349.48551625,3154.0,3346.2,70229535.86284693,20987.84766686
1621220400000,2021-05-17 03:00:00,ETH/USD,3392.4,3407.9,3242.3,3258.9,106706784.0714974,32743.19066909
1621216800000,2021-05-17 02:00:00,ETH/USD,3425.9,3466.5,3377.0,3392.5,14892957.560470501,4389.9653826
1621213200000,2021-05-17 01:00:00,ETH/USD,3480.1,3488.9,3391.3,3424.9,15244222.282816906,4450.99777594
1621209600000,2021-05-17 00:00:00,ETH/USD,3593.5,3598.8,3473.34319318,3481.07917839,11406969.899183193,3276.84873415
1621206000000,2021-05-16 23:00:00,ETH/USD,3540.07541995,3600.0,3525.1,3593.5,12346750.38902421,3435.85651566
1621202400000,2021-05-16 22:00:00,ETH/USD,3483.6,3582.3,3480.3,3540.1,10488564.674145631,2962.78768231
1621198800000,2021-05-16 21:00:00,ETH/USD,3376.2,3515.9,3363.6,3482.1,29088318.390006,8353.67117257
1621195200000,2021-05-16 20:00:00,ETH/USD,3430.8,3475.40317885,3366.0,3375.1,53224719.34085332,15769.81995818
1621191600000,2021-05-16 19:00:00,ETH/USD,3484.1,3524.9,3371.4,3430.9,89228529.77667156,26007.32454361
1621188000000,2021-05-16 18:00:00,ETH/USD,3614.17027204,3665.0,3479.1,3484.1,25334184.12894748,7271.3711228
1621184400000,2021-05-16 17:00:00,ETH/USD,3582.3,3632.3,3468.06882509,3614.1,70354996.65606286,19466.80962233
1621180800000,2021-05-16 16:00:00,ETH/USD,3639.15498535,3678.9,3560.0,3584.4,39610243.62620483,11050.73195687
1621177200000,2021-05-16 15:00:00,ETH/USD,3685.1,3695.9,3633.1,3638.54769027,7272357.6189691415,1998.69789763
1621173600000,2021-05-16 14:00:00,ETH/USD,3734.7,3758.9,3662.4,3685.9,18958784.56334834,5143.59710338
1621170000000,2021-05-16 13:00:00,ETH/USD,3712.3,3738.6,3686.1,3735.6,12767851.914493896,3417.88518966
1621166400000,2021-05-16 12:00:00,ETH/USD,3796.1,3809.9,3705.2,3712.9,8245282.251154164,2220.71217947
1621162800000,2021-05-16 11:00:00,ETH/USD,3854.3,3855.6,3795.1,3796.1,10665147.077006036,2809.50108717
1621159200000,2021-05-16 10:00:00,ETH/USD,3820.5,3867.9,3820.5,3854.2,2121782.654948152,550.51181956
1621155600000,2021-05-16 09:00:00,ETH/USD,3807.7,3836.8,3803.1,3820.2,2353547.8407411417,616.07974471
1621152000000,2021-05-16 08:00:00,ETH/USD,3875.2,3875.83858255,3800.0,3807.1,5565189.579657213,1461.79233003
1621148400000,2021-05-16 07:00:00,ETH/USD,3869.9,3875.9,3837.1,3875.1,4515002.55283812,1165.1318812
1621144800000,2021-05-16 06:00:00,ETH/USD,3796.66146865,3887.9,3787.24432924,3869.0,10426431.11376041,2694.86459389
1621141200000,2021-05-16 05:00:00,ETH/USD,3807.1,3827.2,3782.7,3790.9,5702466.749967446,1504.25143105
1621137600000,2021-05-16 04:00:00,ETH/USD,3837.17323257,3854.1,3806.9,3807.3,6910321.1468755165,1815.01881829
1621134000000,2021-05-16 03:00:00,ETH/USD,3821.6,3846.2,3781.1,3838.16023237,14245461.361558197,3711.53378158
1621130400000,2021-05-16 02:00:00,ETH/USD,3838.5,3848.8,3815.8,3819.9,3143441.132010711,822.91189089
1621126800000,2021-05-16 01:00:00,ETH/USD,3771.70147778,3864.2,3771.70147778,3833.7,20700127.999259047,5399.51691558
1621123200000,2021-05-16 00:00:00,ETH/USD,3652.9,3814.85574771,3630.4,3771.1,14958159.530239291,3966.52423172
1621119600000,2021-05-15 23:00:00,ETH/USD,3773.3,3777.7,3638.1,3651.9,13646536.64458413,3736.8319627
1621116000000,2021-05-15 22:00:00,ETH/USD,3815.0,3836.1,3739.1,3774.1,6020689.372313,1595.26493
1621112400000,2021-05-15 21:00:00,ETH/USD,3797.1,3824.9,3790.1,3814.9,6624788.741256954,1736.55632946
1621108800000,2021-05-15 20:00:00,ETH/USD,3755.4,3820.0,3750.1,3797.0,11045383.14532395,2908.97633535
1621105200000,2021-05-15 19:00:00,ETH/USD,3755.2,3765.4,3656.8,3755.4,26103613.7251562,6950.95428587
1621101600000,2021-05-15 18:00:00,ETH/USD,3748.1,3777.9,3722.5,3754.0,11636075.15791588,3099.64708522
1621098000000,2021-05-15 17:00:00,ETH/USD,3775.6,3790.0,3710.2,3747.9,13325551.680874212,3555.47151228
1621094400000,2021-05-15 16:00:00,ETH/USD,3879.9,3879.9,3734.6,3776.4,34064184.77195289,9020.27983581
1621090800000,2021-05-15 15:00:00,ETH/USD,3910.3,3927.9,3866.1,3879.9,5118545.923269598,1319.24686803
1621087200000,2021-05-15 14:00:00,ETH/USD,3894.3,3924.9,3835.1,3910.8,9436279.709962416,2412.87708652
1621083600000,2021-05-15 13:00:00,ETH/USD,3922.4,3937.9,3880.1,3894.9,3581083.569366717,919.42888633
1621080000000,2021-05-15 12:00:00,ETH/USD,3909.20999892,3939.0,3869.1,3920.1,5650327.466861835,1441.37329835
1621076400000,2021-05-15 11:00:00,ETH/USD,3851.4,3917.6,3850.5,3909.9,6475791.091063729,1656.25491472
1621072800000,2021-05-15 10:00:00,ETH/USD,3898.1,3898.1,3806.6,3851.1,10528737.179223385,2733.95579944
1621069200000,2021-05-15 09:00:00,ETH/USD,3918.9,3964.3,3858.1,3900.1,8243877.780996664,2113.76061665
1621065600000,2021-05-15 08:00:00,ETH/USD,3912.6,3938.7,3870.8,3917.1,15846038.057377275,4045.34938025
1621062000000,2021-05-15 07:00:00,ETH/USD,3967.8,3967.9,3897.9,3912.3,15768508.148591751,4030.49565437
1621058400000,2021-05-15 06:00:00,ETH/USD,4043.2,4043.5,3936.1,3967.9,6255656.136091042,1576.56597598
1621054800000,2021-05-15 05:00:00,ETH/USD,4014.36582324,4049.6,3988.1,4044.5,5301904.43216432,1310.89242976
1621051200000,2021-05-15 04:00:00,ETH/USD,4033.2,4066.9,4003.19186536,4014.85164749,4875945.465348237,1214.47711982
1621047600000,2021-05-15 03:00:00,ETH/USD,4063.81565666,4066.9,4028.7,4032.1,2985268.359626711,740.37557591
1621044000000,2021-05-15 02:00:00,ETH/USD,4118.8,4118.8,4059.1,4063.8,6751793.009403703,1661.44815429
1621040400000,2021-05-15 01:00:00,ETH/USD,4036.2,4123.7,4032.9,4117.1,5601480.138197502,1360.54021962
1621036800000,2021-05-15 00:00:00,ETH/USD,4082.3,4136.4,4017.6,4039.9,10162822.219082214,2515.61232186
1621033200000,2021-05-14 23:00:00,ETH/USD,4080.0,4111.5,4066.6,4082.3,3691702.9983198512,904.31937837
1621029600000,2021-05-14 22:00:00,ETH/USD,4059.9,4109.9,4034.1,4080.0,9805009.4426304,2403.18858888
1621026000000,2021-05-14 21:00:00,ETH/USD,3992.2,4059.9,3982.8,4059.27451626,6054307.685242751,1491.47530205
1621022400000,2021-05-14 20:00:00,ETH/USD,4052.0,4077.9,3979.5,3992.5,14645494.548732875,3668.25160895
1621018800000,2021-05-14 19:00:00,ETH/USD,4098.9,4098.9,4049.49064119,4050.75963199,10878070.132444106,2685.43955226
1621015200000,2021-05-14 18:00:00,ETH/USD,4100.0,4115.9,4059.2,4096.6,13152859.356742408,3210.67698988
1621011600000,2021-05-14 17:00:00,ETH/USD,4116.8,4150.0,4099.0,4099.92551738,7740413.284524155,1887.9399764
1621008000000,2021-05-14 16:00:00,ETH/USD,4138.27761678,4171.7,4079.2,4118.5,20433110.467605148,4961.29913017
1621004400000,2021-05-14 15:00:00,ETH/USD,4093.6,4164.7,4092.9,4141.2,22589523.69848051,5454.82558159
1621000800000,2021-05-14 14:00:00,ETH/USD,4069.3,4095.4,4040.16964322,4091.3,26804804.18574152,6551.65942017
1620997200000,2021-05-14 13:00:00,ETH/USD,4008.4,4069.3,3963.1,4069.3,11175075.59623568,2746.1911376
1620993600000,2021-05-14 12:00:00,ETH/USD,4007.6,4019.9,3962.1,4006.1,5068252.00900774,1265.1336734
1620990000000,2021-05-14 11:00:00,ETH/USD,3993.9,4032.5,3976.32303727,4007.6,11260102.756833611,2809.68728337
1620986400000,2021-05-14 10:00:00,ETH/USD,3953.4,3993.7,3942.45614885,3993.5574111,9702745.515741786,2429.5996068
1620982800000,2021-05-14 09:00:00,ETH/USD,3940.0,3986.2,3921.2,3955.6,11755365.962080004,2971.82879009
