Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_DOGE
2022-04-15 03:00:00,Bitfinex,DOG/USD,144130.0,146730.0,142220.0,146730.0,109.9403871,0.00074927
2022-04-15 02:00:00,Bitfinex,DOG/USD,145060.0,146500.0,142040.0,142270.0,107.8605778,0.00075814
2022-04-15 01:00:00,Bitfinex,DOG/USD,145690.0,146430.0,141090.0,141920.0,116.0863024,0.00081797
2022-04-15 00:00:00,Bitfinex,DOG/USD,144600.0,147020.0,140080.0,143930.0,126.989439,0.0008823
2022-04-14 23:00:00,Bitfinex,DOG/USD,145360.0,147290.0,139590.0,146080.0,128.3429664,0.00087858
2022-04-14 22:00:00,Bitfinex,DOG/USD,144460.0,146480.0,137820.0,143740.0,133.9182458,0.00093167
2022-04-14 21:00:00,Bitfinex,DOG/USD,143660.0,146050.0,139540.0,145650.0,115.3504305,0.00079197
2022-04-14 20:00:00,Bitfinex,DOG/USD,143850.0,144250.0,139220.0,144240.0,119.841804,0.00083085
2022-04-14 19:00:00,Bitfinex,DOG/USD,140690.0,144140.0,139030.0,142260.0,116.4739524,0.00081874
2022-04-14 18:00:00,Bitfinex,DOG/USD,143150.0,145480.0,138880.0,142640.0,121.843088,0.0008542
2022-04-14 17:00:00,Bitfinex,DOG/USD,141180.0,145670.0,138680.0,142930.0,112.2400704,0.00078528
2022-04-14 16:00:00,Bitfinex,DOG/USD,141610.0,141610.0,138540.0,141350.0,121.939818,0.00086268
2022-04-14 15:00:00,Bitfinex,DOG/USD,142640.0,142640.0,138410.0,138490.0,105.8659107,0.00076443
2022-04-14 14:00:00,Bitfinex,DOG/USD,139310.0,145920.0,136030.0,142650.0,122.433642,0.00085828
2022-04-14 13:00:00,Bitfinex,DOG/USD,146020.0,147890.0,141670.0,143430.0,206.6195208,0.00144056
2022-04-14 12:00:00,Bitfinex,DOG/USD,146230.0,147780.0,141500.0,145840.0,123.0947936,0.00084404
2022-04-14 11:00:00,Bitfinex,DOG/USD,143550.0,148190.0,137180.0,146110.0,148.6493918,0.00101738
2022-04-14 10:00:00,Bitfinex,DOG/USD,141700.0,148870.0,137010.0,137080.0,115.8161504,0.00084488
2022-04-14 09:00:00,Bitfinex,DOG/USD,140500.0,141680.0,136940.0,140030.0,105.1933366,0.00075122
2022-04-14 08:00:00,Bitfinex,DOG/USD,140850.0,140910.0,136630.0,136870.0,117.585017,0.0008591
2022-04-14 07:00:00,Bitfinex,DOG/USD,134430.0,142760.0,134280.0,136620.0,107.4325032,0.00078636
2022-04-14 06:00:00,Bitfinex,DOG/USD,141990.0,143530.0,134280.0,140570.0,215.5022442,0.00153306
2022-04-14 05:00:00,Bitfinex,DOG/USD,142170.0,144090.0,139920.0,143540.0,122.4381846,0.00085299
2022-04-14 04:00:00,Bitfinex,DOG/USD,142480.0,144070.0,139780.0,143870.0,115.6916218,0.00080414
2022-04-14 03:00:00,Bitfinex,DOG/USD,144010.0,144020.0,139650.0,143910.0,127.6899039,0.00088729
2022-04-14 02:00:00,Bitfinex,DOG/USD,143490.0,145140.0,138990.0,142240.0,105.5435024,0.00074201
2022-04-14 01:00:00,Bitfinex,DOG/USD,142170.0,145120.0,138780.0,145120.0,123.5232416,0.00085118
2022-04-14 00:00:00,Bitfinex,DOG/USD,142890.0,143760.0,137880.0,143760.0,108.6653088,0.00075588
2022-04-13 23:00:00,Bitfinex,DOG/USD,140070.0,143080.0,135450.0,141160.0,116.4838204,0.00082519
2022-04-13 22:00:00,Bitfinex,DOG/USD,140330.0,140330.0,135050.0,140070.0,114.9988707,0.00082101
2022-04-13 21:00:00,Bitfinex,DOG/USD,142570.0,142570.0,133890.0,140340.0,196.4002164,0.00139946
2022-04-13 20:00:00,Bitfinex,DOG/USD,140880.0,142730.0,139260.0,139630.0,108.8150553,0.00077931
2022-04-13 19:00:00,Bitfinex,DOG/USD,141670.0,143380.0,139270.0,140980.0,123.6972618,0.00087741
2022-04-13 18:00:00,Bitfinex,DOG/USD,142250.0,143750.0,139180.0,139270.0,113.2641129,0.0008132699999999
2022-04-13 17:00:00,Bitfinex,DOG/USD,140770.0,142260.0,139030.0,140710.0,116.7372373,0.00082963
2022-04-13 16:00:00,Bitfinex,DOG/USD,142780.0,142950.0,138800.0,142460.0,114.616193,0.00080455
2022-04-13 15:00:00,Bitfinex,DOG/USD,140770.0,143530.0,137330.0,141250.0,117.5044625,0.00083189
2022-04-13 14:00:00,Bitfinex,DOG/USD,140980.0,142910.0,136430.0,140770.0,94.4749701,0.00067113
2022-04-13 13:00:00,Bitfinex,DOG/USD,137620.0,142780.0,135360.0,142780.0,122.2096854,0.00085593
2022-04-13 12:00:00,Bitfinex,DOG/USD,138350.0,138790.0,134420.0,135360.0,96.9150528,0.00071598
2022-04-13 11:00:00,Bitfinex,DOG/USD,140210.0,141610.0,131460.0,138360.0,110.0764488,0.0007955799999999
2022-04-13 10:00:00,Bitfinex,DOG/USD,140690.0,142260.0,132860.0,132860.0,160.29160420000002,0.00120647
2022-04-13 09:00:00,Bitfinex,DOG/USD,141940.0,143650.0,139940.0,139940.0,146.8082552,0.00104908
2022-04-13 08:00:00,Bitfinex,DOG/USD,139760.0,144010.0,139760.0,139860.0,115.2488358,0.00082403
2022-04-13 07:00:00,Bitfinex,DOG/USD,142880.0,143380.0,139680.0,143210.0,102.7746565,0.00071765
2022-04-13 06:00:00,Bitfinex,DOG/USD,142410.0,144100.0,139550.0,139630.0,107.8879121,0.00077267
2022-04-13 05:00:00,Bitfinex,DOG/USD,142600.0,144180.0,139380.0,144110.0,119.4037816,0.00082856
2022-04-13 04:00:00,Bitfinex,DOG/USD,139220.0,143950.0,139220.0,143950.0,116.550557,0.00080966
2022-04-13 03:00:00,Bitfinex,DOG/USD,143130.0,143740.0,138960.0,141670.0,129.812221,0.0009163
2022-04-13 02:00:00,Bitfinex,DOG/USD,142780.0,144560.0,138870.0,141470.0,102.4313535,0.00072405
2022-04-07 01:00:00,Bitfinex,DOG/USD,141960.0,141960.0,138100.0,138100.0,8.440672,6.112e-05
2022-04-07 00:00:00,Bitfinex,DOG/USD,144840.0,145600.0,140650.0,140650.0,196.7763825,0.00139905
2022-04-06 23:00:00,Bitfinex,DOG/USD,145490.0,145490.0,141220.0,143260.0,111.0236348,0.00077498
2022-04-06 22:00:00,Bitfinex,DOG/USD,148750.0,148780.0,141590.0,143540.0,217.7961128,0.00151732
2022-04-06 21:00:00,Bitfinex,DOG/USD,148150.0,149430.0,142240.0,147310.0,123.6240251,0.00083921
2022-04-06 20:00:00,Bitfinex,DOG/USD,145310.0,149170.0,141980.0,142230.0,120.6551313,0.00084831
2022-04-06 19:00:00,Bitfinex,DOG/USD,146280.0,146280.0,140960.0,145320.0,114.0631212,0.00078491
2022-04-06 18:00:00,Bitfinex,DOG/USD,149980.0,151640.0,140840.0,140950.0,217.4449745,0.00154271
2022-04-06 17:00:00,Bitfinex,DOG/USD,147470.0,151370.0,144650.0,150990.0,126.3242736,0.00083664
2022-04-06 16:00:00,Bitfinex,DOG/USD,144360.0,150010.0,144360.0,144620.0,114.1760438,0.00078949
2022-04-06 15:00:00,Bitfinex,DOG/USD,151710.0,151710.0,142600.0,148640.0,160.917664,0.0010826
2022-04-06 14:00:00,Bitfinex,DOG/USD,148100.0,152000.0,141590.0,149950.0,117.5533025,0.00078395
2022-04-06 13:00:00,Bitfinex,DOG/USD,153730.0,156610.0,144550.0,144650.0,217.296123,0.00150222
2022-04-06 12:00:00,Bitfinex,DOG/USD,153650.0,154280.0,150880.0,153390.0,118.1425119,0.00077021
2022-04-06 11:00:00,Bitfinex,DOG/USD,154820.0,155760.0,149190.0,153660.0,120.9242736,0.00078696
2022-04-06 10:00:00,Bitfinex,DOG/USD,157900.0,159690.0,149320.0,156130.0,530.9091359,0.00340043
2022-04-06 09:00:00,Bitfinex,DOG/USD,164670.0,164670.0,154910.0,154910.0,148.5617882,0.00095902
2022-04-06 08:00:00,Bitfinex,DOG/USD,162060.0,164640.0,156240.0,157280.0,127.9504256,0.00081352
2022-04-06 07:00:00,Bitfinex,DOG/USD,163430.0,168130.0,158950.0,158950.0,299.735194,0.00188572
2022-04-06 06:00:00,Bitfinex,DOG/USD,162830.0,165410.0,158890.0,163420.0,146.7168418,0.00089779
2022-04-06 05:00:00,Bitfinex,DOG/USD,163200.0,165460.0,156830.0,158790.0,139.30329120000002,0.00087728
2022-04-06 04:00:00,Bitfinex,DOG/USD,163000.0,163460.0,155810.0,163460.0,140.371275,0.00085875
2022-04-06 03:00:00,Bitfinex,DOG/USD,161780.0,162650.0,155640.0,161090.0,139.5232708,0.00086612
2022-04-06 02:00:00,Bitfinex,DOG/USD,161000.0,163840.0,153470.0,161790.0,131.4608466,0.00081254
2022-04-06 01:00:00,Bitfinex,DOG/USD,167050.0,167560.0,157840.0,157960.0,554.0857696,0.00350776
2022-04-06 00:00:00,Bitfinex,DOG/USD,173010.0,175600.0,157650.0,165690.0,254.7897975,0.00153775
2022-04-05 23:00:00,Bitfinex,DOG/USD,171510.0,176850.0,163800.0,174090.0,145.1022741,0.00083349
2022-04-05 22:00:00,Bitfinex,DOG/USD,167900.0,171490.0,161880.0,171150.0,891.7086150000001,0.0052101
2022-04-05 21:00:00,Bitfinex,DOG/USD,164890.0,167900.0,161150.0,167900.0,150.591189,0.00089691
2022-04-05 20:00:00,Bitfinex,DOG/USD,166640.0,166640.0,160900.0,164900.0,129.989021,0.00078829
2022-04-05 19:00:00,Bitfinex,DOG/USD,167900.0,169540.0,158750.0,166650.0,153.811284,0.00092296
2022-04-05 18:00:00,Bitfinex,DOG/USD,170320.0,174130.0,162520.0,169470.0,1055.1168306,0.00622598
2022-04-05 17:00:00,Bitfinex,DOG/USD,175040.0,178800.0,162700.0,164220.0,1445.7501828000002,0.00880374
2022-04-05 16:00:00,Bitfinex,DOG/USD,161840.0,172290.0,158020.0,172290.0,154.2012729,0.00089501
2022-04-05 15:00:00,Bitfinex,DOG/USD,165290.0,165290.0,156440.0,164310.0,808.2622503,0.00491913
2022-04-05 14:00:00,Bitfinex,DOG/USD,160460.0,163030.0,151490.0,162790.0,122.0859884,0.00074996
2022-04-05 13:00:00,Bitfinex,DOG/USD,156760.0,161400.0,151320.0,158520.0,122.0794224,0.00077012
2022-04-05 12:00:00,Bitfinex,DOG/USD,152870.0,157700.0,148670.0,151310.0,800.4193083,0.00528993
2022-04-05 11:00:00,Bitfinex,DOG/USD,155030.0,155040.0,148130.0,152870.0,117.8428969,0.00077087
2022-04-05 10:00:00,Bitfinex,DOG/USD,150500.0,154950.0,145320.0,154260.0,222.5802114,0.0014428899999999
2022-04-05 09:00:00,Bitfinex,DOG/USD,151340.0,153950.0,148740.0,148740.0,302.9417328,0.00203672
2022-04-05 08:00:00,Bitfinex,DOG/USD,153920.0,155050.0,151120.0,151330.0,115.0788985,0.00076045
2022-04-05 07:00:00,Bitfinex,DOG/USD,154910.0,154990.0,151100.0,153590.0,117.0908724,0.00076236
2022-04-05 06:00:00,Bitfinex,DOG/USD,154840.0,156660.0,151090.0,153190.0,653.5774755,0.00426645
2022-04-05 05:00:00,Bitfinex,DOG/USD,151050.0,155870.0,148850.0,155410.0,137.0793905,0.00088205
2022-04-05 04:00:00,Bitfinex,DOG/USD,151380.0,151380.0,148560.0,151050.0,121.652649,0.00080538
2022-04-05 03:00:00,Bitfinex,DOG/USD,151730.0,153940.0,148120.0,151400.0,127.277438,0.00084067
2022-04-05 02:00:00,Bitfinex,DOG/USD,151210.0,151810.0,147950.0,148020.0,96.1582326,0.00064963
2022-04-05 01:00:00,Bitfinex,DOG/USD,150330.0,153480.0,147350.0,147880.0,173.90835879999997,0.00117601
2022-04-05 00:00:00,Bitfinex,DOG/USD,149450.0,150330.0,147180.0,149880.0,135.4255728,0.00090356
2022-04-04 23:00:00,Bitfinex,DOG/USD,149580.0,152620.0,147170.0,151240.0,102.4439264,0.00067736
2022-04-04 22:00:00,Bitfinex,DOG/USD,148030.0,149740.0,144350.0,149580.0,139.85729999999998,0.000935
2022-04-04 21:00:00,Bitfinex,DOG/USD,149270.0,149980.0,141850.0,148030.0,135.2934988,0.00091396
2022-04-04 20:00:00,Bitfinex,DOG/USD,146990.0,148870.0,140480.0,147280.0,110.6308448,0.00075116
2022-04-04 19:00:00,Bitfinex,DOG/USD,143870.0,147010.0,137750.0,145510.0,128.9407763,0.00088613
2022-04-04 18:00:00,Bitfinex,DOG/USD,144500.0,145770.0,137200.0,143880.0,105.456846,0.00073295
2022-04-04 17:00:00,Bitfinex,DOG/USD,145680.0,147520.0,135480.0,137440.0,107.1798352,0.00077983
2022-04-04 16:00:00,Bitfinex,DOG/USD,144250.0,147640.0,134790.0,145870.0,132.8948635,0.00091105
2022-04-04 15:00:00,Bitfinex,DOG/USD,149300.0,149360.0,134840.0,145370.0,855.7277735,0.00588655
2022-04-04 14:00:00,Bitfinex,DOG/USD,150860.0,153660.0,146590.0,146770.0,128.1111299,0.00087287
2022-04-04 13:00:00,Bitfinex,DOG/USD,152110.0,153920.0,146500.0,152940.0,105.696834,0.0006911
2022-04-04 12:00:00,Bitfinex,DOG/USD,145520.0,158360.0,145520.0,153540.0,807.3424926,0.00525819
2022-04-04 11:00:00,Bitfinex,DOG/USD,149630.0,157030.0,144940.0,157030.0,476.4667072,0.00303424
2022-04-04 10:00:00,Bitfinex,DOG/USD,141100.0,149810.0,139600.0,148720.0,754.5205096000001,0.00507343
2022-04-04 09:00:00,Bitfinex,DOG/USD,144800.0,146380.0,140610.0,142680.0,116.39121,0.00081575
2022-04-04 08:00:00,Bitfinex,DOG/USD,140070.0,147130.0,140070.0,146600.0,126.436636,0.00086246
2022-04-04 07:00:00,Bitfinex,DOG/USD,147410.0,147410.0,140060.0,140060.0,100.0196472,0.0007141199999999
2022-04-04 06:00:00,Bitfinex,DOG/USD,146160.0,147650.0,141750.0,141750.0,121.805775,0.0008593
2022-04-04 05:00:00,Bitfinex,DOG/USD,145840.0,148100.0,141710.0,147780.0,111.9463056,0.00075752
2022-04-04 04:00:00,Bitfinex,DOG/USD,147570.0,148580.0,140630.0,141630.0,104.8359423,0.00074021
2022-04-04 03:00:00,Bitfinex,DOG/USD,144730.0,147600.0,139290.0,145620.0,106.7627592,0.00073316
2022-04-04 02:00:00,Bitfinex,DOG/USD,146800.0,146800.0,138100.0,144740.0,142.78456260000002,0.00098649
2022-04-04 01:00:00,Bitfinex,DOG/USD,141820.0,147210.0,137110.0,145350.0,116.655003,0.00080258
2022-04-04 00:00:00,Bitfinex,DOG/USD,148370.0,148370.0,141080.0,144350.0,193.8577195,0.00134297
2022-04-03 23:00:00,Bitfinex,DOG/USD,147600.0,148860.0,144830.0,147520.0,116.754704,0.00079145
2022-04-03 22:00:00,Bitfinex,DOG/USD,148990.0,151100.0,142700.0,144820.0,119.1303802,0.00082261
2022-04-03 21:00:00,Bitfinex,DOG/USD,146580.0,149380.0,142690.0,142690.0,123.1714349,0.00086321
2022-04-03 20:00:00,Bitfinex,DOG/USD,146320.0,148740.0,143700.0,146690.0,126.6066721,0.00086309
2022-04-03 19:00:00,Bitfinex,DOG/USD,146620.0,148550.0,143490.0,143690.0,124.5921621,0.00086709
2022-04-03 18:00:00,Bitfinex,DOG/USD,148160.0,148720.0,143380.0,143480.0,127.381544,0.0008878
2022-04-03 17:00:00,Bitfinex,DOG/USD,147310.0,148870.0,143230.0,146560.0,122.055168,0.0008328
2022-04-03 16:00:00,Bitfinex,DOG/USD,148290.0,149070.0,141960.0,143150.0,430.744076,0.00300904
2022-04-03 15:00:00,Bitfinex,DOG/USD,150190.0,150190.0,141780.0,146590.0,115.4879997,0.00078783
2022-04-03 14:00:00,Bitfinex,DOG/USD,145070.0,151520.0,137250.0,148780.0,811.1307064,0.00545188
2022-04-03 13:00:00,Bitfinex,DOG/USD,145110.0,145940.0,137070.0,137360.0,116.5321032,0.00084837
2022-04-03 12:00:00,Bitfinex,DOG/USD,143240.0,145340.0,136780.0,143360.0,112.8730624,0.00078734
2022-04-03 11:00:00,Bitfinex,DOG/USD,141220.0,143460.0,136570.0,141380.0,106.7221068,0.00075486
2022-04-03 10:00:00,Bitfinex,DOG/USD,142980.0,143130.0,135990.0,142940.0,122.7611602,0.00085883
2022-04-03 09:00:00,Bitfinex,DOG/USD,141050.0,143130.0,135470.0,135980.0,121.2003338,0.00089131
2022-04-03 08:00:00,Bitfinex,DOG/USD,135000.0,143700.0,135000.0,140910.0,115.7646105,0.00082155
2022-04-03 07:00:00,Bitfinex,DOG/USD,144720.0,144720.0,134640.0,141950.0,116.0654175,0.00081765
2022-04-03 06:00:00,Bitfinex,DOG/USD,141660.0,143970.0,133060.0,142590.0,125.4207381,0.00087959
2022-04-03 05:00:00,Bitfinex,DOG/USD,141270.0,143610.0,132660.0,143250.0,109.354185,0.00076338
2022-04-03 04:00:00,Bitfinex,DOG/USD,141840.0,143250.0,132320.0,143250.0,115.7932725,0.00080833
2022-04-03 03:00:00,Bitfinex,DOG/USD,138550.0,141740.0,131830.0,139960.0,108.4578032,0.00077492
2022-04-03 02:00:00,Bitfinex,DOG/USD,129360.0,140980.0,128570.0,138580.0,1395.5130722,0.01007009
2022-04-03 01:00:00,Bitfinex,DOG/USD,140470.0,142100.0,130190.0,138860.0,216.7993408,0.00156128
2022-04-03 00:00:00,Bitfinex,DOG/USD,139720.0,142710.0,138310.0,140500.0,116.223005,0.00082721
2022-04-02 23:00:00,Bitfinex,DOG/USD,143050.0,143060.0,138100.0,138300.0,121.348569,0.00087743
2022-04-02 22:00:00,Bitfinex,DOG/USD,143080.0,143150.0,137840.0,141370.0,125.7797164,0.00088972
2022-04-02 21:00:00,Bitfinex,DOG/USD,141440.0,143140.0,137530.0,137830.0,121.2821302,0.00087994
2022-04-02 20:00:00,Bitfinex,DOG/USD,140140.0,142990.0,137250.0,137520.0,118.6137504,0.00086252
2022-04-02 19:00:00,Bitfinex,DOG/USD,140320.0,140320.0,137090.0,140150.0,99.904526,0.00071284
2022-04-02 18:00:00,Bitfinex,DOG/USD,141150.0,141550.0,137030.0,140120.0,207.7811456,0.00148288
2022-04-02 17:00:00,Bitfinex,DOG/USD,141860.0,142050.0,138760.0,141810.0,130.2609936,0.00091856
2022-04-02 16:00:00,Bitfinex,DOG/USD,141290.0,142590.0,138500.0,138750.0,119.5511625,0.00086163
2022-04-02 15:00:00,Bitfinex,DOG/USD,143910.0,143910.0,138310.0,141910.0,199.3438152,0.00140472
2022-04-02 14:00:00,Bitfinex,DOG/USD,144130.0,144130.0,141410.0,143400.0,117.0144,0.000816
2022-04-02 13:00:00,Bitfinex,DOG/USD,144150.0,144830.0,141220.0,144130.0,117.7931251,0.00081727
2022-04-02 12:00:00,Bitfinex,DOG/USD,144010.0,145630.0,141150.0,144830.0,198.330202,0.0013694
2022-04-02 11:00:00,Bitfinex,DOG/USD,144650.0,146350.0,142100.0,145960.0,116.7796768,0.00080008
2022-04-02 10:00:00,Bitfinex,DOG/USD,146320.0,146320.0,141860.0,146180.0,112.1185982,0.00076699
2022-04-02 09:00:00,Bitfinex,DOG/USD,145830.0,146380.0,141340.0,144750.0,128.09796,0.00088496
2022-04-02 08:00:00,Bitfinex,DOG/USD,146070.0,146070.0,141090.0,141330.0,114.3486897,0.00080909
2022-04-02 07:00:00,Bitfinex,DOG/USD,144540.0,146470.0,140970.0,144440.0,118.1316984,0.00081786
2022-04-02 06:00:00,Bitfinex,DOG/USD,140780.0,146510.0,140780.0,144570.0,113.9457369,0.00078817
2022-04-02 05:00:00,Bitfinex,DOG/USD,146340.0,146510.0,140510.0,144470.0,119.259985,0.0008255
2022-04-02 04:00:00,Bitfinex,DOG/USD,143800.0,146520.0,139530.0,144580.0,118.136318,0.0008171
2022-04-02 03:00:00,Bitfinex,DOG/USD,145290.0,145790.0,138860.0,139520.0,111.6425088,0.00080019
2022-04-02 02:00:00,Bitfinex,DOG/USD,143820.0,146120.0,139510.0,143820.0,143.8602696,0.00100028
