Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_ETH
2022-11-02 00:00:00,Bitfinex,ETH/USD,1579.8,1594.6,1573.7,1588.3,580380.5121498719,365.40987984
2022-11-01 23:00:00,Bitfinex,ETH/USD,1579.4,1584.0,1577.7,1579.8,105023.437042434,66.47894483
2022-11-01 22:00:00,Bitfinex,ETH/USD,1573.4,1580.6,1571.1,1579.5,414324.46270917,262.31368326
2022-11-01 21:00:00,Bitfinex,ETH/USD,1576.6,1582.4,1570.7,1572.6,322099.162699806,204.81951081
2022-11-01 20:00:00,Bitfinex,ETH/USD,1577.8,1580.2,1574.2,1576.6,186536.056912482,118.31539827
2022-11-01 19:00:00,Bitfinex,ETH/USD,1585.0,1587.8,1577.2,1577.8,293068.173619508,185.74481786
2022-11-01 18:00:00,Bitfinex,ETH/USD,1579.4,1587.0,1578.5,1584.7,564291.010171018,356.08696294
2022-11-01 17:00:00,Bitfinex,ETH/USD,1573.8,1579.3,1570.3,1579.3,330556.240364338,209.30554066
2022-11-01 16:00:00,Bitfinex,ETH/USD,1575.3,1585.9,1569.1,1573.9,1898940.21616901,1206.5189759
2022-11-01 15:00:00,Bitfinex,ETH/USD,1570.1,1576.5,1568.7,1575.1,539255.870274971,342.36294221
2022-11-01 14:00:00,Bitfinex,ETH/USD,1579.7,1580.4,1564.1,1570.2,2141898.596116188,1364.09285194
2022-11-01 13:00:00,Bitfinex,ETH/USD,1597.6,1598.8,1571.2,1580.5,3535755.87534248,2237.11222736
2022-11-01 12:00:00,Bitfinex,ETH/USD,1591.2,1598.7,1586.3,1597.4,732602.2055475621,458.62163863
2022-11-01 11:00:00,Bitfinex,ETH/USD,1607.8,1608.2,1583.5,1591.2,1704071.50475796,1070.93483205
2022-11-01 10:00:00,Bitfinex,ETH/USD,1598.1,1610.5,1593.2,1607.2,1526154.6265481042,949.57356057
2022-11-01 09:00:00,Bitfinex,ETH/USD,1588.1,1614.0,1586.7,1598.4,4437164.889056448,2776.00405972
2022-11-01 08:00:00,Bitfinex,ETH/USD,1591.5,1595.2,1586.3,1588.2,1014664.503699426,638.87703293
2022-11-01 07:00:00,Bitfinex,ETH/USD,1596.1,1600.0,1586.0,1591.6,852838.3553376199,535.83711695
2022-11-01 06:00:00,Bitfinex,ETH/USD,1589.6,1603.3,1587.6,1595.8,2252871.899958224,1411.75078328
2022-11-01 05:00:00,Bitfinex,ETH/USD,1590.3,1596.9,1585.8,1589.5,1185829.22015096,746.03914448
2022-11-01 04:00:00,Bitfinex,ETH/USD,1587.0,1594.1,1580.6,1590.0,4700457.7851246,2956.26275794
2022-11-01 03:00:00,Bitfinex,ETH/USD,1599.1,1605.0,1584.3,1587.5,1007764.524773625,634.81229907
2022-11-01 02:00:00,Bitfinex,ETH/USD,1581.0,1600.8,1579.4,1598.9,7267707.351657159,4545.44208622
2022-11-01 01:00:00,Bitfinex,ETH/USD,1570.9,1585.5,1570.3,1581.0,2566291.86355704,1623.20800984
2022-11-01 00:00:00,Bitfinex,ETH/USD,1573.6,1577.0,1569.9,1571.1,773615.672694069,492.40383979
2022-10-31 23:00:00,Bitfinex,ETH/USD,1566.6,1578.4,1565.3,1573.7,2243990.787043145,1425.93301585
2022-10-31 22:00:00,Bitfinex,ETH/USD,1558.1,1571.4,1548.7,1566.3,2190301.545869751,1398.39209977
2022-10-31 21:00:00,Bitfinex,ETH/USD,1565.1,1567.1,1558.2,1558.2,763441.693590366,489.95102913
2022-10-31 20:00:00,Bitfinex,ETH/USD,1564.5,1570.4,1558.3,1565.9,1511010.0558510302,964.9467117
2022-10-31 19:00:00,Bitfinex,ETH/USD,1571.8,1572.1,1558.2,1563.8,3593060.142825874,2297.64684923
2022-10-31 18:00:00,Bitfinex,ETH/USD,1562.7,1576.0,1561.8,1571.3,986180.6502628628,627.62085551
2022-10-31 17:00:00,Bitfinex,ETH/USD,1564.3,1570.7,1558.6,1563.4,2977621.863936986,1904.58095429
2022-10-31 16:00:00,Bitfinex,ETH/USD,1570.2,1584.4,1557.0,1564.5,5518224.534261915,3527.14895127
2022-10-31 15:00:00,Bitfinex,ETH/USD,1557.9,1579.4,1552.8,1570.2,3352183.003862664,2134.87645132
2022-10-31 14:00:00,Bitfinex,ETH/USD,1559.8,1576.0,1545.8,1557.0,6304478.86070928,4049.11937104
2022-10-31 13:00:00,Bitfinex,ETH/USD,1618.3,1626.0,1558.2,1561.0,8559790.2038712,5483.5299192
2022-10-31 12:00:00,Bitfinex,ETH/USD,1622.1,1626.3,1611.7,1618.9,3085986.8864527093,1906.22452681
2022-10-31 11:00:00,Bitfinex,ETH/USD,1624.9,1636.5,1621.1,1622.0,1942750.01158336,1197.74969888
2022-10-31 10:00:00,Bitfinex,ETH/USD,1622.3,1631.3,1617.0,1624.4,2049501.180911692,1261.69735343
2022-10-31 09:00:00,Bitfinex,ETH/USD,1583.7,1624.0,1580.6,1622.6,1714046.436881002,1056.35796677
2022-10-31 08:00:00,Bitfinex,ETH/USD,1592.7,1593.3,1580.2,1583.8,418574.10588025,264.28469875
2022-10-31 07:00:00,Bitfinex,ETH/USD,1589.8,1593.8,1581.6,1592.7,190995.113683068,119.91907684
2022-10-31 06:00:00,Bitfinex,ETH/USD,1590.8,1594.0,1580.6,1588.7,116444.157034234,73.29524582
2022-10-31 05:00:00,Bitfinex,ETH/USD,1590.0,1597.4,1589.0,1590.7,374172.624407852,235.22513636
2022-10-31 04:00:00,Bitfinex,ETH/USD,1583.7,1592.7,1583.1,1590.8,405987.777885804,255.20981763
2022-10-31 03:00:00,Bitfinex,ETH/USD,1574.6,1586.1,1574.2,1584.3,749288.967847491,472.94639137
2022-10-31 02:00:00,Bitfinex,ETH/USD,1575.0,1578.7,1563.2,1574.7,900017.1972325019,571.54835666
2022-10-31 01:00:00,Bitfinex,ETH/USD,1584.1,1589.4,1569.5,1575.4,2441493.510088792,1549.76101948
2022-10-31 00:00:00,Bitfinex,ETH/USD,1592.0,1598.5,1581.0,1584.1,455724.48890808696,287.68669207
2022-10-30 23:00:00,Bitfinex,ETH/USD,1587.5,1594.4,1582.9,1591.7,734475.732830367,461.44105851
2022-10-30 22:00:00,Bitfinex,ETH/USD,1596.7,1597.6,1578.6,1588.6,443123.082101752,278.93936932
2022-10-30 21:00:00,Bitfinex,ETH/USD,1595.3,1599.5,1593.1,1596.9,421863.609314262,264.17659798
2022-10-30 20:00:00,Bitfinex,ETH/USD,1588.4,1599.1,1587.6,1595.3,1023381.8762876308,641.49807327
2022-10-30 19:00:00,Bitfinex,ETH/USD,1591.1,1594.8,1587.0,1588.5,414982.02486663,261.24143838
2022-10-30 18:00:00,Bitfinex,ETH/USD,1588.7,1593.6,1584.5,1590.8,462913.384166156,290.99408107
2022-10-30 17:00:00,Bitfinex,ETH/USD,1583.6,1589.6,1578.2,1588.7,690495.040127092,434.62896716
2022-10-30 16:00:00,Bitfinex,ETH/USD,1588.6,1598.4,1579.9,1583.8,1104811.196501724,697.56989298
2022-10-30 15:00:00,Bitfinex,ETH/USD,1600.0,1600.7,1585.7,1588.3,797512.209357437,502.11686039
2022-10-30 14:00:00,Bitfinex,ETH/USD,1587.6,1600.5,1584.6,1600.0,552730.672608,345.45667038
2022-10-30 13:00:00,Bitfinex,ETH/USD,1600.8,1601.9,1581.0,1586.8,2366664.223562172,1491.46976529
2022-10-30 12:00:00,Bitfinex,ETH/USD,1606.1,1608.8,1588.6,1600.9,1282254.730208417,800.95866713
2022-10-30 11:00:00,Bitfinex,ETH/USD,1598.3,1610.1,1593.1,1606.4,770286.343381952,479.51092093
2022-10-30 10:00:00,Bitfinex,ETH/USD,1599.2,1604.3,1592.9,1598.1,1635006.372249327,1023.09390667
2022-10-30 09:00:00,Bitfinex,ETH/USD,1617.4,1621.9,1594.0,1599.8,2412878.843414628,1508.23780686
2022-10-30 08:00:00,Bitfinex,ETH/USD,1630.2,1631.7,1613.7,1618.0,1020266.77245638,630.57278891
2022-10-30 07:00:00,Bitfinex,ETH/USD,1636.0,1642.1,1627.7,1630.8,504685.535976324,309.47114053
2022-10-30 06:00:00,Bitfinex,ETH/USD,1626.7,1638.8,1623.5,1635.9,770394.245347419,470.92991341
2022-10-30 05:00:00,Bitfinex,ETH/USD,1620.2,1628.9,1620.1,1626.7,446173.722605601,274.28150403
2022-10-30 04:00:00,Bitfinex,ETH/USD,1623.9,1626.7,1619.8,1619.8,200183.022312546,123.58502427
2022-10-30 03:00:00,Bitfinex,ETH/USD,1618.2,1626.3,1618.2,1623.1,396465.86851063895,244.26459769
2022-10-30 02:00:00,Bitfinex,ETH/USD,1617.6,1621.8,1611.3,1618.3,380698.314147175,235.24582225
2022-10-30 01:00:00,Bitfinex,ETH/USD,1609.2,1617.0,1608.0,1617.0,181524.20535942,112.25986726
2022-10-30 00:00:00,Bitfinex,ETH/USD,1621.4,1626.8,1608.2,1609.8,503187.629689608,312.57772996
2022-10-29 23:00:00,Bitfinex,ETH/USD,1612.8,1624.1,1609.0,1621.6,446722.682250584,275.48266049
2022-10-29 22:00:00,Bitfinex,ETH/USD,1627.1,1629.7,1606.1,1612.8,6645784.41749376,4120.65006045
2022-10-29 21:00:00,Bitfinex,ETH/USD,1628.0,1633.9,1626.4,1627.5,1110923.7344814,682.59522856
2022-10-29 20:00:00,Bitfinex,ETH/USD,1625.6,1634.2,1622.4,1628.6,770257.28886727,472.95670445
2022-10-29 19:00:00,Bitfinex,ETH/USD,1631.7,1632.5,1619.5,1625.5,1294949.33286003,796.64677506
2022-10-29 18:00:00,Bitfinex,ETH/USD,1629.8,1637.8,1621.5,1631.7,2425950.42656463,1486.7625339
2022-10-29 17:00:00,Bitfinex,ETH/USD,1634.5,1666.0,1624.3,1629.8,4229197.767745222,2594.91825239
2022-10-29 16:00:00,Bitfinex,ETH/USD,1634.2,1649.1,1629.4,1634.7,2403209.0071633533,1470.12235099
2022-10-29 15:00:00,Bitfinex,ETH/USD,1620.8,1643.2,1618.3,1634.5,1525562.42806534,933.35113372
2022-10-29 14:00:00,Bitfinex,ETH/USD,1625.6,1645.9,1618.2,1620.4,6569504.188639265,4054.24845016
2022-10-29 13:00:00,Bitfinex,ETH/USD,1626.9,1628.1,1610.0,1626.6,2137382.2619361,1314.0183585
2022-10-29 12:00:00,Bitfinex,ETH/USD,1616.5,1629.9,1615.7,1627.8,1792229.4521491437,1101.01330148
2022-10-29 11:00:00,Bitfinex,ETH/USD,1623.3,1627.0,1611.0,1616.8,1729444.5697396477,1069.67130736
2022-10-29 10:00:00,Bitfinex,ETH/USD,1633.7,1653.7,1622.1,1622.1,5895150.608376908,3634.27076529
2022-10-29 09:00:00,Bitfinex,ETH/USD,1631.3,1637.9,1625.9,1633.9,2913582.932834206,1783.20762154
2022-10-29 08:00:00,Bitfinex,ETH/USD,1596.5,1642.1,1592.2,1630.7,4240243.757044935,2600.25986205
2022-10-29 07:00:00,Bitfinex,ETH/USD,1584.7,1596.6,1582.6,1595.8,931907.553689472,583.97515584
2022-10-29 06:00:00,Bitfinex,ETH/USD,1582.0,1591.1,1581.7,1585.0,515303.9171775,325.1128815
2022-10-29 05:00:00,Bitfinex,ETH/USD,1582.2,1606.8,1576.4,1581.7,3404542.466181423,2152.45777719
2022-10-29 04:00:00,Bitfinex,ETH/USD,1590.8,1592.9,1578.8,1582.3,499463.208335102,315.65645474
2022-10-29 03:00:00,Bitfinex,ETH/USD,1574.0,1596.0,1570.4,1590.8,3059161.714182556,1923.03351407
2022-10-29 02:00:00,Bitfinex,ETH/USD,1554.7,1579.3,1554.0,1573.7,771527.389296342,490.26332166
2022-10-29 01:00:00,Bitfinex,ETH/USD,1554.6,1557.9,1553.4,1555.1,134594.14611825498,86.55015505
2022-10-29 00:00:00,Bitfinex,ETH/USD,1555.6,1558.4,1549.1,1554.6,524867.748123684,337.62237754
2022-10-28 23:00:00,Bitfinex,ETH/USD,1560.5,1560.6,1554.1,1555.7,228172.484035501,146.66869193
2022-10-28 22:00:00,Bitfinex,ETH/USD,1557.1,1563.9,1553.7,1560.5,507980.25875538494,325.52403637
2022-10-28 21:00:00,Bitfinex,ETH/USD,1561.2,1567.7,1553.2,1557.0,1083148.32221667,695.66366231
2022-10-28 20:00:00,Bitfinex,ETH/USD,1558.9,1576.4,1558.9,1561.2,1558471.2621378722,998.25215356
2022-10-28 19:00:00,Bitfinex,ETH/USD,1559.0,1560.0,1548.1,1558.9,233882.386210669,150.03039721
2022-10-28 18:00:00,Bitfinex,ETH/USD,1554.8,1560.0,1549.7,1558.4,791088.977840448,507.62896422
2022-10-28 17:00:00,Bitfinex,ETH/USD,1569.1,1569.9,1553.7,1554.2,1635190.3878341685,1052.11066004
2022-10-28 16:00:00,Bitfinex,ETH/USD,1539.4,1574.4,1535.2,1568.3,5316703.005307783,3390.10585048
2022-10-28 15:00:00,Bitfinex,ETH/USD,1533.7,1540.7,1528.7,1538.5,659392.42486005,428.5943613
2022-10-28 14:00:00,Bitfinex,ETH/USD,1542.1,1545.8,1522.6,1533.5,1605566.9513922548,1046.99507753
2022-10-28 13:00:00,Bitfinex,ETH/USD,1512.8,1551.8,1511.2,1541.2,2457695.932200924,1594.66385427
2022-10-28 12:00:00,Bitfinex,ETH/USD,1499.3,1518.0,1482.1,1512.5,5938356.497712375,3926.18611419
2022-10-28 11:00:00,Bitfinex,ETH/USD,1502.0,1505.4,1495.4,1499.5,673313.3321600751,449.02522985
2022-10-28 10:00:00,Bitfinex,ETH/USD,1508.0,1511.4,1494.7,1501.9,523889.6071489711,348.81790209
2022-10-28 09:00:00,Bitfinex,ETH/USD,1503.6,1510.8,1499.7,1508.0,546736.21376244,362.55717093
2022-10-28 08:00:00,Bitfinex,ETH/USD,1494.8,1506.0,1486.8,1503.6,1621672.32030048,1078.5264168
2022-10-28 07:00:00,Bitfinex,ETH/USD,1512.6,1513.9,1489.2,1494.3,1696270.518366123,1135.16062261
2022-10-28 06:00:00,Bitfinex,ETH/USD,1517.5,1521.3,1511.6,1512.1,315269.031221692,208.49747452
2022-10-28 05:00:00,Bitfinex,ETH/USD,1509.4,1517.8,1503.1,1517.6,272848.34609088,179.7893688
2022-10-28 04:00:00,Bitfinex,ETH/USD,1508.7,1511.6,1506.8,1508.9,396761.674998949,262.94762741
2022-10-28 03:00:00,Bitfinex,ETH/USD,1502.0,1509.9,1500.6,1508.9,757374.3997840941,501.93810046
2022-10-28 02:00:00,Bitfinex,ETH/USD,1525.8,1526.3,1498.2,1502.3,1830445.2757145904,1218.4285933
2022-10-28 01:00:00,Bitfinex,ETH/USD,1520.4,1526.1,1515.0,1525.6,523586.95710288,343.2006798
2022-10-28 00:00:00,Bitfinex,ETH/USD,1515.1,1524.5,1502.0,1520.3,2036885.16370286,1339.7915962
2022-10-27 23:00:00,Bitfinex,ETH/USD,1518.6,1519.8,1504.3,1515.1,2826649.9718605108,1865.65241361
2022-10-27 22:00:00,Bitfinex,ETH/USD,1525.7,1529.3,1511.7,1518.7,818078.0468838911,538.66994593
2022-10-27 21:00:00,Bitfinex,ETH/USD,1528.6,1530.0,1515.7,1525.7,2386586.266104667,1564.25658131
2022-10-27 20:00:00,Bitfinex,ETH/USD,1564.0,1564.6,1510.0,1528.5,9512088.20999805,6223.1522473
2022-10-27 19:00:00,Bitfinex,ETH/USD,1557.2,1567.4,1557.2,1563.6,946661.052687048,605.43684618
2022-10-27 18:00:00,Bitfinex,ETH/USD,1553.2,1560.4,1551.0,1557.0,1783509.40713393,1145.47810349
2022-10-27 17:00:00,Bitfinex,ETH/USD,1550.7,1562.1,1547.2,1552.9,877461.8519924211,565.04723549
2022-10-27 16:00:00,Bitfinex,ETH/USD,1545.2,1551.6,1540.6,1550.7,1514048.742523008,976.36470144
2022-10-27 15:00:00,Bitfinex,ETH/USD,1548.9,1560.0,1543.2,1545.4,563930.784791674,364.90926931
2022-10-27 14:00:00,Bitfinex,ETH/USD,1544.7,1567.1,1541.2,1547.6,1994301.862668016,1288.64167916
2022-10-27 13:00:00,Bitfinex,ETH/USD,1573.0,1578.0,1535.4,1544.4,2561994.266389272,1658.89294638
2022-10-27 12:00:00,Bitfinex,ETH/USD,1552.0,1579.2,1540.7,1572.3,15346344.736585109,9760.44313209
2022-10-27 11:00:00,Bitfinex,ETH/USD,1542.2,1559.4,1541.6,1551.7,2245975.600387603,1447.42901359
2022-10-27 10:00:00,Bitfinex,ETH/USD,1550.1,1550.9,1537.8,1542.2,2057009.637750892,1333.81509386
2022-10-27 09:00:00,Bitfinex,ETH/USD,1555.0,1555.0,1542.5,1550.7,1639361.658112569,1057.17524867
2022-10-27 08:00:00,Bitfinex,ETH/USD,1557.6,1560.8,1549.8,1554.9,1240716.6089363552,797.93980895
2022-10-27 07:00:00,Bitfinex,ETH/USD,1555.2,1563.0,1552.3,1557.5,444878.656476625,285.63637655
2022-10-27 06:00:00,Bitfinex,ETH/USD,1564.0,1568.4,1554.4,1555.4,1224757.32676297,787.42273805
2022-10-27 05:00:00,Bitfinex,ETH/USD,1562.6,1572.8,1561.7,1564.1,1381759.850344922,883.42168042
2022-10-27 04:00:00,Bitfinex,ETH/USD,1556.2,1569.8,1550.8,1563.1,1000203.619229122,639.88460062
2022-10-27 03:00:00,Bitfinex,ETH/USD,1550.5,1558.9,1533.8,1556.1,4460188.703695452,2866.26097532
2022-10-27 02:00:00,Bitfinex,ETH/USD,1562.5,1571.6,1548.7,1550.3,1222422.436470151,788.50702217
2022-10-27 01:00:00,Bitfinex,ETH/USD,1561.0,1570.1,1557.6,1562.8,515287.069891148,329.72041841
2022-10-27 00:00:00,Bitfinex,ETH/USD,1566.9,1578.8,1557.4,1560.9,2126358.699070452,1362.26452628
2022-10-26 23:00:00,Bitfinex,ETH/USD,1569.3,1585.9,1563.3,1566.9,2851682.8499091,1819.952039
2022-10-26 22:00:00,Bitfinex,ETH/USD,1552.1,1578.4,1544.4,1570.0,3740695.5889466,2382.60865538
2022-10-26 21:00:00,Bitfinex,ETH/USD,1554.6,1557.0,1549.5,1552.3,659352.459678623,424.75839701
2022-10-26 20:00:00,Bitfinex,ETH/USD,1565.9,1579.9,1545.9,1554.7,2798750.7047399622,1800.18698446
2022-10-26 19:00:00,Bitfinex,ETH/USD,1554.8,1570.0,1548.6,1565.4,3411894.0632992205,2179.5669243
2022-10-26 18:00:00,Bitfinex,ETH/USD,1562.3,1573.0,1551.9,1554.8,1829255.484520932,1176.52140759
2022-10-26 17:00:00,Bitfinex,ETH/USD,1548.1,1564.4,1541.6,1562.3,1707306.833811676,1092.81625412
2022-10-26 16:00:00,Bitfinex,ETH/USD,1568.6,1572.8,1545.0,1548.1,2479158.815489289,1601.42033169
2022-10-26 15:00:00,Bitfinex,ETH/USD,1576.1,1582.7,1561.5,1568.4,4442788.962004776,2832.68870314
2022-10-26 14:00:00,Bitfinex,ETH/USD,1530.8,1596.0,1530.8,1575.8,16687787.42611294,10590.0415193
2022-10-26 13:00:00,Bitfinex,ETH/USD,1525.4,1543.0,1511.0,1531.0,3102070.45292165,2026.17273215
2022-10-26 12:00:00,Bitfinex,ETH/USD,1530.1,1530.3,1512.6,1525.4,2358471.169103392,1546.13292848
2022-10-26 11:00:00,Bitfinex,ETH/USD,1539.0,1548.3,1527.4,1529.8,2558759.989050872,1672.61079164
2022-10-26 10:00:00,Bitfinex,ETH/USD,1532.3,1542.6,1525.5,1538.8,1252304.872766092,813.81912709
2022-10-26 09:00:00,Bitfinex,ETH/USD,1538.4,1541.7,1529.9,1532.1,861265.1047114261,562.14679506
2022-10-26 08:00:00,Bitfinex,ETH/USD,1517.6,1559.7,1510.5,1538.1,7650361.202296184,4973.90364885
2022-10-26 07:00:00,Bitfinex,ETH/USD,1499.1,1524.6,1494.3,1517.9,3582221.683864558,2359.98529802
2022-10-26 06:00:00,Bitfinex,ETH/USD,1485.2,1502.0,1483.7,1498.7,2150554.317376885,1434.94649855
2022-10-26 05:00:00,Bitfinex,ETH/USD,1481.9,1486.6,1478.5,1485.4,1027038.7359188182,691.42233467
2022-10-26 04:00:00,Bitfinex,ETH/USD,1488.5,1490.9,1478.5,1481.5,1807989.177374815,1220.37744001
2022-10-26 03:00:00,Bitfinex,ETH/USD,1486.8,1505.6,1481.8,1488.8,2197380.494701384,1475.94068693
2022-10-26 02:00:00,Bitfinex,ETH/USD,1481.6,1500.1,1477.5,1487.4,45205474.804819874,30392.27834128
2022-10-26 01:00:00,Bitfinex,ETH/USD,1473.2,1488.4,1462.0,1481.6,4748500.742886272,3204.98160292
2022-10-26 00:00:00,Bitfinex,ETH/USD,1461.1,1474.3,1458.5,1472.7,2848047.829862988,1933.89545044
2022-10-25 23:00:00,Bitfinex,ETH/USD,1459.0,1465.4,1457.1,1460.8,942114.98743296,644.9308512
2022-10-25 22:00:00,Bitfinex,ETH/USD,1483.6,1483.6,1448.9,1458.3,2361099.5039090067,1619.07666729
2022-10-25 21:00:00,Bitfinex,ETH/USD,1475.2,1491.1,1467.0,1481.0,3470059.13034589,2343.05140469
2022-10-25 20:00:00,Bitfinex,ETH/USD,1494.4,1496.1,1453.7,1474.9,7705162.176394628,5224.19294623
2022-10-25 19:00:00,Bitfinex,ETH/USD,1496.2,1508.4,1485.0,1494.4,3208310.9150545285,2146.88899562
2022-10-25 18:00:00,Bitfinex,ETH/USD,1483.9,1526.8,1476.1,1496.3,9442548.80453985,6310.59867977
2022-10-25 17:00:00,Bitfinex,ETH/USD,1429.8,1533.1,1429.2,1484.2,20225820.86401345,13627.42276244
2022-10-25 16:00:00,Bitfinex,ETH/USD,1410.0,1431.2,1405.9,1429.5,5084554.281525675,3556.87602765
2022-10-25 15:00:00,Bitfinex,ETH/USD,1383.2,1420.0,1383.1,1409.5,8415389.081803005,5970.47824179
2022-10-25 14:00:00,Bitfinex,ETH/USD,1383.1,1389.6,1378.1,1383.1,1366327.4632097029,987.87322913
2022-10-25 13:00:00,Bitfinex,ETH/USD,1354.9,1389.1,1354.7,1383.0,3296707.31263632,2383.73630704
2022-10-25 12:00:00,Bitfinex,ETH/USD,1348.5,1358.8,1347.8,1355.0,1490356.368103,1099.8939986
2022-10-25 11:00:00,Bitfinex,ETH/USD,1346.7,1351.2,1344.2,1348.3,251434.269914964,186.48243708
2022-10-25 10:00:00,Bitfinex,ETH/USD,1345.1,1347.0,1340.2,1346.5,130354.97431798,96.81022972
2022-10-25 09:00:00,Bitfinex,ETH/USD,1345.1,1348.9,1343.7,1345.4,289990.616326306,215.54230439
2022-10-25 08:00:00,Bitfinex,ETH/USD,1348.1,1350.3,1343.5,1345.3,418075.646172338,310.76759546
2022-10-25 07:00:00,Bitfinex,ETH/USD,1349.0,1349.9,1346.4,1348.1,82472.112420438,61.17655398
2022-10-25 06:00:00,Bitfinex,ETH/USD,1351.1,1353.0,1348.2,1348.8,84347.261601312,62.53503974
2022-10-25 05:00:00,Bitfinex,ETH/USD,1347.4,1351.0,1344.7,1351.0,292741.61214312,216.68513112
2022-10-25 04:00:00,Bitfinex,ETH/USD,1348.7,1352.1,1346.0,1347.3,158709.980783286,117.79854582
2022-10-25 03:00:00,Bitfinex,ETH/USD,1342.3,1350.4,1341.6,1348.5,206617.06843098,153.21992468
2022-10-25 02:00:00,Bitfinex,ETH/USD,1341.1,1342.7,1338.4,1342.4,63488.415790992,47.29470783
2022-10-25 01:00:00,Bitfinex,ETH/USD,1343.5,1343.9,1335.9,1341.0,373621.69755648,278.61424128
2022-10-25 00:00:00,Bitfinex,ETH/USD,1344.6,1346.7,1340.7,1343.4,136048.06374025802,101.27144837
2022-10-24 23:00:00,Bitfinex,ETH/USD,1348.1,1348.1,1343.8,1344.7,115116.904685027,85.60787141
2022-10-24 22:00:00,Bitfinex,ETH/USD,1350.5,1350.6,1341.9,1347.0,215535.68243403,160.01164249
2022-10-24 21:00:00,Bitfinex,ETH/USD,1351.9,1360.6,1346.9,1350.0,1262393.506674,935.10630124
2022-10-24 20:00:00,Bitfinex,ETH/USD,1345.7,1353.0,1344.4,1351.9,185357.376432041,137.10879239
2022-10-24 19:00:00,Bitfinex,ETH/USD,1342.6,1354.1,1342.6,1345.0,744523.3503123,553.54895934
2022-10-24 18:00:00,Bitfinex,ETH/USD,1335.6,1343.9,1335.4,1342.3,248236.032590864,184.93334768
2022-10-24 17:00:00,Bitfinex,ETH/USD,1336.4,1337.9,1331.7,1335.4,180767.19474411404,135.36557941
2022-10-24 16:00:00,Bitfinex,ETH/USD,1342.6,1344.6,1335.7,1335.9,98800.327323222,73.95787658
2022-10-24 15:00:00,Bitfinex,ETH/USD,1335.4,1343.2,1333.5,1343.0,409771.39913215,305.11645505
2022-10-24 14:00:00,Bitfinex,ETH/USD,1348.2,1348.2,1324.7,1335.2,3078628.210392536,2305.74311743
2022-10-24 13:00:00,Bitfinex,ETH/USD,1349.9,1352.2,1341.5,1349.3,850169.574986577,630.08194989
2022-10-24 12:00:00,Bitfinex,ETH/USD,1354.4,1354.5,1343.0,1350.1,495951.916661441,367.34457941
2022-10-24 11:00:00,Bitfinex,ETH/USD,1351.5,1355.7,1347.4,1354.5,418309.36859407503,308.82936035
2022-10-24 10:00:00,Bitfinex,ETH/USD,1346.8,1353.6,1345.7,1351.3,711520.745886884,526.54536068
2022-10-24 09:00:00,Bitfinex,ETH/USD,1338.7,1348.1,1337.0,1346.9,740258.5760633601,549.6017344
2022-10-24 08:00:00,Bitfinex,ETH/USD,1337.6,1339.9,1333.4,1338.7,211684.496090375,158.12691125
2022-10-24 07:00:00,Bitfinex,ETH/USD,1339.3,1345.5,1333.9,1337.9,996215.828547204,744.61157676
2022-10-24 06:00:00,Bitfinex,ETH/USD,1343.5,1347.0,1337.3,1339.1,974871.218333082,728.00479302
2022-10-24 05:00:00,Bitfinex,ETH/USD,1348.6,1348.7,1340.1,1343.5,291621.95943523,217.06137658
2022-10-24 04:00:00,Bitfinex,ETH/USD,1348.9,1349.1,1342.0,1348.4,919080.333777536,681.60807904
2022-10-24 03:00:00,Bitfinex,ETH/USD,1353.2,1354.7,1345.2,1348.6,896239.451408774,664.57025909
2022-10-24 02:00:00,Bitfinex,ETH/USD,1356.1,1359.6,1352.4,1352.4,592521.689237604,438.12606421
2022-10-24 01:00:00,Bitfinex,ETH/USD,1361.9,1363.4,1353.1,1356.0,856696.6893707999,631.7822193
2022-10-24 00:00:00,Bitfinex,ETH/USD,1365.3,1371.5,1359.0,1361.9,2806916.873878258,2061.03008582
2022-10-23 23:00:00,Bitfinex,ETH/USD,1367.1,1369.6,1360.1,1364.8,759978.734472592,556.84256629
2022-10-23 22:00:00,Bitfinex,ETH/USD,1338.1,1372.4,1338.0,1366.8,4464390.427142676,3266.30847757
2022-10-23 21:00:00,Bitfinex,ETH/USD,1332.0,1339.6,1331.0,1337.7,639607.2136446721,478.13950336
2022-10-23 20:00:00,Bitfinex,ETH/USD,1332.8,1338.9,1330.3,1332.0,1755773.31918996,1318.14813753
2022-10-23 19:00:00,Bitfinex,ETH/USD,1330.9,1334.7,1330.9,1332.1,157860.44117751598,118.50494796
2022-10-23 18:00:00,Bitfinex,ETH/USD,1330.1,1336.8,1326.4,1330.7,1130056.989367901,849.21995143
2022-10-23 17:00:00,Bitfinex,ETH/USD,1313.3,1332.0,1312.6,1330.7,2633044.523755205,1978.69130815
2022-10-23 16:00:00,Bitfinex,ETH/USD,1314.7,1315.4,1312.6,1313.2,89599.029669296,68.22953828
2022-10-23 15:00:00,Bitfinex,ETH/USD,1312.5,1317.5,1312.5,1315.2,375883.198430976,285.79926888
2022-10-23 14:00:00,Bitfinex,ETH/USD,1309.4,1313.4,1309.4,1312.2,246330.447915168,187.72324944
2022-10-23 13:00:00,Bitfinex,ETH/USD,1307.9,1310.5,1306.5,1309.4,209508.459436674,160.00340571
