Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_XRP
2022-02-04 00:00:00,Bitfinex,XRP/USD,0.61103,0.61103,0.60611,0.60734,150562.2315679991,247904.3559917
2022-02-03 23:00:00,Bitfinex,XRP/USD,0.60577,0.61126,0.6047,0.61,84280.3558293239,138164.51775299
2022-02-03 22:00:00,Bitfinex,XRP/USD,0.60659,0.60717,0.60332,0.60577,41733.21166427519,68892.83335965
2022-02-03 21:00:00,Bitfinex,XRP/USD,0.60002,0.60784,0.59997,0.60632,196111.3661915073,323445.31961919
2022-02-03 20:00:00,Bitfinex,XRP/USD,0.59932,0.6016,0.59767,0.59894,68683.20498348672,114674.60009932
2022-02-03 19:00:00,Bitfinex,XRP/USD,0.60234,0.60378,0.59682,0.59932,76001.62425678488,126813.09526928
2022-02-03 18:00:00,Bitfinex,XRP/USD,0.60255,0.60309,0.59998,0.60284,35988.91682894342,59698.95300402
2022-02-03 17:00:00,Bitfinex,XRP/USD,0.60007,0.6042,0.59771,0.60296,70156.35294856162,116353.24556946
2022-02-03 16:00:00,Bitfinex,XRP/USD,0.60439,0.60716,0.60028,0.60028,128360.56654402276,213834.48814557
2022-02-03 15:00:00,Bitfinex,XRP/USD,0.5984,0.6055,0.59768,0.60452,171704.10177439492,284033.78180109
2022-02-03 14:00:00,Bitfinex,XRP/USD,0.59828,0.60164,0.59746,0.59857,109572.78484996637,183057.5953522
2022-02-03 13:00:00,Bitfinex,XRP/USD,0.59928,0.60089,0.59544,0.59796,85518.35668584822,143016.85177244
2022-02-03 12:00:00,Bitfinex,XRP/USD,0.59834,0.59992,0.591,0.59882,135909.05716012098,226961.45279069
2022-02-03 11:00:00,Bitfinex,XRP/USD,0.59432,0.59918,0.59261,0.59883,119866.95260786834,200168.58308346
2022-02-03 10:00:00,Bitfinex,XRP/USD,0.59367,0.59617,0.58932,0.59438,228284.76261277017,384072.07949926
2022-02-03 09:00:00,Bitfinex,XRP/USD,0.60149,0.60221,0.59296,0.59408,95432.1110627805,160638.48482154
2022-02-03 08:00:00,Bitfinex,XRP/USD,0.60511,0.60612,0.60024,0.60149,106882.79362679496,177696.70921677
2022-02-03 07:00:00,Bitfinex,XRP/USD,0.60408,0.60704,0.60373,0.6052,47784.46085518353,78956.47861068
2022-02-03 06:00:00,Bitfinex,XRP/USD,0.60541,0.60562,0.60304,0.60409,28514.57928284645,47202.53485879
2022-02-03 05:00:00,Bitfinex,XRP/USD,0.60287,0.60674,0.60156,0.6057,59455.62079932283,98160.17962576
2022-02-03 04:00:00,Bitfinex,XRP/USD,0.60083,0.6044,0.60024,0.60303,27887.38184533893,46245.43031912
2022-02-03 03:00:00,Bitfinex,XRP/USD,0.6025,0.60278,0.59911,0.60113,55279.3707984677,91959.09503513
2022-02-03 02:00:00,Bitfinex,XRP/USD,0.59922,0.60335,0.59852,0.60264,93400.20568849843,154985.07515017
2022-02-03 01:00:00,Bitfinex,XRP/USD,0.6017,0.60387,0.597,0.59971,97138.16061800762,161975.2223875
2022-02-03 00:00:00,Bitfinex,XRP/USD,0.60132,0.60364,0.59671,0.60167,325744.9383706812,541401.33024861
2022-02-02 23:00:00,Bitfinex,XRP/USD,0.60371,0.60519,0.5993,0.6015,157971.09573049293,262628.58808062
2022-02-02 22:00:00,Bitfinex,XRP/USD,0.60192,0.60558,0.59954,0.60341,144190.4118681883,238959.26794085
2022-02-02 21:00:00,Bitfinex,XRP/USD,0.61197,0.6125,0.596,0.60233,237150.2471088702,393721.46017776
2022-02-02 20:00:00,Bitfinex,XRP/USD,0.61266,0.614,0.60825,0.6122,107018.04862915672,174808.96541842
2022-02-02 19:00:00,Bitfinex,XRP/USD,0.6114,0.61448,0.61029,0.61296,27802.485564018865,45357.7485709
2022-02-02 18:00:00,Bitfinex,XRP/USD,0.61032,0.61214,0.60892,0.61137,44678.631541108894,73079.52883051
2022-02-02 17:00:00,Bitfinex,XRP/USD,0.6077,0.612,0.60634,0.60993,53674.866190085966,88001.6824719
2022-02-02 16:00:00,Bitfinex,XRP/USD,0.61099,0.61103,0.60188,0.60743,224533.3749923513,369644.85618483
2022-02-02 15:00:00,Bitfinex,XRP/USD,0.61337,0.61668,0.60957,0.6114,353629.4914594752,578393.01841589
2022-02-02 14:00:00,Bitfinex,XRP/USD,0.6272,0.62842,0.61166,0.61358,252385.31701627848,411332.37233332
2022-02-02 13:00:00,Bitfinex,XRP/USD,0.631,0.63153,0.62652,0.62726,69315.65049011644,110505.4530659
2022-02-02 12:00:00,Bitfinex,XRP/USD,0.62629,0.63118,0.62628,0.63097,72739.8840214039,115282.63470752
2022-02-02 11:00:00,Bitfinex,XRP/USD,0.62709,0.62718,0.62549,0.62641,10052.459178967332,16047.7310052
2022-02-02 10:00:00,Bitfinex,XRP/USD,0.62547,0.62746,0.62486,0.62723,36073.70413723716,57512.72123023
2022-02-02 09:00:00,Bitfinex,XRP/USD,0.62364,0.62637,0.62191,0.62637,23500.09157153608,37517.90726174
2022-02-02 08:00:00,Bitfinex,XRP/USD,0.62268,0.62534,0.62188,0.62418,42745.77142486814,68483.08408611
2022-02-02 07:00:00,Bitfinex,XRP/USD,0.62474,0.62585,0.62146,0.62259,94357.5858311771,151556.5393456
2022-02-02 06:00:00,Bitfinex,XRP/USD,0.62714,0.62817,0.62349,0.62474,71939.6272441886,115151.30653422
2022-02-02 05:00:00,Bitfinex,XRP/USD,0.62566,0.62713,0.62518,0.62658,38699.83136127232,61763.59181792
2022-02-02 04:00:00,Bitfinex,XRP/USD,0.62593,0.62685,0.62438,0.62598,40621.04598306433,64891.92303758
2022-02-02 03:00:00,Bitfinex,XRP/USD,0.62673,0.62957,0.62592,0.62593,44172.39986975576,70570.83039598
2022-02-02 02:00:00,Bitfinex,XRP/USD,0.62498,0.62823,0.62315,0.6271,59053.70960899992,94169.52576782
2022-02-02 01:00:00,Bitfinex,XRP/USD,0.628,0.62989,0.62393,0.62506,89998.98297025163,143984.55023558
2022-02-02 00:00:00,Bitfinex,XRP/USD,0.62892,0.63172,0.62552,0.62809,111799.19801525044,177998.69129464
2022-02-01 23:00:00,Bitfinex,XRP/USD,0.62775,0.63144,0.62656,0.62892,106106.5405402374,168712.30131056
2022-02-01 22:00:00,Bitfinex,XRP/USD,0.6255,0.62861,0.62444,0.62861,81118.34735465742,129043.9976371
2022-02-01 21:00:00,Bitfinex,XRP/USD,0.62463,0.62734,0.62376,0.62591,67674.30020312959,108121.45548582
2022-02-01 20:00:00,Bitfinex,XRP/USD,0.62293,0.62711,0.62293,0.62463,99517.9227283671,159322.99557877
2022-02-01 19:00:00,Bitfinex,XRP/USD,0.62252,0.62425,0.62005,0.62274,115250.31751620978,185069.72013394
2022-02-01 18:00:00,Bitfinex,XRP/USD,0.62378,0.62776,0.62204,0.62213,103999.84010522302,167167.37676245
2022-02-01 17:00:00,Bitfinex,XRP/USD,0.62805,0.62854,0.62141,0.62395,132983.1641396321,213131.1229099
2022-02-01 16:00:00,Bitfinex,XRP/USD,0.62396,0.62961,0.62076,0.62761,246277.5226042857,392405.35141933
2022-02-01 15:00:00,Bitfinex,XRP/USD,0.6203,0.62425,0.61624,0.62415,154787.7462337147,247997.67080624
2022-02-01 14:00:00,Bitfinex,XRP/USD,0.62433,0.62557,0.61593,0.62028,208010.28265087245,335349.00794943
2022-02-01 13:00:00,Bitfinex,XRP/USD,0.6222,0.62595,0.61803,0.62472,159619.98088208746,255506.4362948
2022-02-01 12:00:00,Bitfinex,XRP/USD,0.62199,0.62409,0.62048,0.62216,205716.58982995915,330649.01284229
2022-02-01 11:00:00,Bitfinex,XRP/USD,0.61765,0.62301,0.61687,0.62229,104401.13698563309,167769.2667175
2022-02-01 10:00:00,Bitfinex,XRP/USD,0.61677,0.61923,0.61361,0.61754,192115.8942130588,311098.70488237
2022-02-01 09:00:00,Bitfinex,XRP/USD,0.62419,0.63089,0.61408,0.61731,371918.981658948,602483.32549116
2022-02-01 08:00:00,Bitfinex,XRP/USD,0.61804,0.6242,0.61784,0.62415,60558.85810771895,97026.12850712
2022-02-01 07:00:00,Bitfinex,XRP/USD,0.61939,0.6203,0.6168,0.61777,73866.21875259664,119569.12564967
2022-02-01 06:00:00,Bitfinex,XRP/USD,0.62243,0.62244,0.61876,0.61919,98109.10674114262,158447.49873406
2022-02-01 05:00:00,Bitfinex,XRP/USD,0.62462,0.62574,0.62215,0.62254,112214.55456463616,180252.76217534
2022-02-01 04:00:00,Bitfinex,XRP/USD,0.62692,0.62704,0.6223,0.6245,97388.04931758552,155945.63541647
2022-02-01 03:00:00,Bitfinex,XRP/USD,0.62132,0.62836,0.62032,0.62701,109706.9825846469,174968.47352458
2022-02-01 02:00:00,Bitfinex,XRP/USD,0.61692,0.62161,0.61659,0.62131,74758.3364374902,120323.72959954
2022-02-01 01:00:00,Bitfinex,XRP/USD,0.61496,0.61888,0.61468,0.61683,71902.87621335367,116568.38385512
2022-02-01 00:00:00,Bitfinex,XRP/USD,0.61771,0.61822,0.61142,0.61491,220150.8668194616,358021.28249575
2022-01-31 23:00:00,Bitfinex,XRP/USD,0.60941,0.6249,0.60939,0.61781,289834.9207176774,469132.77661041
2022-01-31 22:00:00,Bitfinex,XRP/USD,0.60883,0.61223,0.60848,0.60925,72753.28885161024,119414.50775808
2022-01-31 21:00:00,Bitfinex,XRP/USD,0.61002,0.61131,0.60787,0.60875,134958.80237552372,221698.23798854
2022-01-31 20:00:00,Bitfinex,XRP/USD,0.60772,0.61072,0.60605,0.61012,83261.66589368753,136467.68814936
2022-01-31 19:00:00,Bitfinex,XRP/USD,0.60549,0.61095,0.60549,0.60755,175586.62631145085,289007.69699852
2022-01-31 18:00:00,Bitfinex,XRP/USD,0.60734,0.60871,0.60425,0.60542,108429.2293701004,179097.53455469
2022-01-31 17:00:00,Bitfinex,XRP/USD,0.60638,0.60892,0.6043,0.60737,329366.72547613335,542283.49354781
2022-01-31 16:00:00,Bitfinex,XRP/USD,0.5975,0.60727,0.5963,0.60529,194287.46891705765,320982.45290201
2022-01-31 15:00:00,Bitfinex,XRP/USD,0.59465,0.60109,0.59464,0.59741,383528.0798889762,641984.70043852
2022-01-31 14:00:00,Bitfinex,XRP/USD,0.5896,0.59456,0.5876,0.59456,134514.07018124496,226241.37207556
2022-01-31 13:00:00,Bitfinex,XRP/USD,0.58754,0.59051,0.58439,0.58959,76601.20530033567,129922.83671761
2022-01-31 12:00:00,Bitfinex,XRP/USD,0.59102,0.59228,0.58405,0.58761,114082.65414032096,194146.89018281
2022-01-31 11:00:00,Bitfinex,XRP/USD,0.59164,0.59359,0.58558,0.59102,84102.97161372818,142301.39693027
2022-01-31 10:00:00,Bitfinex,XRP/USD,0.58913,0.59298,0.58683,0.5922,82254.30352206719,138896.15589677
2022-01-31 09:00:00,Bitfinex,XRP/USD,0.58713,0.58925,0.58527,0.58925,64111.27617425085,108801.48693127
2022-01-31 08:00:00,Bitfinex,XRP/USD,0.58966,0.59114,0.58625,0.58698,63750.29099821854,108607.26259535
2022-01-31 07:00:00,Bitfinex,XRP/USD,0.58477,0.59118,0.58412,0.59001,111612.02306521805,189169.71418318
2022-01-31 06:00:00,Bitfinex,XRP/USD,0.58592,0.58732,0.58477,0.58477,65703.7686722554,112358.30954436
2022-01-31 05:00:00,Bitfinex,XRP/USD,0.58365,0.58596,0.58236,0.58568,40895.99267642566,69826.51392642
2022-01-31 04:00:00,Bitfinex,XRP/USD,0.58676,0.58676,0.58033,0.58374,93504.76919773364,160182.22016263
2022-01-31 03:00:00,Bitfinex,XRP/USD,0.58711,0.58798,0.58177,0.58658,90837.84581611976,154860.1142489
2022-01-31 02:00:00,Bitfinex,XRP/USD,0.58724,0.58928,0.5818,0.58757,166597.2063605511,283535.92994971
2022-01-31 01:00:00,Bitfinex,XRP/USD,0.58701,0.59172,0.5859,0.58768,92109.92560986512,156734.83121744
2022-01-31 00:00:00,Bitfinex,XRP/USD,0.60157,0.60238,0.5856,0.5872,374459.62049416406,637703.71337562
2022-01-30 23:00:00,Bitfinex,XRP/USD,0.60176,0.60907,0.60104,0.6016,156211.4327138026,259659.96129289
2022-01-30 22:00:00,Bitfinex,XRP/USD,0.60266,0.6032,0.60008,0.60175,205682.05523361173,341806.48979412
2022-01-30 21:00:00,Bitfinex,XRP/USD,0.60462,0.60605,0.59943,0.60266,187659.622051792,311385.56076692
2022-01-30 20:00:00,Bitfinex,XRP/USD,0.60095,0.6052,0.59769,0.60449,201235.58838889096,332901.43491024
2022-01-30 19:00:00,Bitfinex,XRP/USD,0.61017,0.6102,0.59932,0.60098,339851.9437754632,565496.26239719
2022-01-30 18:00:00,Bitfinex,XRP/USD,0.61269,0.61282,0.60916,0.61008,56301.58026506081,92285.56954016
2022-01-30 17:00:00,Bitfinex,XRP/USD,0.61101,0.61348,0.60871,0.61312,41813.78354052032,68198.3682485
2022-01-30 16:00:00,Bitfinex,XRP/USD,0.61599,0.61698,0.60994,0.61072,97711.59241233362,159994.09289418
2022-01-30 15:00:00,Bitfinex,XRP/USD,0.61386,0.6165,0.6123,0.61566,119572.85710679556,194218.97980508
2022-01-30 14:00:00,Bitfinex,XRP/USD,0.61821,0.61891,0.61039,0.61401,82487.62957951053,134342.4855939
2022-01-30 13:00:00,Bitfinex,XRP/USD,0.61655,0.61842,0.6153,0.6182,19562.829545909583,31644.82294712
2022-01-30 12:00:00,Bitfinex,XRP/USD,0.62026,0.62112,0.61576,0.61647,56794.82568407915,92129.0990382
2022-01-30 11:00:00,Bitfinex,XRP/USD,0.61933,0.62217,0.61832,0.62018,50647.74138750753,81666.19592297
2022-01-30 10:00:00,Bitfinex,XRP/USD,0.61668,0.62062,0.61634,0.61952,48066.70901447501,77587.01739165
2022-01-30 09:00:00,Bitfinex,XRP/USD,0.61859,0.61988,0.61636,0.61658,20233.466193210978,32815.63818679
2022-01-30 08:00:00,Bitfinex,XRP/USD,0.62215,0.62337,0.61777,0.61852,41438.63479434275,66996.43470598
2022-01-30 07:00:00,Bitfinex,XRP/USD,0.62158,0.62373,0.61995,0.62135,42883.91335807292,69017.32253653
2022-01-30 06:00:00,Bitfinex,XRP/USD,0.61961,0.62179,0.61916,0.62122,20489.173441103285,32982.15357056
2022-01-30 05:00:00,Bitfinex,XRP/USD,0.61887,0.62288,0.61883,0.62003,49167.08702338143,79297.91626757
2022-01-30 04:00:00,Bitfinex,XRP/USD,0.61675,0.61999,0.61494,0.61872,23763.786154044054,38407.98124199
2022-01-30 03:00:00,Bitfinex,XRP/USD,0.61662,0.6192,0.6154,0.61597,32262.499459815543,52376.73824994
2022-01-30 02:00:00,Bitfinex,XRP/USD,0.61474,0.61659,0.61279,0.61626,29430.742625968014,47757.02240283
2022-01-30 01:00:00,Bitfinex,XRP/USD,0.61241,0.61601,0.61193,0.61464,51910.78738589087,84457.22274159
2022-01-30 00:00:00,Bitfinex,XRP/USD,0.61837,0.62015,0.61141,0.61242,155388.46204263176,253728.58829338
2022-01-29 23:00:00,Bitfinex,XRP/USD,0.61848,0.61848,0.61349,0.61812,29725.42907020751,48090.06191388
2022-01-29 22:00:00,Bitfinex,XRP/USD,0.6203,0.6203,0.61574,0.61812,57744.56023303735,93419.65999003
2022-01-29 21:00:00,Bitfinex,XRP/USD,0.6198,0.62592,0.61875,0.61958,142414.58376208792,229856.65089591
2022-01-29 20:00:00,Bitfinex,XRP/USD,0.61581,0.62531,0.6155,0.62007,337216.41594687424,543836.0442319
2022-01-29 19:00:00,Bitfinex,XRP/USD,0.61732,0.61889,0.61581,0.61627,32096.828267531462,52082.41236395
2022-01-29 18:00:00,Bitfinex,XRP/USD,0.61457,0.61838,0.61372,0.61719,164593.2454372681,266681.64655498
2022-01-29 17:00:00,Bitfinex,XRP/USD,0.61616,0.61741,0.61305,0.61429,27343.464419703487,44512.30594622
2022-01-29 16:00:00,Bitfinex,XRP/USD,0.61443,0.61579,0.61028,0.61536,67565.81566448226,109798.84240848
2022-01-29 15:00:00,Bitfinex,XRP/USD,0.61255,0.61659,0.60898,0.614,175041.24390140534,285083.45912281
2022-01-29 14:00:00,Bitfinex,XRP/USD,0.62254,0.6228,0.61122,0.6131,214247.88883686787,349450.15305312
2022-01-29 13:00:00,Bitfinex,XRP/USD,0.61895,0.62377,0.6158,0.62191,168430.09609807158,270827.12305329
2022-01-29 12:00:00,Bitfinex,XRP/USD,0.61624,0.61963,0.61327,0.61903,68623.3466859841,110856.25363227
2022-01-29 11:00:00,Bitfinex,XRP/USD,0.61668,0.61673,0.61486,0.61591,43144.24551358076,70049.59411859
2022-01-29 10:00:00,Bitfinex,XRP/USD,0.61724,0.61834,0.6146,0.61678,21547.52435263643,34935.51080229
2022-01-29 09:00:00,Bitfinex,XRP/USD,0.61653,0.61779,0.61388,0.61753,55006.13178315977,89074.42842155
2022-01-29 08:00:00,Bitfinex,XRP/USD,0.61843,0.62001,0.6165,0.61674,72176.77292722832,117029.49853622
2022-01-29 07:00:00,Bitfinex,XRP/USD,0.61473,0.61953,0.61408,0.61832,74468.74533209544,120437.22559855
2022-01-29 06:00:00,Bitfinex,XRP/USD,0.61156,0.615,0.6107,0.61498,49003.48638969658,79683.05699323
2022-01-29 05:00:00,Bitfinex,XRP/USD,0.61381,0.61388,0.60968,0.61132,12334.605158757293,20177.00248439
2022-01-29 04:00:00,Bitfinex,XRP/USD,0.61221,0.61459,0.6122,0.61338,77036.38215531796,125593.2409849
2022-01-29 03:00:00,Bitfinex,XRP/USD,0.61085,0.61374,0.61011,0.61223,47604.48329290307,77755.88143819
2022-01-29 02:00:00,Bitfinex,XRP/USD,0.61091,0.61339,0.60946,0.61111,31841.30602898272,52104.05005479
2022-01-29 01:00:00,Bitfinex,XRP/USD,0.61337,0.61553,0.60928,0.61097,55414.86497314758,90699.81336751
2022-01-29 00:00:00,Bitfinex,XRP/USD,0.6114,0.6161,0.6108,0.61255,91087.51083052748,148702.16444458
2022-01-28 23:00:00,Bitfinex,XRP/USD,0.60773,0.61426,0.60773,0.61189,52116.82823285234,85173.52503367
2022-01-28 22:00:00,Bitfinex,XRP/USD,0.60994,0.61215,0.60705,0.60767,65409.63778988768,107640.06416293
2022-01-28 21:00:00,Bitfinex,XRP/USD,0.60862,0.61277,0.60772,0.60925,94404.67154307658,154952.27171617
2022-01-28 20:00:00,Bitfinex,XRP/USD,0.60452,0.60887,0.60143,0.60784,67488.654156004,111030.29441301
2022-01-28 19:00:00,Bitfinex,XRP/USD,0.60408,0.60452,0.59803,0.60444,91303.27992211327,151054.33115299
2022-01-28 18:00:00,Bitfinex,XRP/USD,0.60143,0.6069,0.60085,0.604,48865.2788357576,80902.7795294
2022-01-28 17:00:00,Bitfinex,XRP/USD,0.60403,0.60597,0.59975,0.60197,64727.95095579224,107526.87169758
2022-01-28 16:00:00,Bitfinex,XRP/USD,0.60321,0.60944,0.60113,0.60403,233896.16770785177,387226.07769126
2022-01-28 15:00:00,Bitfinex,XRP/USD,0.59772,0.60472,0.59626,0.60342,96970.54320098486,160701.57303534
2022-01-28 14:00:00,Bitfinex,XRP/USD,0.60179,0.60227,0.59507,0.59765,119965.8181123596,200729.21963082
2022-01-28 13:00:00,Bitfinex,XRP/USD,0.59448,0.60315,0.59348,0.60167,200258.4835478029,332837.74086759
2022-01-28 12:00:00,Bitfinex,XRP/USD,0.59504,0.59763,0.59221,0.59494,90490.57267649464,152100.33394375
2022-01-28 11:00:00,Bitfinex,XRP/USD,0.59869,0.59943,0.5927,0.5955,98360.41959920122,165172.82888195
2022-01-28 10:00:00,Bitfinex,XRP/USD,0.59723,0.6003,0.59477,0.59859,60601.58671833087,101240.55984619
2022-01-28 09:00:00,Bitfinex,XRP/USD,0.59964,0.6035,0.59689,0.59848,123537.47758178457,206418.72340226
2022-01-28 08:00:00,Bitfinex,XRP/USD,0.60191,0.60471,0.59476,0.59976,161033.6478603719,268496.81182535
2022-01-28 07:00:00,Bitfinex,XRP/USD,0.60368,0.60608,0.60161,0.60245,81166.12412394983,134726.73935422
2022-01-28 06:00:00,Bitfinex,XRP/USD,0.6076,0.6114,0.60362,0.60381,106355.92473813704,176141.37682075
2022-01-28 05:00:00,Bitfinex,XRP/USD,0.60639,0.60866,0.60451,0.60719,33852.41050491187,55752.58239581
2022-01-28 04:00:00,Bitfinex,XRP/USD,0.6099,0.61154,0.60347,0.60669,100415.63600974306,165513.9132172
2022-01-28 03:00:00,Bitfinex,XRP/USD,0.60638,0.61265,0.60622,0.60959,75815.0241175637,124370.51808193
2022-01-28 02:00:00,Bitfinex,XRP/USD,0.60433,0.60626,0.59852,0.60614,70383.14411327676,116116.97646299
2022-01-28 01:00:00,Bitfinex,XRP/USD,0.6097,0.61232,0.59961,0.60393,109056.79258596904,180578.53159467
2022-01-28 00:00:00,Bitfinex,XRP/USD,0.6093,0.61392,0.606,0.61,176512.53811725258,289364.81658566
2022-01-27 23:00:00,Bitfinex,XRP/USD,0.60286,0.61008,0.60286,0.60913,168551.05301732643,276707.85056938
2022-01-27 22:00:00,Bitfinex,XRP/USD,0.59562,0.60711,0.59225,0.60261,106635.42063966092,176955.94271529
2022-01-27 21:00:00,Bitfinex,XRP/USD,0.59174,0.59805,0.59001,0.59703,237968.56472771947,398587.28159007
2022-01-27 20:00:00,Bitfinex,XRP/USD,0.60371,0.60804,0.59128,0.59128,94528.01733962794,159870.14162432
2022-01-27 19:00:00,Bitfinex,XRP/USD,0.6056,0.60922,0.59951,0.60348,120784.15139867549,200146.07178146
2022-01-27 18:00:00,Bitfinex,XRP/USD,0.60655,0.6075,0.60102,0.6058,55141.26344015755,91022.22423268
2022-01-27 17:00:00,Bitfinex,XRP/USD,0.61094,0.61308,0.6036,0.60592,73106.95636248984,120654.46983511
2022-01-27 16:00:00,Bitfinex,XRP/USD,0.61141,0.61455,0.60653,0.61089,75535.76068133196,123648.71037557
2022-01-27 15:00:00,Bitfinex,XRP/USD,0.6142,0.61791,0.60848,0.61114,68016.49736240206,111294.46176392
2022-01-27 14:00:00,Bitfinex,XRP/USD,0.61473,0.61987,0.61298,0.61453,221485.24817777364,360414.05330541
2022-01-27 13:00:00,Bitfinex,XRP/USD,0.61027,0.61547,0.60963,0.614,66063.21680528093,107594.81564378
2022-01-27 12:00:00,Bitfinex,XRP/USD,0.60985,0.61235,0.60698,0.60994,122627.43968854546,201048.36490236
2022-01-27 11:00:00,Bitfinex,XRP/USD,0.60515,0.61126,0.6043,0.60964,73858.32961506837,121150.72766726
2022-01-27 10:00:00,Bitfinex,XRP/USD,0.60816,0.61164,0.60422,0.60581,56942.17521897574,93993.45540512
2022-01-27 09:00:00,Bitfinex,XRP/USD,0.60798,0.60998,0.6051,0.60836,71709.99622706021,117874.27876103
2022-01-27 08:00:00,Bitfinex,XRP/USD,0.60483,0.60934,0.59756,0.60849,155070.7043661308,254845.1155584
2022-01-27 07:00:00,Bitfinex,XRP/USD,0.60352,0.60973,0.60263,0.60574,57296.67619479885,94589.55359527
2022-01-27 06:00:00,Bitfinex,XRP/USD,0.59917,0.60361,0.59745,0.6033,28597.459224043665,47401.72256596
2022-01-27 05:00:00,Bitfinex,XRP/USD,0.59859,0.60262,0.59787,0.59901,48483.14206466276,80938.78577096
2022-01-27 04:00:00,Bitfinex,XRP/USD,0.59475,0.59846,0.59393,0.59829,46073.66339863754,77008.91440378
2022-01-27 03:00:00,Bitfinex,XRP/USD,0.59952,0.60193,0.58986,0.59502,86011.6390460338,144552.5176398
2022-01-27 02:00:00,Bitfinex,XRP/USD,0.59772,0.60127,0.59449,0.5994,205791.1388666793,343328.56000447
2022-01-27 01:00:00,Bitfinex,XRP/USD,0.62091,0.62091,0.59694,0.59771,547672.4649173118,916284.59439747
2022-01-27 00:00:00,Bitfinex,XRP/USD,0.61994,0.62482,0.61539,0.62117,76888.7356252415,123780.50392846
2022-01-26 23:00:00,Bitfinex,XRP/USD,0.6169,0.62326,0.61415,0.61937,159315.8988894416,257222.4984895
2022-01-26 22:00:00,Bitfinex,XRP/USD,0.60688,0.6168,0.60493,0.6168,73136.42620350237,118573.97244407
2022-01-26 21:00:00,Bitfinex,XRP/USD,0.62743,0.63047,0.606,0.60884,437853.9041707956,719160.87013139
2022-01-26 20:00:00,Bitfinex,XRP/USD,0.63781,0.63781,0.61643,0.62903,521294.8397093985,828728.10471583
2022-01-26 19:00:00,Bitfinex,XRP/USD,0.63042,0.65867,0.62741,0.63907,1278698.2192419963,2000873.4868512
2022-01-26 18:00:00,Bitfinex,XRP/USD,0.63273,0.63498,0.62273,0.63092,300268.77690181223,475922.10882808
2022-01-26 17:00:00,Bitfinex,XRP/USD,0.63527,0.6374,0.63144,0.63269,89630.9170066761,141666.40377859
2022-01-26 16:00:00,Bitfinex,XRP/USD,0.63531,0.63814,0.63337,0.6353,83189.64169912948,130945.44577228
2022-01-26 15:00:00,Bitfinex,XRP/USD,0.63711,0.63949,0.63015,0.63541,138618.4916121982,218155.98056719
2022-01-26 14:00:00,Bitfinex,XRP/USD,0.63166,0.6417,0.6309,0.63695,168064.20151323767,263857.76201152
2022-01-26 13:00:00,Bitfinex,XRP/USD,0.62422,0.63335,0.62012,0.6329,279751.0352137948,442014.59190045
2022-01-26 12:00:00,Bitfinex,XRP/USD,0.63416,0.63425,0.62274,0.62429,240536.6018336285,385296.25948458
2022-01-26 11:00:00,Bitfinex,XRP/USD,0.63448,0.63834,0.62908,0.63437,191840.31557782128,302410.76276908
2022-01-26 10:00:00,Bitfinex,XRP/USD,0.62913,0.63761,0.6266,0.63365,95571.7646236515,150827.37256159
2022-01-26 09:00:00,Bitfinex,XRP/USD,0.62398,0.62937,0.62274,0.6285,298865.0703732709,475521.19391133
2022-01-26 08:00:00,Bitfinex,XRP/USD,0.62104,0.62535,0.62102,0.62428,73044.3929027255,117005.81934825
2022-01-26 07:00:00,Bitfinex,XRP/USD,0.62061,0.62277,0.61843,0.62149,107618.53337937816,173162.13193998
2022-01-26 06:00:00,Bitfinex,XRP/USD,0.62645,0.62725,0.6193,0.61963,93468.8635350218,150846.25265888
2022-01-26 05:00:00,Bitfinex,XRP/USD,0.63074,0.63226,0.62621,0.62693,78313.22576678051,124915.42240247
2022-01-26 04:00:00,Bitfinex,XRP/USD,0.62108,0.63278,0.61947,0.63098,107904.55564055972,171011.05524828
2022-01-26 03:00:00,Bitfinex,XRP/USD,0.61537,0.62272,0.61537,0.62066,201664.9948286484,324920.23785752
2022-01-26 02:00:00,Bitfinex,XRP/USD,0.61246,0.62244,0.61246,0.61562,89130.18954203435,144781.17920476
2022-01-26 01:00:00,Bitfinex,XRP/USD,0.61239,0.61478,0.60879,0.61266,56179.15300647787,91697.11260157
2022-01-26 00:00:00,Bitfinex,XRP/USD,0.61864,0.61957,0.61071,0.61216,224450.6787776538,366653.61797186
2022-01-25 23:00:00,Bitfinex,XRP/USD,0.62349,0.625,0.6134,0.6181,437637.8577962361,708037.3043136
2022-01-25 22:00:00,Bitfinex,XRP/USD,0.60645,0.62326,0.60597,0.62326,182919.32570759644,293487.99170105
2022-01-25 21:00:00,Bitfinex,XRP/USD,0.60886,0.6093,0.60307,0.60621,70961.03013249293,117056.84520627
2022-01-25 20:00:00,Bitfinex,XRP/USD,0.61279,0.61279,0.60622,0.60804,133239.20167269657,219129.00742171
2022-01-25 19:00:00,Bitfinex,XRP/USD,0.61638,0.61789,0.6094,0.61277,248146.78747656173,404959.09962394
2022-01-25 18:00:00,Bitfinex,XRP/USD,0.61191,0.61782,0.60984,0.6169,174410.83405202974,282721.4038775
2022-01-25 17:00:00,Bitfinex,XRP/USD,0.60579,0.61538,0.6052,0.61144,295511.87817518273,483304.78571108
2022-01-25 16:00:00,Bitfinex,XRP/USD,0.60161,0.61023,0.60149,0.60614,71843.40098547083,118526.08470893
